date,match_id,round,match,team,opponent,player,xg,xgot,x,y,shot_type,goal_type,situation,body_part,minute,outcome
2026-07-05,12813006,Round of 16,Brazil v Norway,Brazil,Norway,Vinícius Júnior,0.040402989834547,0.0,8.4,68.5,miss,,open_play,right-foot,35,missed
2026-07-05,12813006,Round of 16,Brazil v Norway,Brazil,Norway,Danilo,0.07127521187067,0.0,9.9,68.5,miss,,open_play,right-foot,31,missed
2026-07-05,12813006,Round of 16,Brazil v Norway,Brazil,Norway,Rayan,0.018254235386848,0.0,12.0,72.6,miss,,open_play,right-foot,16,missed
2026-07-05,12813006,Round of 16,Brazil v Norway,Brazil,Norway,Bruno Guimarães,0.7884,0.63289827108383,11.5,50.0,save,,penalty,right-foot,14,saved
2026-07-06,12813007,Round of 16,Mexico v England,Mexico,England,Álvaro Fidalgo,0.037823636084795,0.0,9.4,68.9,block,,corner,right-foot,90,blocked
2026-07-06,12813007,Round of 16,Mexico v England,Mexico,England,Raúl Jiménez,0.026800280436873,0.0,13.6,72.0,miss,,corner,right-foot,90,missed
2026-07-06,12813007,Round of 16,Mexico v England,Mexico,England,Raúl Jiménez,0.14043939113617,0.0,12.2,46.0,miss,,open_play,right-foot,90,missed
2026-07-06,12813007,Round of 16,Mexico v England,Mexico,England,Edson Álvarez,0.0167595166713,0.0,28.8,51.5,block,,open_play,right-foot,90,blocked
2026-07-06,12813007,Round of 16,Mexico v England,Mexico,England,Raúl Jiménez,0.034691598266363,0.0,18.7,52.6,block,,open_play,right-foot,90,blocked
2026-07-06,12813007,Round of 16,Mexico v England,Mexico,England,Jesús Gallardo,0.027461390942335,0.0,22.8,28.9,miss,,open_play,right-foot,90,missed
2026-07-06,12813007,Round of 16,Mexico v England,England,Mexico,Jude Bellingham,0.015712916851044,0.18751771748066,46.8,36.4,save,,fast_break,right-foot,90,saved
2026-07-06,12813007,Round of 16,Mexico v England,Mexico,England,Álvaro Fidalgo,0.018431408330798,0.037707019597292,26.5,39.9,save,,open_play,right-foot,89,saved
2026-07-06,12813007,Round of 16,Mexico v England,Mexico,England,Santiago Giménez,0.081547282636166,0.0,13.3,50.3,miss,,open_play,left-foot,82,missed
2026-07-06,12813007,Round of 16,Mexico v England,Mexico,England,Edson Álvarez,0.19945076107979,0.0,4.8,51.4,miss,,corner,head,80,missed
2026-07-06,12813007,Round of 16,Mexico v England,Mexico,England,Brian Gutiérrez,0.030185515061021,0.0,10.0,28.9,block,,open_play,right-foot,78,blocked
2026-07-06,12813007,Round of 16,Mexico v England,Mexico,England,Raúl Jiménez,0.7884,0.73709243535995,11.5,50.0,goal,penalty,penalty,right-foot,69,goal
2026-07-06,12813007,Round of 16,Mexico v England,England,Mexico,Harry Kane,0.7884,0.81784242391586,11.5,50.0,goal,penalty,penalty,right-foot,60,goal
2026-07-06,12813007,Round of 16,Mexico v England,Mexico,England,Julián Quiñones,0.018007980659604,0.0,22.9,28.0,miss,,open_play,right-foot,57,missed
2026-07-06,12813007,Round of 16,Mexico v England,England,Mexico,Nico O'Reilly,0.057443082332611,0.0,19.4,49.3,miss,,set_piece,left-foot,49,missed
2026-07-06,12813007,Round of 16,Mexico v England,Mexico,England,Julián Quiñones,0.01835479773581,0.0,30.2,55.0,block,,open_play,right-foot,48,blocked
2026-07-06,12813007,Round of 16,Mexico v England,Mexico,England,Raúl Jiménez,0.034715253859758,0.18546786904335,14.8,46.6,save,,open_play,head,45,saved
2026-07-06,12813007,Round of 16,Mexico v England,Mexico,England,Raúl Jiménez,0.092386841773987,0.0,15.4,40.1,miss,,open_play,left-foot,45,missed
2026-07-06,12813007,Round of 16,Mexico v England,Mexico,England,Julián Quiñones,0.18856438994408,0.66816514730453,9.1,50.9,goal,regular,set_piece,right-foot,42,goal
2026-07-06,12813007,Round of 16,Mexico v England,England,Mexico,Jude Bellingham,0.36750102043152,0.97431832551956,3.8,47.8,goal,regular,open_play,right-foot,38,goal
2026-07-06,12813007,Round of 16,Mexico v England,England,Mexico,Jude Bellingham,0.34551069140434,0.95201277732849,4.8,45.5,goal,regular,open_play,head,36,goal
2026-07-06,12813007,Round of 16,Mexico v England,Mexico,England,Luis Romo,0.018864382058382,0.0,27.8,51.1,miss,,open_play,right-foot,32,missed
2026-07-06,12813007,Round of 16,Mexico v England,England,Mexico,Anthony Gordon,0.038510024547577,0.047249067574739,8.9,25.0,save,,open_play,right-foot,26,saved
2026-07-06,12813007,Round of 16,Mexico v England,Mexico,England,Gilberto Mora,0.043849784880877,0.0,16.2,34.0,block,,open_play,right-foot,19,blocked
2026-07-06,12813007,Round of 16,Mexico v England,Mexico,England,Raúl Jiménez,0.046544939279556,0.19038310647011,11.9,54.2,save,,open_play,head,15,saved
2026-07-06,12813007,Round of 16,Mexico v England,Mexico,England,Raúl Jiménez,0.018150120973587,0.0,25.9,55.4,block,,open_play,right-foot,3,blocked
2026-07-06,12812990,Round of 16,Portugal v Spain,Portugal,Spain,João Neves,0.057207010686398,0.0,11.4,59.1,miss,,set_piece,head,90,missed
2026-07-06,12812990,Round of 16,Portugal v Spain,Portugal,Spain,Bernardo Silva,0.16103652119637,0.0,7.0,50.1,miss,,open_play,head,90,missed
2026-07-06,12812990,Round of 16,Portugal v Spain,Spain,Portugal,Mikel Merino,0.55039435625076,0.78195750713348,12.1,43.3,goal,regular,open_play,left-foot,90,goal
2026-07-06,12812990,Round of 16,Portugal v Spain,Spain,Portugal,Dani Olmo,0.041431821882725,0.0,13.1,67.7,block,,open_play,right-foot,78,blocked
2026-07-06,12812990,Round of 16,Portugal v Spain,Spain,Portugal,Ferran Torres,0.0083995386958122,0.0,1.2,68.3,miss,,open_play,right-foot,77,missed
2026-07-06,12812990,Round of 16,Portugal v Spain,Portugal,Spain,Bruno Fernandes,0.033255495131016,0.0,11.3,63.8,miss,,open_play,right-foot,76,missed
2026-07-06,12812990,Round of 16,Portugal v Spain,Portugal,Spain,Vitinha,0.027395278215408,0.0,27.4,42.1,block,,open_play,right-foot,76,blocked
2026-07-06,12812990,Round of 16,Portugal v Spain,Spain,Portugal,Lamine Yamal,0.042035959661007,0.012268652208149,16.9,82.7,save,,free_kick,left-foot,73,saved
2026-07-06,12812990,Round of 16,Portugal v Spain,Spain,Portugal,Alex Baena,0.083224713802338,0.11752724647522,16.5,36.4,save,,open_play,left-foot,65,saved
2026-07-06,12812990,Round of 16,Portugal v Spain,Spain,Portugal,Lamine Yamal,0.0149608803913,0.0,23.8,39.3,block,,corner,left-foot,62,blocked
2026-07-06,12812990,Round of 16,Portugal v Spain,Spain,Portugal,Pedri,0.062103066593409,0.0,19.1,48.9,block,,open_play,right-foot,61,blocked
2026-07-06,12812990,Round of 16,Portugal v Spain,Portugal,Spain,Cristiano Ronaldo,0.087953791022301,0.0,4.3,63.7,miss,,open_play,right-foot,59,missed
2026-07-06,12812990,Round of 16,Portugal v Spain,Spain,Portugal,Rodri,0.022866958752275,0.0,27.9,58.6,miss,,open_play,right-foot,45,missed
2026-07-06,12812990,Round of 16,Portugal v Spain,Portugal,Spain,Nuno Mendes,0.030044203624129,0.0,17.6,72.0,block,,corner,left-foot,41,blocked
2026-07-06,12812990,Round of 16,Portugal v Spain,Portugal,Spain,Cristiano Ronaldo,0.16686052083969,0.85429167747498,4.8,42.7,save,,open_play,right-foot,37,saved
2026-07-06,12812990,Round of 16,Portugal v Spain,Spain,Portugal,Dani Olmo,0.05529647693038,0.0,8.5,56.6,miss,,corner,head,31,missed
2026-07-06,12812990,Round of 16,Portugal v Spain,Spain,Portugal,Pedro Porro,0.010831407271326,0.0,28.1,50.1,miss,,set_piece,right-foot,23,missed
2026-07-06,12812990,Round of 16,Portugal v Spain,Spain,Portugal,Alex Baena,0.066502891480923,0.23176205158234,14.2,32.3,save,,fast_break,right-foot,16,saved
2026-07-06,12812990,Round of 16,Portugal v Spain,Spain,Portugal,Lamine Yamal,0.058190256357193,0.28700530529022,13.6,67.7,save,,fast_break,left-foot,16,saved
2026-07-06,12812990,Round of 16,Portugal v Spain,Spain,Portugal,Alex Baena,0.022242661565542,0.0,20.8,29.6,miss,,open_play,right-foot,14,missed
2026-07-06,12812990,Round of 16,Portugal v Spain,Portugal,Spain,Cristiano Ronaldo,0.029027357697487,0.036251693964005,8.5,69.9,save,,open_play,right-foot,12,saved
2026-07-06,12812990,Round of 16,Portugal v Spain,Portugal,Spain,Pedro Neto,0.0070082941092551,0.0,29.6,51.3,block,,corner,left-foot,10,blocked
2026-07-06,12812990,Round of 16,Portugal v Spain,Spain,Portugal,Mikel Oyarzabal,0.6143354177475,0.0,13.9,41.7,miss,,fast_break,left-foot,8,missed
2026-07-06,12812990,Round of 16,Portugal v Spain,Portugal,Spain,João Cancelo,0.031844656914473,0.0,15.0,76.5,miss,,open_play,right-foot,7,missed
2026-07-06,12812990,Round of 16,Portugal v Spain,Spain,Portugal,Mikel Oyarzabal,0.037194885313511,0.03188905492425,24.3,38.0,save,,open_play,left-foot,3,saved
2026-07-07,12813002,Round of 16,USA v Belgium,Belgium,USA,Romelu Lukaku,0.044413305819035,0.47552332282066,9.2,33.3,goal,regular,open_play,right-foot,90,goal
2026-07-07,12813002,Round of 16,USA v Belgium,Belgium,USA,Leandro Trossard,0.063023552298546,0.0,12.5,64.0,block,,open_play,left-foot,86,blocked
2026-07-07,12813002,Round of 16,USA v Belgium,USA,Belgium,Folarin Balogun,0.091091059148312,0.0,7.7,52.3,miss,,corner,head,83,missed
2026-07-07,12813002,Round of 16,USA v Belgium,USA,Belgium,Folarin Balogun,0.07954864948988,0.10913411527872,8.0,32.1,save,,fast_break,left-foot,82,saved
2026-07-07,12813002,Round of 16,USA v Belgium,USA,Belgium,Sebastian Berhalter,0.057607401162386,0.0,19.8,49.3,miss,,open_play,left-foot,79,missed
2026-07-07,12813002,Round of 16,USA v Belgium,USA,Belgium,Alexander Freeman,0.019752357155085,0.0,11.3,43.4,miss,,corner,head,66,missed
2026-07-07,12813002,Round of 16,USA v Belgium,Belgium,USA,Leandro Trossard,0.051776621490717,0.0,13.2,31.2,block,,fast_break,left-foot,62,blocked
2026-07-07,12813002,Round of 16,USA v Belgium,Belgium,USA,Hans Vanaken,0.083645358681679,0.61227661371231,29.6,42.7,goal,regular,open_play,right-foot,57,goal
2026-07-07,12813002,Round of 16,USA v Belgium,Belgium,USA,Dodi Lukebakio,0.023937005549669,0.0,13.2,31.7,miss,,corner,left-foot,45,missed
2026-07-07,12813002,Round of 16,USA v Belgium,USA,Belgium,Folarin Balogun,0.25817102193832,0.0,5.7,49.1,miss,,set_piece,right-foot,45,missed
2026-07-07,12813002,Round of 16,USA v Belgium,USA,Belgium,Alexander Freeman,0.056078471243382,0.0,9.1,55.4,miss,,set_piece,head,45,missed
2026-07-07,12813002,Round of 16,USA v Belgium,Belgium,USA,Dodi Lukebakio,0.13405406475067,0.0,8.9,48.5,miss,,set_piece,head,43,missed
2026-07-07,12813002,Round of 16,USA v Belgium,Belgium,USA,Nicolas Raskin,0.081971153616905,0.13737086951733,5.0,62.0,save,,corner,right-foot,39,saved
2026-07-07,12813002,Round of 16,USA v Belgium,Belgium,USA,Charles De Ketelaere,0.31664982438087,0.97244161367416,3.1,51.9,goal,regular,open_play,head,33,goal
2026-07-07,12813002,Round of 16,USA v Belgium,USA,Belgium,Malik Tillman,0.070651665329933,0.11069018393755,24.7,48.1,goal,regular,free_kick,right-foot,31,goal
2026-07-07,12813002,Round of 16,USA v Belgium,Belgium,USA,Leandro Trossard,0.02724228054285,0.0,27.5,57.9,miss,,open_play,right-foot,14,missed
2026-07-07,12813002,Round of 16,USA v Belgium,Belgium,USA,Charles De Ketelaere,0.77415704727173,0.98865324258804,3.3,49.9,goal,regular,open_play,right-foot,9,goal
2026-07-07,12813002,Round of 16,USA v Belgium,Belgium,USA,Youri Tielemans,0.28908085823059,0.0,8.1,55.3,miss,,open_play,right-foot,8,missed
2026-07-07,12813002,Round of 16,USA v Belgium,Belgium,USA,Charles De Ketelaere,0.022207563742995,0.018579341471195,10.7,54.6,save,,corner,head,2,saved
2026-07-07,12813002,Round of 16,USA v Belgium,Belgium,USA,Timothy Castagne,0.027352819219232,0.30707189440727,25.7,54.8,save,,set_piece,right-foot,1,saved
2026-07-07,12813002,Round of 16,USA v Belgium,Belgium,USA,Youri Tielemans,0.051432501524687,0.0,19.1,49.5,block,,set_piece,left-foot,1,blocked
2026-07-07,12813002,Round of 16,USA v Belgium,Belgium,USA,Leandro Trossard,0.022850401699543,0.0,20.1,40.9,block,,open_play,left-foot,1,blocked
2026-07-07,12812993,Round of 16,Argentina v Egypt,Argentina,Egypt,Enzo Fernández,0.17076154053211,0.76038682460785,8.2,45.2,goal,regular,fast_break,head,90,goal
2026-07-07,12812993,Round of 16,Argentina v Egypt,Egypt,Argentina,Mahmoud Trézéguet,0.086141772568226,0.0,8.1,46.6,miss,,open_play,head,90,missed
2026-07-07,12812993,Round of 16,Argentina v Egypt,Argentina,Egypt,Lionel Messi,0.069513827562332,0.11617365479469,10.5,55.2,goal,regular,open_play,left-foot,83,goal
2026-07-07,12812993,Round of 16,Argentina v Egypt,Argentina,Egypt,Lautaro Martínez,0.1619515568018,0.0,4.8,56.4,miss,,open_play,head,82,missed
2026-07-07,12812993,Round of 16,Argentina v Egypt,Argentina,Egypt,Cristian Romero,0.35052248835564,0.45843121409416,7.6,52.4,goal,regular,open_play,head,79,goal
2026-07-07,12812993,Round of 16,Argentina v Egypt,Argentina,Egypt,Lionel Messi,0.069596812129021,0.0,11.4,51.3,block,,open_play,right-foot,78,blocked
2026-07-07,12812993,Round of 16,Argentina v Egypt,Egypt,Argentina,Mahmoud Trézéguet,0.03659588471055,0.0,5.4,29.5,miss,,open_play,right-foot,77,missed
2026-07-07,12812993,Round of 16,Argentina v Egypt,Argentina,Egypt,Lautaro Martínez,0.13080030679703,0.0,8.2,52.1,miss,,open_play,right-foot,75,missed
2026-07-07,12812993,Round of 16,Argentina v Egypt,Argentina,Egypt,Lautaro Martínez,0.13917776942253,0.0,8.6,42.4,block,,set_piece,left-foot,74,blocked
2026-07-07,12812993,Round of 16,Argentina v Egypt,Argentina,Egypt,Lisandro Martínez,0.019404180347919,0.0,24.7,43.5,miss,,open_play,left-foot,70,missed
2026-07-07,12812993,Round of 16,Argentina v Egypt,Egypt,Argentina,Mostafa Ziko,0.64400100708008,0.46935266256332,7.7,51.2,goal,regular,fast_break,right-foot,67,goal
2026-07-07,12812993,Round of 16,Argentina v Egypt,Argentina,Egypt,Alexis Mac Allister,0.10302938520908,0.0,4.6,41.5,miss,,set_piece,head,61,missed
2026-07-07,12812993,Round of 16,Argentina v Egypt,Argentina,Egypt,Leandro Paredes,0.012671063654125,0.0,27.1,72.2,block,,open_play,right-foot,58,blocked
2026-07-07,12812993,Round of 16,Argentina v Egypt,Argentina,Egypt,Leandro Paredes,0.014652601443231,0.0,24.3,75.4,miss,,set_piece,right-foot,53,missed
2026-07-07,12812993,Round of 16,Argentina v Egypt,Argentina,Egypt,Rodrigo De Paul,0.038346897810698,0.096163436770439,19.4,62.4,save,,open_play,right-foot,47,saved
2026-07-07,12812993,Round of 16,Argentina v Egypt,Argentina,Egypt,Julián Alvarez,0.046238731592894,0.0,22.9,39.9,miss,,open_play,right-foot,43,missed
2026-07-07,12812993,Round of 16,Argentina v Egypt,Argentina,Egypt,Julián Alvarez,0.26208075881004,0.22878482937813,10.5,46.6,save,,open_play,left-foot,39,saved
2026-07-07,12812993,Round of 16,Argentina v Egypt,Argentina,Egypt,Lionel Messi,0.045597553253174,0.0,19.4,62.0,miss,,open_play,left-foot,38,missed
2026-07-07,12812993,Round of 16,Argentina v Egypt,Egypt,Argentina,Karim Hafez,0.016206953674555,0.0,31.2,39.5,miss,,open_play,right-foot,35,missed
2026-07-07,12812993,Round of 16,Argentina v Egypt,Argentina,Egypt,Lionel Messi,0.034802205860615,0.0,28.4,44.2,post,,free_kick,left-foot,31,post
2026-07-07,12812993,Round of 16,Argentina v Egypt,Argentina,Egypt,Enzo Fernández,0.08202338218689,0.0,18.3,52.6,block,,open_play,left-foot,29,blocked
2026-07-07,12812993,Round of 16,Argentina v Egypt,Argentina,Egypt,Alexis Mac Allister,0.3036698102951,0.36175143718719,7.7,49.9,save,,open_play,head,28,saved
2026-07-07,12812993,Round of 16,Argentina v Egypt,Argentina,Egypt,Lionel Messi,0.7884,0.6392257809639,11.5,50.0,save,,penalty,left-foot,21,saved
2026-07-07,12812993,Round of 16,Argentina v Egypt,Egypt,Argentina,Yasser Ibrahim,0.10317593812943,0.74540597200394,6.8,46.2,goal,regular,corner,head,15,goal
2026-07-07,12812991,Round of 16,Switzerland v Colombia,Switzerland,Colombia,Rubén Vargas,0.7884,0.61027657985687,11.5,50.0,goal,penalty,shootout,right-foot,131,goal
2026-07-07,12812991,Round of 16,Switzerland v Colombia,Colombia,Switzerland,Luis Díaz,0.7884,0.79970133304596,11.5,50.0,goal,penalty,shootout,right-foot,130,goal
2026-07-07,12812991,Round of 16,Switzerland v Colombia,Switzerland,Colombia,Cédric Itten,0.7884,0.9306053519249,11.5,50.0,goal,penalty,shootout,right-foot,129,goal
2026-07-07,12812991,Round of 16,Switzerland v Colombia,Colombia,Switzerland,Cucho Hernández,0.7884,0.67336481809616,11.5,50.0,save,,shootout,right-foot,128,saved
2026-07-07,12812991,Round of 16,Switzerland v Colombia,Switzerland,Colombia,Manuel Akanji,0.7884,0.0,11.5,50.0,miss,,shootout,right-foot,127,missed
2026-07-07,12812991,Round of 16,Switzerland v Colombia,Colombia,Switzerland,Jaminton Campaz,0.7884,0.75863182544708,11.5,50.0,goal,penalty,shootout,left-foot,126,goal
2026-07-07,12812991,Round of 16,Switzerland v Colombia,Switzerland,Colombia,Zeki Amdouni,0.7884,0.63289827108383,11.5,50.0,goal,penalty,shootout,right-foot,125,goal
2026-07-07,12812991,Round of 16,Switzerland v Colombia,Colombia,Switzerland,Davinson Sánchez,0.7884,0.0,11.5,50.0,post,,shootout,right-foot,124,post
2026-07-07,12812991,Round of 16,Switzerland v Colombia,Switzerland,Colombia,Granit Xhaka,0.7884,0.98518651723862,11.5,50.0,goal,penalty,shootout,left-foot,123,goal
2026-07-07,12812991,Round of 16,Switzerland v Colombia,Colombia,Switzerland,Juan Fernando Quintero,0.7884,0.68320989608765,11.5,50.0,goal,penalty,shootout,left-foot,122,goal
2026-07-07,12812991,Round of 16,Switzerland v Colombia,Colombia,Switzerland,Cucho Hernández,0.066209651529789,0.0,9.2,45.2,miss,,set_piece,head,117,missed
2026-07-07,12812991,Round of 16,Switzerland v Colombia,Colombia,Switzerland,Jaminton Campaz,0.34579986333847,0.0,7.9,66.0,miss,,open_play,left-foot,115,missed
2026-07-07,12812991,Round of 16,Switzerland v Colombia,Switzerland,Colombia,Granit Xhaka,0.044621668756008,0.0,18.7,34.0,miss,,open_play,left-foot,114,missed
2026-07-07,12812991,Round of 16,Switzerland v Colombia,Colombia,Switzerland,Juan Fernando Quintero,0.020267592743039,0.0,21.4,69.9,miss,,open_play,left-foot,112,missed
2026-07-07,12812991,Round of 16,Switzerland v Colombia,Colombia,Switzerland,Luis Díaz,0.08095345646143,0.0,12.0,37.4,block,,open_play,right-foot,105,blocked
2026-07-07,12812991,Round of 16,Switzerland v Colombia,Colombia,Switzerland,Jaminton Campaz,0.015353715978563,0.067771025002003,29.6,73.0,save,,open_play,left-foot,101,saved
2026-07-07,12812991,Round of 16,Switzerland v Colombia,Colombia,Switzerland,Richard Ríos,0.018365511670709,0.0,30.1,46.0,miss,,open_play,right-foot,100,missed
2026-07-07,12812991,Round of 16,Switzerland v Colombia,Colombia,Switzerland,Jhon Lucumí,0.10283382982016,0.0,8.0,47.5,post,,corner,head,99,post
2026-07-07,12812991,Round of 16,Switzerland v Colombia,Colombia,Switzerland,Davinson Sánchez,0.051359158009291,0.0,8.6,63.6,miss,,set_piece,right-foot,93,missed
2026-07-07,12812991,Round of 16,Switzerland v Colombia,Switzerland,Colombia,Dan Ndoye,0.024968389421701,0.0,5.1,70.3,miss,,open_play,right-foot,90,missed
2026-07-07,12812991,Round of 16,Switzerland v Colombia,Colombia,Switzerland,Luis Javier Suárez,0.063003353774548,0.0,19.7,51.4,miss,,open_play,right-foot,63,missed
2026-07-07,12812991,Round of 16,Switzerland v Colombia,Switzerland,Colombia,Fabian Rieder,0.019355328753591,0.0,20.9,28.6,block,,open_play,left-foot,61,blocked
2026-07-07,12812991,Round of 16,Switzerland v Colombia,Colombia,Switzerland,Luis Díaz,0.077817156910896,0.41112607717514,14.4,38.8,save,,open_play,left-foot,60,saved
2026-07-07,12812991,Round of 16,Switzerland v Colombia,Switzerland,Colombia,Fabian Rieder,0.050679113715887,0.0,21.2,29.5,miss,,free_kick,left-foot,53,missed
2026-07-07,12812991,Round of 16,Switzerland v Colombia,Switzerland,Colombia,Djibril Sow,0.18507552146912,0.0,12.9,54.2,miss,,open_play,left-foot,47,missed
2026-07-07,12812991,Round of 16,Switzerland v Colombia,Colombia,Switzerland,Gustavo Puerta,0.048299968242645,0.0,20.1,45.4,miss,,open_play,right-foot,39,missed
2026-07-07,12812991,Round of 16,Switzerland v Colombia,Colombia,Switzerland,Luis Javier Suárez,0.035011015832424,0.0,19.8,45.4,block,,open_play,right-foot,39,blocked
2026-07-07,12812991,Round of 16,Switzerland v Colombia,Colombia,Switzerland,Luis Díaz,0.060268182307482,0.0,12.0,34.2,block,,open_play,right-foot,33,blocked
2026-07-07,12812991,Round of 16,Switzerland v Colombia,Switzerland,Colombia,Dan Ndoye,0.028476644307375,0.033342018723488,11.6,26.8,save,,open_play,left-foot,32,saved
2026-07-07,12812991,Round of 16,Switzerland v Colombia,Switzerland,Colombia,Fabian Rieder,0.036075964570045,0.054776545614004,10.7,31.9,save,,open_play,left-foot,30,saved
2026-07-07,12812991,Round of 16,Switzerland v Colombia,Colombia,Switzerland,Gustavo Puerta,0.054904200136662,0.36824578046799,16.3,36.0,save,,open_play,right-foot,21,saved
2026-07-07,12812991,Round of 16,Switzerland v Colombia,Colombia,Switzerland,Jhon Arias,0.047535557299852,0.0,12.0,40.9,block,,set_piece,right-foot,2,blocked
2026-07-09,12813016,Quarterfinals,France v Morocco,France,Morocco,Michael Olise,0.040872756391764,0.0,22.6,39.9,miss,,open_play,left-foot,90,missed
2026-07-09,12813016,Quarterfinals,France v Morocco,Morocco,France,Gessime Yassine,0.015603241510689,0.0,43.9,74.0,miss,,open_play,left-foot,90,missed
2026-07-09,12813016,Quarterfinals,France v Morocco,France,Morocco,Jean-Philippe Mateta,0.26461309194565,0.1840813010931,15.4,54.2,save,,open_play,left-foot,90,saved
2026-07-09,12813016,Quarterfinals,France v Morocco,France,Morocco,Jean-Philippe Mateta,0.64689040184021,0.0,4.2,51.8,miss,,corner,head,88,missed
2026-07-09,12813016,Quarterfinals,France v Morocco,France,Morocco,Bradley Barcola,0.049139376729727,0.15096242725849,10.1,29.1,save,,fast_break,right-foot,88,saved
2026-07-09,12813016,Quarterfinals,France v Morocco,France,Morocco,Michael Olise,0.10486026108265,0.0,12.2,63.8,miss,,fast_break,left-foot,86,missed
2026-07-09,12813016,Quarterfinals,France v Morocco,Morocco,France,Neil El Aynaoui,0.03005718998611,0.0,4.9,37.8,miss,,corner,head,84,missed
2026-07-09,12813016,Quarterfinals,France v Morocco,Morocco,France,Azzedine Ounahi,0.019168816506863,0.037754449993372,24.3,43.0,save,,set_piece,right-foot,83,saved
2026-07-09,12813016,Quarterfinals,France v Morocco,France,Morocco,Ousmane Dembélé,0.11944673955441,0.52484899759293,19.6,50.8,goal,regular,open_play,right-foot,66,goal
2026-07-09,12813016,Quarterfinals,France v Morocco,France,Morocco,Kylian Mbappé,0.050547856837511,0.60969811677933,15.5,34.6,goal,regular,open_play,right-foot,60,goal
2026-07-09,12813016,Quarterfinals,France v Morocco,France,Morocco,Kylian Mbappé,0.47796651721001,0.0,11.4,43.0,miss,,open_play,right-foot,56,missed
2026-07-09,12813016,Quarterfinals,France v Morocco,France,Morocco,Désiré Doué,0.018876420333982,0.039540145546198,18.2,24.2,save,,open_play,right-foot,55,saved
2026-07-09,12813016,Quarterfinals,France v Morocco,Morocco,France,Brahim Díaz,0.03509858995676,0.0,19.6,54.1,block,,open_play,right-foot,48,blocked
2026-07-09,12813016,Quarterfinals,France v Morocco,Morocco,France,Achraf Hakimi,0.043598342686892,0.0,20.4,73.9,miss,,free_kick,right-foot,45,missed
2026-07-09,12813016,Quarterfinals,France v Morocco,France,Morocco,Lucas Digne,0.016049556434155,0.0,24.6,29.5,post,,open_play,left-foot,45,post
2026-07-09,12813016,Quarterfinals,France v Morocco,France,Morocco,Michael Olise,0.027150416746736,0.0,22.2,55.6,block,,open_play,left-foot,45,blocked
2026-07-09,12813016,Quarterfinals,France v Morocco,France,Morocco,Manu Koné,0.041673112660646,0.0,23.4,63.0,block,,open_play,right-foot,45,blocked
2026-07-09,12813016,Quarterfinals,France v Morocco,France,Morocco,Jules Koundé,0.043613970279694,0.0,9.8,49.5,block,,corner,head,36,blocked
2026-07-09,12813016,Quarterfinals,France v Morocco,France,Morocco,Désiré Doué,0.32750809192657,0.18502226471901,13.5,46.2,save,,open_play,right-foot,35,saved
2026-07-09,12813016,Quarterfinals,France v Morocco,France,Morocco,Ousmane Dembélé,0.035544399172068,0.0,19.1,67.0,miss,,open_play,left-foot,33,missed
2026-07-09,12813016,Quarterfinals,France v Morocco,France,Morocco,Kylian Mbappé,0.7884,0.74667394161224,11.5,50.0,save,,penalty,right-foot,28,saved
2026-07-09,12813016,Quarterfinals,France v Morocco,France,Morocco,Adrien Rabiot,0.051446590572596,0.0,8.5,46.0,miss,,corner,head,21,missed
2026-07-09,12813016,Quarterfinals,France v Morocco,France,Morocco,Ousmane Dembélé,0.019355328753591,0.0,20.3,72.0,block,,open_play,left-foot,20,blocked
2026-07-09,12813016,Quarterfinals,France v Morocco,France,Morocco,Ousmane Dembélé,0.072404481470585,0.0,8.9,53.8,miss,,open_play,head,18,missed
2026-07-09,12813016,Quarterfinals,France v Morocco,France,Morocco,Désiré Doué,0.023947089910507,0.0,19.8,30.1,block,,open_play,right-foot,10,blocked
2026-07-09,12813016,Quarterfinals,France v Morocco,France,Morocco,Dayot Upamecano,0.44410985708237,0.44012388586998,4.5,53.4,save,,corner,head,4,saved
2026-07-09,12813016,Quarterfinals,France v Morocco,France,Morocco,Kylian Mbappé,0.021562745794654,0.0,22.2,33.0,miss,,open_play,right-foot,4,missed
2026-07-10,12812994,Quarterfinals,Spain v Belgium,Spain,Belgium,Marc Cucurella,0.045283559709787,0.054766349494457,21.8,33.3,save,,open_play,left-foot,90,saved
2026-07-10,12812994,Quarterfinals,Spain v Belgium,Spain,Belgium,Mikel Merino,0.69233369827271,0.95890080928802,4.8,48.1,goal,regular,open_play,left-foot,88,goal
2026-07-10,12812994,Quarterfinals,Spain v Belgium,Spain,Belgium,Pau Cubarsí,0.030474355444312,0.098728246986866,27.2,62.8,save,,open_play,right-foot,88,saved
2026-07-10,12812994,Quarterfinals,Spain v Belgium,Belgium,Spain,Kevin De Bruyne,0.041162304580212,0.0,40.0,31.5,block,,open_play,left-foot,84,blocked
2026-07-10,12812994,Quarterfinals,Spain v Belgium,Spain,Belgium,Lamine Yamal,0.017329499125481,0.0,13.9,73.6,block,,open_play,left-foot,74,blocked
2026-07-10,12812994,Quarterfinals,Spain v Belgium,Spain,Belgium,Mikel Oyarzabal,0.069188944995403,0.33875265717506,4.0,62.8,save,,open_play,right-foot,62,saved
2026-07-10,12812994,Quarterfinals,Spain v Belgium,Belgium,Spain,Kevin De Bruyne,0.085937805473804,0.13800051808357,15.6,43.4,save,,fast_break,right-foot,62,saved
