season,competition,date,team,player,xg,x,y,situation,body_part,outcome,minute,source
2526,La Liga,2025-12-02 20:00:00,Barcelona,Raphinha,0.0955590605735778,85.5999984741211,45.900001525878906,Open Play,Right Foot,blocked,11,understat
2526,La Liga,2025-12-02 20:00:00,Barcelona,Raphinha,0.5326295495033264,91.4000015258789,35.599998474121094,Open Play,Right Foot,goal,25,understat
2526,La Liga,2025-12-02 20:00:00,Barcelona,Raphinha,0.2991495728492737,91.5,64.5,Open Play,Left Foot,missed,52,understat
2526,La Liga,2025-12-02 20:00:00,Barcelona,Robert Lewandowski,0.0515413023531436,80.5999984741211,47.29999923706054,Open Play,Right Foot,blocked,8,understat
2526,La Liga,2025-12-02 20:00:00,Barcelona,Robert Lewandowski,0.0455670803785324,79.0999984741211,46.20000076293945,Open Play,Right Foot,blocked,32,understat
2526,La Liga,2025-12-02 20:00:00,Barcelona,Robert Lewandowski,0.7432776093482971,88.5,50.0,,Right Foot,missed,35,understat
2526,La Liga,2025-12-02 20:00:00,Barcelona,Robert Lewandowski,0.335980474948883,91.6999969482422,46.79999923706054,Open Play,,saved,37,understat
2526,La Liga,2025-12-02 20:00:00,Barcelona,Álex Balde,0.0215105395764112,78.30000305175781,71.5,Open Play,Left Foot,missed,22,understat
2526,La Liga,2025-12-02 20:00:00,Barcelona,Álex Balde,0.0531680323183536,94.90000152587892,68.5,Open Play,Left Foot,missed,26,understat
2526,La Liga,2025-12-02 20:00:00,Barcelona,Álex Balde,0.0297688283026218,87.9000015258789,73.19999694824219,Open Play,Left Foot,saved,40,understat
2526,La Liga,2025-12-06 17:30:00,Barcelona,Fermín López,0.0298748482018709,74.19999694824219,48.29999923706055,Open Play,Right Foot,missed,69,understat
2526,La Liga,2025-12-06 17:30:00,Barcelona,Fermín López,0.0691816955804824,85.9000015258789,31.29999923706055,Open Play,Right Foot,missed,76,understat
2526,La Liga,2025-12-06 17:30:00,Barcelona,Ferrán Torres,0.5425427556037903,93.8000030517578,47.200000762939446,Open Play,Right Foot,goal,10,understat
2526,La Liga,2025-12-06 17:30:00,Barcelona,Ferrán Torres,0.392713725566864,91.9000015258789,51.29999923706055,Open Play,Right Foot,goal,12,understat
2526,La Liga,2025-12-06 17:30:00,Barcelona,Ferrán Torres,0.0507062338292598,78.69999694824219,60.099998474121094,Open Play,Right Foot,goal,39,understat
2526,La Liga,2025-12-06 17:30:00,Barcelona,Ferrán Torres,0.4405097067356109,93.3000030517578,33.900001525878906,Open Play,Right Foot,saved,41,understat
2526,La Liga,2025-12-06 17:30:00,Barcelona,Ferrán Torres,0.0624792613089084,91.30000305175781,49.59999847412109,Open Play,,saved,46,understat
2526,La Liga,2025-12-06 17:30:00,Barcelona,Lamine Yamal,0.7432776093482971,88.5,50.0,,Left Foot,goal,58,understat
2526,La Liga,2025-12-06 17:30:00,Barcelona,Marcus Rashford,0.0479202531278133,89.4000015258789,66.9000015258789,From Corner,Left Foot,saved,9,understat
2526,La Liga,2025-12-06 17:30:00,Barcelona,Marcus Rashford,0.0447915345430374,71.69999694824219,37.20000076293945,Direct Freekick,Right Foot,blocked,34,understat
2526,La Liga,2025-12-06 17:30:00,Barcelona,Marcus Rashford,0.098220907151699,92.30000305175781,34.4000015258789,Open Play,Right Foot,missed,46,understat
2526,La Liga,2025-12-06 17:30:00,Barcelona,Marcus Rashford,0.0543694570660591,85.5999984741211,65.69999694824219,Open Play,Right Foot,blocked,53,understat
2526,La Liga,2025-12-06 17:30:00,Barcelona,Marcus Rashford,0.316336989402771,86.5,34.9000015258789,Open Play,Right Foot,missed,85,understat
2526,La Liga,2025-12-06 17:30:00,Barcelona,Roony Bardghji,0.1079176589846611,92.09999847412108,41.5,Open Play,Left Foot,missed,24,understat
2526,La Liga,2025-12-06 17:30:00,Barcelona,Roony Bardghji,0.0590325407683849,87.0999984741211,32.09999847412109,Open Play,Right Foot,goal,30,understat
2526,La Liga,2025-12-06 17:30:00,Barcelona,Roony Bardghji,0.2430091947317123,86.4000015258789,35.200000762939446,Open Play,Right Foot,missed,65,understat
2526,La Liga,2025-12-06 17:30:00,Real Betis,Abdessamad Ezzalzouli,0.0532192885875701,91.4000015258789,65.4000015258789,Open Play,Left Foot,missed,22,understat
2526,La Liga,2025-12-06 17:30:00,Real Betis,Abdessamad Ezzalzouli,0.0717544630169868,86.19999694824219,63.29999923706055,Open Play,Right Foot,blocked,70,understat
2526,La Liga,2025-12-06 17:30:00,Real Betis,Abdessamad Ezzalzouli,0.060327935963869,79.9000015258789,64.4000015258789,Open Play,Right Foot,blocked,81,understat
2526,La Liga,2025-12-06 17:30:00,Real Betis,Abdessamad Ezzalzouli,0.0932944267988205,96.5999984741211,54.099998474121094,From Corner,,missed,84,understat
2526,La Liga,2025-12-06 17:30:00,Real Betis,Abdessamad Ezzalzouli,0.1103188619017601,91.9000015258789,50.5,From Corner,,missed,92,understat
2526,La Liga,2025-12-06 17:30:00,Real Betis,Aitor Ruibal,0.0415510348975658,84.9000015258789,30.600000381469727,Open Play,Right Foot,missed,49,understat
2526,La Liga,2025-12-06 17:30:00,Real Betis,Aitor Ruibal,0.0384443141520023,89.30000305175781,28.000000000000004,Open Play,Right Foot,missed,82,understat
2526,La Liga,2025-12-06 17:30:00,Real Betis,Antony,0.5508213639259338,94.0,45.0,Open Play,Right Foot,goal,5,understat
2526,La Liga,2025-12-06 17:30:00,Real Betis,Antony,0.0203156694769859,80.9000015258789,30.79999923706055,Open Play,Left Foot,blocked,32,understat
2526,La Liga,2025-12-06 17:30:00,Real Betis,Antony,0.0385059081017971,87.4000015258789,30.899999618530273,Open Play,Right Foot,saved,48,understat
2526,La Liga,2025-12-06 17:30:00,Real Betis,Antony,0.0296361297369003,88.5999984741211,33.09999847412109,Open Play,Left Foot,saved,71,understat
2526,La Liga,2025-12-06 17:30:00,Real Betis,Diego Llorente,0.7363635897636414,97.69999694824219,47.4000015258789,From Corner,Right Foot,goal,84,understat
2526,La Liga,2025-12-06 17:30:00,Real Betis,Juan Camilo Hernández,0.080286718904972,90.0,43.5,Open Play,,missed,45,understat
2526,La Liga,2025-12-06 17:30:00,Real Betis,Juan Camilo Hernández,0.0183654613792896,79.19999694824219,31.0,Open Play,Right Foot,blocked,61,understat
2526,La Liga,2025-12-06 17:30:00,Real Betis,Juan Camilo Hernández,0.7432776093482971,88.5,50.0,,Right Foot,goal,89,understat
2526,La Liga,2025-12-06 17:30:00,Real Betis,Pablo Fornals,0.0894625410437583,87.5,45.0,Open Play,Right Foot,blocked,5,understat
2526,La Liga,2025-12-06 17:30:00,Real Betis,Sergi Altimira,0.0154725667089223,78.80000305175781,70.9000015258789,Open Play,Left Foot,missed,44,understat
2526,La Liga,2025-12-13 17:30:00,Barcelona,Eric Garcia,0.0146854873746633,72.5,66.4000015258789,Open Play,Right Foot,missed,21,understat
2526,La Liga,2025-12-13 17:30:00,Barcelona,Eric Garcia,0.025919497013092,78.9000015258789,36.29999923706055,Open Play,Left Foot,missed,33,understat
2526,La Liga,2025-12-13 17:30:00,Barcelona,Ferrán Torres,0.4075555503368377,93.40000152587892,45.79999923706054,Open Play,Right Foot,missed,14,understat
2526,La Liga,2025-12-13 17:30:00,Barcelona,Ferrán Torres,0.1342503279447555,91.59999847412108,47.099998474121094,Open Play,Right Foot,missed,39,understat
2526,La Liga,2025-12-13 17:30:00,Barcelona,Gerard Martín,0.0476582013070583,84.69999694824219,63.20000076293945,From Corner,Left Foot,blocked,54,understat
2526,La Liga,2025-12-13 17:30:00,Barcelona,Lamine Yamal,0.0164163969457149,79.30000305175781,28.39999961853027,Open Play,Left Foot,saved,22,understat
2526,La Liga,2025-12-13 17:30:00,Barcelona,Lamine Yamal,0.0850726664066314,95.90000152587892,35.099998474121094,Open Play,Left Foot,blocked,39,understat
2526,La Liga,2025-12-13 17:30:00,Barcelona,Lamine Yamal,0.0415789969265461,90.1999969482422,29.10000038146972,Open Play,Left Foot,saved,47,understat
2526,La Liga,2025-12-13 17:30:00,Barcelona,Lamine Yamal,0.0583466291427612,94.09999847412108,31.600000381469727,Open Play,Left Foot,blocked,57,understat
2526,La Liga,2025-12-13 17:30:00,Barcelona,Lamine Yamal,0.0351654738187789,77.5,50.29999923706055,Open Play,Left Foot,saved,80,understat
2526,La Liga,2025-12-13 17:30:00,Barcelona,Marcus Rashford,0.105185367166996,80.30000305175781,63.09999847412109,Direct Freekick,Right Foot,saved,47,understat
2526,La Liga,2025-12-13 17:30:00,Barcelona,Marcus Rashford,0.1331153362989425,91.09999847412108,55.00000000000001,Open Play,Right Foot,blocked,50,understat
2526,La Liga,2025-12-13 17:30:00,Barcelona,Marcus Rashford,0.0160280913114547,78.0999984741211,74.5999984741211,Open Play,Right Foot,blocked,57,understat
2526,La Liga,2025-12-13 17:30:00,Barcelona,Pau Cubarsí,0.0148255629464983,69.5999984741211,40.29999923706054,Open Play,Right Foot,missed,45,understat
2526,La Liga,2025-12-13 17:30:00,Barcelona,Pau Cubarsí,0.0581478849053382,92.4000015258789,47.79999923706055,From Corner,,missed,62,understat
2526,La Liga,2025-12-13 17:30:00,Barcelona,Pedri,0.022201070562005,76.9000015258789,69.9000015258789,Open Play,Right Foot,saved,19,understat
2526,La Liga,2025-12-13 17:30:00,Barcelona,Raphinha,0.0187873244285583,73.5999984741211,50.70000076293945,Open Play,Left Foot,blocked,21,understat
2526,La Liga,2025-12-13 17:30:00,Barcelona,Raphinha,0.0514064095914363,82.4000015258789,31.29999923706055,Open Play,Left Foot,blocked,37,understat
2526,La Liga,2025-12-13 17:30:00,Barcelona,Raphinha,0.1165637820959091,89.0,51.900001525878906,Open Play,Left Foot,missed,47,understat
2526,La Liga,2025-12-13 17:30:00,Barcelona,Raphinha,0.0262223277240991,76.0,53.599998474121094,Open Play,Left Foot,missed,58,understat
2526,La Liga,2025-12-13 17:30:00,Barcelona,Raphinha,0.0076865530572831,47.099998474121094,43.0,Open Play,Left Foot,missed,67,understat
2526,La Liga,2025-12-13 17:30:00,Barcelona,Raphinha,0.0763631984591484,81.30000305175781,52.0,Open Play,Left Foot,goal,69,understat
2526,La Liga,2025-12-13 17:30:00,Barcelona,Raphinha,0.6261971592903137,98.1999969482422,55.70000076293945,Open Play,Left Foot,goal,85,understat
2526,La Liga,2025-12-13 17:30:00,Barcelona,Álex Balde,0.0215720161795616,70.30000305175781,49.29999923706055,From Corner,Left Foot,missed,33,understat
2526,La Liga,2025-12-13 17:30:00,Osasuna,Ante Budimir,0.0948051065206527,91.09999847412108,47.0,Open Play,Right Foot,saved,15,understat
2526,La Liga,2025-12-13 17:30:00,Osasuna,Ante Budimir,0.0317141897976398,79.4000015258789,59.70000076293945,Open Play,Left Foot,saved,18,understat
2526,La Liga,2025-12-13 17:30:00,Osasuna,Víctor Muñoz,0.1016975194215774,84.69999694824219,37.20000076293945,Open Play,Right Foot,missed,48,understat
2526,La Liga,2025-12-21 15:15:00,Barcelona,Eric Garcia,0.0848481729626655,86.4000015258789,37.9000015258789,Open Play,Right Foot,blocked,48,understat
2526,La Liga,2025-12-21 15:15:00,Barcelona,Fermín López,0.0347176641225814,79.69999694824219,33.70000076293945,Open Play,Right Foot,missed,27,understat
2526,La Liga,2025-12-21 15:15:00,Barcelona,Fermín López,0.1094810739159584,83.0,42.29999923706055,Open Play,Right Foot,blocked,50,understat
2526,La Liga,2025-12-21 15:15:00,Barcelona,Fermín López,0.1115098670125007,86.80000305175781,44.900001525878906,Open Play,Right Foot,saved,56,understat
2526,La Liga,2025-12-21 15:15:00,Barcelona,Ferrán Torres,0.575616717338562,97.5,44.0,Open Play,,missed,37,understat
2526,La Liga,2025-12-21 15:15:00,Barcelona,Ferrán Torres,0.0874488949775695,92.6999969482422,45.79999923706054,Open Play,,missed,49,understat
2526,La Liga,2025-12-21 15:15:00,Barcelona,Frenkie de Jong,0.1311839818954467,89.30000305175781,54.50000000000001,Open Play,Left Foot,missed,62,understat
2526,La Liga,2025-12-21 15:15:00,Barcelona,Lamine Yamal,0.0393535755574703,77.0,41.9000015258789,Open Play,Left Foot,missed,31,understat
2526,La Liga,2025-12-21 15:15:00,Barcelona,Lamine Yamal,0.083743043243885,92.59999847412108,31.899999618530273,Open Play,Left Foot,saved,46,understat
2526,La Liga,2025-12-21 15:15:00,Barcelona,Lamine Yamal,0.0991917550563812,90.09999847412108,36.79999923706055,Open Play,Left Foot,missed,62,understat
2526,La Liga,2025-12-21 15:15:00,Barcelona,Lamine Yamal,0.4147602915763855,88.19999694824219,46.0,Open Play,Left Foot,goal,62,understat
2526,La Liga,2025-12-21 15:15:00,Barcelona,Marcus Rashford,0.0351074039936065,80.80000305175781,52.400001525878906,From Corner,Right Foot,blocked,78,understat
2526,La Liga,2025-12-21 15:15:00,Barcelona,Marcus Rashford,0.448950856924057,90.80000305175781,65.0,Open Play,Left Foot,blocked,89,understat
2526,La Liga,2025-12-21 15:15:00,Barcelona,Raphinha,0.7432776093482971,88.5,50.0,,Left Foot,goal,11,understat
2526,La Liga,2025-12-21 15:15:00,Barcelona,Raphinha,0.0338588505983352,74.9000015258789,48.5,From Corner,Left Foot,post,14,understat
2526,La Liga,2025-12-21 15:15:00,Barcelona,Raphinha,0.0692681744694709,81.5999984741211,39.09999847412109,Open Play,Left Foot,blocked,67,understat
2526,La Liga,2025-12-21 15:15:00,Barcelona,Raphinha,0.0256332941353321,77.5,55.20000076293945,Set Piece,Left Foot,missed,73,understat
2526,La Liga,2025-12-21 15:15:00,Barcelona,Robert Lewandowski,0.1466502845287323,92.6999969482422,54.400001525878906,Open Play,Right Foot,blocked,62,understat
2526,La Liga,2025-12-21 15:15:00,Barcelona,Álex Balde,0.0440977104008197,82.0999984741211,67.5,Open Play,Left Foot,missed,56,understat
2526,La Liga,2025-12-21 15:15:00,Villarreal,Alberto Moleiro,0.0637811720371246,85.5999984741211,68.0999984741211,Open Play,Right Foot,missed,1,understat
2526,La Liga,2025-12-21 15:15:00,Villarreal,Alberto Moleiro,0.024999001994729,84.0999984741211,55.79999923706055,Open Play,Left Foot,missed,60,understat
2526,La Liga,2025-12-21 15:15:00,Villarreal,Ayoze Pérez,0.1082085445523262,90.6999969482422,59.79999923706054,Open Play,Right Foot,blocked,6,understat
2526,La Liga,2025-12-21 15:15:00,Villarreal,Ayoze Pérez,0.066875010728836,82.4000015258789,52.29999923706055,Open Play,Right Foot,saved,8,understat
2526,La Liga,2025-12-21 15:15:00,Villarreal,Daniel Parejo,0.052761286497116,72.9000015258789,60.40000152587891,Direct Freekick,Right Foot,blocked,58,understat
2526,La Liga,2025-12-21 15:15:00,Villarreal,Georges Mikautadze,0.4645667374134063,87.0999984741211,59.400001525878906,Open Play,Left Foot,saved,75,understat
2526,La Liga,2025-12-21 15:15:00,Villarreal,Georges Mikautadze,0.0988169983029365,86.80000305175781,62.79999923706055,Open Play,Right Foot,blocked,76,understat
2526,La Liga,2025-12-21 15:15:00,Villarreal,Nicolas Pepe,0.81112140417099,97.69999694824219,44.5,Open Play,,missed,1,understat
2526,La Liga,2025-12-21 15:15:00,Villarreal,Renato Veiga,0.0341882854700088,86.0,52.70000076293946,From Corner,,missed,21,understat
2526,La Liga,2025-12-21 15:15:00,Villarreal,Sergi Cardona,0.0754090994596481,92.59999847412108,59.79999923706054,Set Piece,Left Foot,saved,66,understat
2526,La Liga,2025-12-21 15:15:00,Villarreal,Sergi Cardona,0.09577377140522,86.19999694824219,62.5,Open Play,Left Foot,saved,76,understat
2526,La Liga,2025-12-21 15:15:00,Villarreal,Tajon Buchanan,0.0453528426587581,80.5,52.20000076293946,Open Play,Left Foot,missed,13,understat
2526,La Liga,2025-12-21 15:15:00,Villarreal,Tajon Buchanan,0.0294467248022556,91.09999847412108,30.70000076293945,Open Play,Right Foot,missed,23,understat
2526,La Liga,2025-12-21 15:15:00,Villarreal,Tajon Buchanan,0.3405586779117584,92.90000152587892,34.200000762939446,Open Play,Right Foot,saved,35,understat
2526,La Liga,2026-01-03 20:00:00,Barcelona,Dani Olmo,0.0315592736005783,80.5999984741211,65.19999694824219,Open Play,Right Foot,goal,85,understat
2526,La Liga,2026-01-03 20:00:00,Barcelona,Dani Olmo,0.0707938745617866,95.90000152587892,83.0,Direct Freekick,Right Foot,saved,88,understat
2526,La Liga,2026-01-03 20:00:00,Barcelona,Eric Garcia,0.0899199768900871,92.4000015258789,56.20000076293945,From Corner,,blocked,70,understat
2526,La Liga,2026-01-03 20:00:00,Barcelona,Eric Garcia,0.6747610569000244,96.5,52.599998474121094,From Corner,Right Foot,saved,70,understat
2526,La Liga,2026-01-03 20:00:00,Barcelona,Fermín López,0.0566591881215572,86.5,65.4000015258789,Open Play,Right Foot,missed,77,understat
2526,La Liga,2026-01-03 20:00:00,Barcelona,Ferrán Torres,0.2622591853141784,90.6999969482422,48.099998474121094,Set Piece,,missed,36,understat
2526,La Liga,2026-01-03 20:00:00,Barcelona,Frenkie de Jong,0.1227334961295127,89.9000015258789,55.599998474121094,Open Play,Right Foot,blocked,52,understat
2526,La Liga,2026-01-03 20:00:00,Barcelona,Jules Koundé,0.430612564086914,95.5,45.09999847412109,From Corner,,saved,53,understat
2526,La Liga,2026-01-03 20:00:00,Barcelona,Lamine Yamal,0.0342347882688045,88.19999694824219,25.899999618530273,Open Play,Left Foot,missed,27,understat
2526,La Liga,2026-01-03 20:00:00,Barcelona,Lamine Yamal,0.0295642614364624,87.5,24.60000038146972,Open Play,Left Foot,saved,45,understat
2526,La Liga,2026-01-03 20:00:00,Barcelona,Lamine Yamal,0.0584828853607177,86.0,39.79999923706054,Set Piece,Left Foot,missed,88,understat
2526,La Liga,2026-01-03 20:00:00,Barcelona,Pedri,0.5189105868339539,90.0,47.599998474121094,Open Play,Right Foot,missed,71,understat
2526,La Liga,2026-01-03 20:00:00,Barcelona,Pedri,0.0247549209743738,79.9000015258789,60.0,Set Piece,Left Foot,blocked,88,understat
2526,La Liga,2026-01-03 20:00:00,Barcelona,Raphinha,0.0691879019141197,76.4000015258789,36.29999923706055,Direct Freekick,Left Foot,blocked,61,understat
2526,La Liga,2026-01-03 20:00:00,Barcelona,Robert Lewandowski,0.5305123329162598,92.0,46.79999923706054,Open Play,Right Foot,goal,89,understat
2526,La Liga,2026-01-03 20:00:00,Espanyol,Carlos Romero,0.0539292320609092,85.0999984741211,65.5,Open Play,Right Foot,saved,75,understat
2526,La Liga,2026-01-03 20:00:00,Espanyol,Fernando Calero,0.071738876402378,89.5,38.29999923706054,Set Piece,Right Foot,blocked,7,understat
2526,La Liga,2026-01-03 20:00:00,Espanyol,Jofre Carreras,0.0242923405021429,80.80000305175781,72.69999694824219,Open Play,Right Foot,blocked,63,understat
2526,La Liga,2026-01-03 20:00:00,Espanyol,Leandro Cabrera,0.024957051500678,90.5,45.79999923706054,From Corner,,blocked,8,understat
2526,La Liga,2026-01-03 20:00:00,Espanyol,Leandro Cabrera,0.0152400936931371,90.59999847412108,39.900001525878906,From Corner,,saved,41,understat
2526,La Liga,2026-01-03 20:00:00,Espanyol,Pere Milla,0.12412691116333,89.9000015258789,48.9000015258789,Open Play,Right Foot,blocked,19,understat
2526,La Liga,2026-01-03 20:00:00,Espanyol,Pere Milla,0.4157481491565704,94.5,56.20000076293945,Open Play,,saved,38,understat
2526,La Liga,2026-01-03 20:00:00,Espanyol,Pere Milla,0.0419423058629035,70.19999694824219,41.79999923706055,Direct Freekick,Left Foot,missed,47,understat
2526,La Liga,2026-01-03 20:00:00,Espanyol,Roberto Fernández,0.3420397639274597,84.69999694824219,51.09999847412109,Open Play,Right Foot,saved,19,understat
2526,La Liga,2026-01-03 20:00:00,Espanyol,Roberto Fernández,0.0304153487086296,90.1999969482422,31.70000076293945,Open Play,Right Foot,saved,54,understat
2526,La Liga,2026-01-03 20:00:00,Espanyol,Roberto Fernández,0.452383428812027,96.0999984741211,41.700000762939446,Set Piece,Right Foot,blocked,68,understat
2526,La Liga,2026-01-03 20:00:00,Espanyol,Roberto Fernández,0.0512248203158378,91.9000015258789,39.20000076293945,Open Play,Right Foot,saved,69,understat
2526,La Liga,2026-01-03 20:00:00,Espanyol,Tyrhys Dolan,0.0621240921318531,85.9000015258789,41.200000762939446,Open Play,Left Foot,blocked,3,understat
2526,La Liga,2026-01-03 20:00:00,Espanyol,Tyrhys Dolan,0.1289041936397552,89.5999984741211,53.599998474121094,Open Play,Left Foot,blocked,57,understat
2526,La Liga,2026-01-18 20:00:00,Barcelona,Dani Olmo,0.0271873455494642,80.9000015258789,69.69999694824219,Open Play,Right Foot,saved,3,understat
2526,La Liga,2026-01-18 20:00:00,Barcelona,Dani Olmo,0.0291268024593591,78.0,40.0,Open Play,Right Foot,missed,12,understat
2526,La Liga,2026-01-18 20:00:00,Barcelona,Dani Olmo,0.4863148331642151,91.6999969482422,45.900001525878906,Open Play,Right Foot,missed,22,understat
2526,La Liga,2026-01-18 20:00:00,Barcelona,Dani Olmo,0.0244026202708482,84.69999694824219,74.4000015258789,Open Play,Right Foot,saved,36,understat
2526,La Liga,2026-01-18 20:00:00,Barcelona,Dani Olmo,0.4491186141967773,97.8000030517578,56.99999999999999,Open Play,Left Foot,post,46,understat
2526,La Liga,2026-01-18 20:00:00,Barcelona,Dani Olmo,0.3335910737514496,91.1999969482422,61.29999923706054,Open Play,Right Foot,saved,48,understat
2526,La Liga,2026-01-18 20:00:00,Barcelona,Eric Garcia,0.1133589968085289,93.40000152587892,44.900001525878906,From Corner,,missed,48,understat
2526,La Liga,2026-01-18 20:00:00,Barcelona,Fermín López,0.0448012128472328,86.5,29.89999961853027,Open Play,Right Foot,blocked,3,understat
2526,La Liga,2026-01-18 20:00:00,Barcelona,Fermín López,0.0188297312706708,76.30000305175781,28.000000000000004,Open Play,Right Foot,missed,51,understat
2526,La Liga,2026-01-18 20:00:00,Barcelona,Fermín López,0.0903797596693039,87.5999984741211,56.99999999999999,Open Play,Left Foot,blocked,91,understat
2526,La Liga,2026-01-18 20:00:00,Barcelona,Ferrán Torres,0.0689971446990966,84.9000015258789,42.099998474121094,Open Play,Right Foot,saved,51,understat
2526,La Liga,2026-01-18 20:00:00,Barcelona,Jules Koundé,0.0227751396596431,82.19999694824219,27.0,Open Play,Right Foot,blocked,42,understat
2526,La Liga,2026-01-18 20:00:00,Barcelona,Jules Koundé,0.4040658473968506,92.5,49.0,Open Play,,post,84,understat
2526,La Liga,2026-01-18 20:00:00,Barcelona,Lamine Yamal,0.0689167007803917,93.59999847412108,33.59999847412109,Open Play,Right Foot,missed,23,understat
2526,La Liga,2026-01-18 20:00:00,Barcelona,Lamine Yamal,0.0845264047384262,95.3000030517578,33.0,Open Play,Right Foot,blocked,46,understat
2526,La Liga,2026-01-18 20:00:00,Barcelona,Lamine Yamal,0.0325479246675968,90.80000305175781,27.0,Open Play,Left Foot,saved,47,understat
2526,La Liga,2026-01-18 20:00:00,Barcelona,Lamine Yamal,0.0780204087495803,78.80000305175781,33.09999847412109,Direct Freekick,Left Foot,missed,56,understat
2526,La Liga,2026-01-18 20:00:00,Barcelona,Lamine Yamal,0.0205504018813371,78.80000305175781,27.39999961853027,Open Play,Left Foot,missed,95,understat
2526,La Liga,2026-01-18 20:00:00,Barcelona,Marcus Rashford,0.5012857913970947,95.8000030517578,53.79999923706055,Open Play,,goal,69,understat
2526,La Liga,2026-01-18 20:00:00,Barcelona,Pedri,0.1280481666326522,90.1999969482422,46.9000015258789,Open Play,Right Foot,saved,1,understat
2526,La Liga,2026-01-18 20:00:00,Barcelona,Pedri,0.4060403704643249,92.0,47.599998474121094,Open Play,,missed,1,understat
2526,La Liga,2026-01-18 20:00:00,Barcelona,Robert Lewandowski,0.3989556729793548,92.59999847412108,51.70000076293946,Open Play,,saved,65,understat
2526,La Liga,2026-01-18 20:00:00,Barcelona,Robert Lewandowski,0.0622935071587562,89.0,66.0,Open Play,Left Foot,blocked,98,understat
2526,La Liga,2026-01-18 20:00:00,Barcelona,Roony Bardghji,0.0234766695648431,75.0999984741211,56.00000000000001,Open Play,Right Foot,saved,96,understat
2526,La Liga,2026-01-18 20:00:00,Barcelona,Álex Balde,0.0546908192336559,95.0999984741211,67.5,Open Play,Left Foot,missed,47,understat
2526,La Liga,2026-01-18 20:00:00,Real Sociedad,Beñat Turrientes,0.0343113876879215,76.9000015258789,39.5,From Corner,Left Foot,saved,35,understat
2526,La Liga,2026-01-18 20:00:00,Real Sociedad,Carlos Soler,0.0914521440863609,90.4000015258789,55.29999923706055,Open Play,,saved,70,understat
2526,La Liga,2026-01-18 20:00:00,Real Sociedad,Gonçalo Guedes,0.1242808178067207,87.19999694824219,63.09999847412109,Open Play,Right Foot,saved,24,understat
2526,La Liga,2026-01-18 20:00:00,Real Sociedad,Gonçalo Guedes,0.3029727041721344,89.80000305175781,35.79999923706055,Open Play,Right Foot,goal,70,understat
2526,La Liga,2026-01-18 20:00:00,Real Sociedad,Igor Zubeldia,0.0296242535114288,76.5,64.5999984741211,Open Play,Right Foot,blocked,75,understat
2526,La Liga,2026-01-18 20:00:00,Real Sociedad,Mikel Oyarzabal,0.3548589050769806,95.40000152587892,58.299999237060554,Open Play,Left Foot,goal,31,understat
2526,La Liga,2026-01-18 20:00:00,Real Sociedad,Mikel Oyarzabal,0.6212531328201294,95.69999694824219,50.29999923706055,Open Play,,missed,73,understat
2526,La Liga,2026-01-25 15:15:00,Barcelona,Dani Olmo,0.0303946435451507,85.80000305175781,70.5,Set Piece,Right Foot,blocked,33,understat
2526,La Liga,2026-01-25 15:15:00,Barcelona,Dani Olmo,0.0852405726909637,84.30000305175781,44.70000076293945,Open Play,Right Foot,blocked,36,understat
2526,La Liga,2026-01-25 15:15:00,Barcelona,Dani Olmo,0.3880796134471893,93.40000152587892,55.599998474121094,Open Play,,missed,50,understat
2526,La Liga,2026-01-25 15:15:00,Barcelona,Dani Olmo,0.0756178647279739,86.4000015258789,39.70000076293945,Open Play,Right Foot,goal,51,understat
2526,La Liga,2026-01-25 15:15:00,Barcelona,Eric Garcia,0.0521048456430435,89.9000015258789,42.099998474121094,From Corner,Right Foot,blocked,25,understat
2526,La Liga,2026-01-25 15:15:00,Barcelona,Frenkie de Jong,0.1111482083797454,90.5,43.59999847412109,Open Play,Right Foot,missed,74,understat
2526,La Liga,2026-01-25 15:15:00,Barcelona,Lamine Yamal,0.0396424606442451,92.6999969482422,29.5,From Corner,Left Foot,saved,60,understat
2526,La Liga,2026-01-25 15:15:00,Barcelona,Lamine Yamal,0.1117591112852096,86.0,43.70000076293945,Open Play,Left Foot,goal,72,understat
2526,La Liga,2026-01-25 15:15:00,Barcelona,Raphinha,0.0691913366317749,93.6999969482422,65.19999694824219,Open Play,Left Foot,saved,46,understat
2526,La Liga,2026-01-25 15:15:00,Barcelona,Raphinha,0.3648124039173126,81.80000305175781,53.400001525878906,Open Play,Left Foot,goal,56,understat
2526,La Liga,2026-01-25 15:15:00,Barcelona,Robert Lewandowski,0.4188039302825928,92.59999847412108,49.59999847412109,Open Play,,missed,30,understat
2526,La Liga,2026-01-25 15:15:00,Barcelona,Robert Lewandowski,0.3937368094921112,93.09999847412108,48.5,From Corner,,missed,47,understat
2526,La Liga,2026-01-25 15:15:00,Barcelona,Robert Lewandowski,0.0674256980419159,91.6999969482422,52.79999923706055,Open Play,,saved,55,understat
2526,La Liga,2026-01-25 15:15:00,Barcelona,Robert Lewandowski,0.0997399985790252,87.0,48.5,Open Play,Right Foot,blocked,60,understat
2526,La Liga,2026-01-25 15:15:00,Barcelona,Robert Lewandowski,0.2914685308933258,88.69999694824219,38.29999923706054,Open Play,Right Foot,saved,92,understat
2526,La Liga,2026-01-25 15:15:00,Real Oviedo,David Carmo,0.0296429991722106,81.9000015258789,35.599998474121094,Set Piece,Right Foot,missed,75,understat
