season,date,match_id,competition,venue,opponent,player,avg_x,avg_y,touches
2425,2025-07-27,14049234,Club Friendly Games,A,Vissel Kobe,Alejandro Balde,49.722727272727,85.159090909091,44
2425,2025-07-31,14049235,Club Friendly Games,A,Seoul,Guillermo Fernández,57.013333333333,72.093333333333,15
2425,2025-07-31,14049235,Club Friendly Games,A,Seoul,Robert Lewandowski,67.86,55.215,20
2425,2025-07-31,14049235,Club Friendly Games,A,Seoul,Wojciech Szczęsny,11.68,49.82,20
2425,2025-07-31,14049235,Club Friendly Games,A,Seoul,Toni Fernández,72.794117647059,23.041176470588,17
2425,2025-07-31,14049235,Club Friendly Games,A,Seoul,Joan García,15.735714285714,52.057142857143,28
2425,2025-07-31,14049235,Club Friendly Games,A,Seoul,Roony Bardghji,65.991666666667,16.991666666667,24
2425,2025-07-31,14049235,Club Friendly Games,A,Seoul,Marcus Rashford,71.827777777778,75.313888888889,36
2425,2025-07-31,14049235,Club Friendly Games,A,Seoul,Jofre Torrents ,56.946341463415,84.758536585366,41
2425,2025-07-31,14049235,Club Friendly Games,A,Seoul,Alejandro Balde,55.259090909091,85.627272727273,44
2425,2025-07-31,14049235,Club Friendly Games,A,Seoul,Lamine Yamal,66.925,18.245,40
2425,2025-07-31,14049235,Club Friendly Games,A,Seoul,Jules Koundé,54.281818181818,15.794545454545,55
2425,2025-07-31,14049235,Club Friendly Games,A,Seoul,Ronald Araújo,43.567692307692,35.503076923077,65
2425,2025-07-31,14049235,Club Friendly Games,A,Seoul,Raphinha,66.358974358974,65.287179487179,39
2425,2025-07-31,14049235,Club Friendly Games,A,Seoul,Gerard Martín,40.481967213115,63.745901639344,61
2425,2025-07-31,14049235,Club Friendly Games,A,Seoul,Fermín López,71.228846153846,31.426923076923,52
2425,2025-07-31,14049235,Club Friendly Games,A,Seoul,Ferran Torres,66.395238095238,42.714285714286,21
2425,2025-07-31,14049235,Club Friendly Games,A,Seoul,Dani Olmo,64.7,41.459375,32
2425,2025-07-31,14049235,Club Friendly Games,A,Seoul,Gavi,53.66862745098,54.845098039216,51
2425,2025-07-31,14049235,Club Friendly Games,A,Seoul,Frenkie de Jong,54.372058823529,43.695588235294,68
2425,2025-07-31,14049235,Club Friendly Games,A,Seoul,Andreas Christensen,43.575,31.548333333333,60
2425,2025-07-31,14049235,Club Friendly Games,A,Seoul,Hector Fort,54.598076923077,19.169230769231,52
2425,2025-07-31,14049235,Club Friendly Games,A,Seoul,Marc Casadó,54.555102040816,46.173469387755,49
2425,2025-07-31,14049235,Club Friendly Games,A,Seoul,Pau Cubarsí,42.123529411765,70.770588235294,68
2425,2025-07-31,14049235,Club Friendly Games,A,Seoul,Pedri,59.179310344828,59.260344827586,58
2526,2025-08-04,14049238,Club Friendly Games,A,Daegu,Wojciech Szczęsny,19.566666666667,33.338888888889,18
2526,2025-08-04,14049238,Club Friendly Games,A,Daegu,Diego Kochen,10.3,55.725,8
2526,2025-08-04,14049238,Club Friendly Games,A,Daegu,Robert Lewandowski,77.078571428571,46.242857142857,14
2526,2025-08-04,14049238,Club Friendly Games,A,Daegu,Joan García,16.571428571429,44.007142857143,14
2526,2025-08-04,14049238,Club Friendly Games,A,Daegu,Gerard Martín,47.830263157895,73.134210526316,76
2526,2025-08-04,14049238,Club Friendly Games,A,Daegu,Hector Fort,60.444444444444,21.666666666667,9
2526,2025-08-04,14049238,Club Friendly Games,A,Daegu,Roony Bardghji,69.407317073171,24.487804878049,41
2526,2025-08-04,14049238,Club Friendly Games,A,Daegu,Gavi,61.919298245614,53.684210526316,57
2526,2025-08-04,14049238,Club Friendly Games,A,Daegu,Jules Koundé,61.249180327869,23.249180327869,61
2526,2025-08-04,14049238,Club Friendly Games,A,Daegu,Lamine Yamal,81.89,20.785,60
2526,2025-08-04,14049238,Club Friendly Games,A,Daegu,Dani Olmo,67.937288135593,36.233898305085,59
2526,2025-08-04,14049238,Club Friendly Games,A,Daegu,Frenkie de Jong,58.318965517241,47.212068965517,58
2526,2025-08-04,14049238,Club Friendly Games,A,Daegu,Dro Fernández,71.537777777778,42.053333333333,45
2526,2025-08-04,14049238,Club Friendly Games,A,Daegu,Ronald Araújo,46.904918032787,39.985245901639,61
2526,2025-08-04,14049238,Club Friendly Games,A,Daegu,Toni Fernández,70.764705882353,60.7,34
2526,2025-08-04,14049238,Club Friendly Games,A,Daegu,Raphinha,72.423684210526,60.097368421053,38
2526,2025-08-04,14049238,Club Friendly Games,A,Daegu,Eric García,52.413793103448,16.234482758621,58
2526,2025-08-04,14049238,Club Friendly Games,A,Daegu,Jofre Torrents ,56.721621621622,79.732432432432,37
2526,2025-08-04,14049238,Club Friendly Games,A,Daegu,Andreas Christensen,47.450819672131,58.570491803279,61
2526,2025-08-04,14049238,Club Friendly Games,A,Daegu,Pedri,56.364473684211,53.519736842105,76
2526,2025-08-04,14049238,Club Friendly Games,A,Daegu,Marcus Rashford,71.941025641026,57.584615384615,39
2526,2025-08-04,14049238,Club Friendly Games,A,Daegu,Alejandro Balde,62.116071428571,83.171428571429,56
2526,2025-08-04,14049238,Club Friendly Games,A,Daegu,Pau Cubarsí,48.153571428571,31.910714285714,56
2526,2025-08-04,14049238,Club Friendly Games,A,Daegu,Marc Casadó,51.78,50.251764705882,85
2526,2025-08-16,14082855,LaLiga,A,Mallorca,Marcus Rashford,80.342857142857,79.035714285714,14
2526,2025-08-16,14082855,LaLiga,A,Mallorca,Lamine Yamal,74.094382022472,25.556179775281,89
2526,2025-08-16,14082855,LaLiga,A,Mallorca,Gavi,61.35,42.766666666667,24
2526,2025-08-16,14082855,LaLiga,A,Mallorca,Jofre Torrents ,56.928125,85.0625,32
2526,2025-08-16,14082855,LaLiga,A,Mallorca,Fermín López,60.083333333333,41.041666666667,36
2526,2025-08-16,14082855,LaLiga,A,Mallorca,Pedri,58.615454545455,63.74,110
2526,2025-08-16,14082855,LaLiga,A,Mallorca,Jules Koundé,72.816666666667,26.972222222222,18
2526,2025-08-16,14082855,LaLiga,A,Mallorca,Alejandro Balde,54.967346938775,86.879591836735,49
2526,2025-08-16,14082855,LaLiga,A,Mallorca,Dani Olmo,66.464285714286,66.630952380952,42
2526,2025-08-16,14082855,LaLiga,A,Mallorca,Ferran Torres,63.362962962963,54.622222222222,27
2526,2025-08-16,14082855,LaLiga,A,Mallorca,Ronald Araújo,41.10985915493,41.087323943662,71
2526,2025-08-16,14082855,LaLiga,A,Mallorca,Eric García,54.278481012658,29.601265822785,79
2526,2025-08-16,14082855,LaLiga,A,Mallorca,Frenkie de Jong,57.152873563218,52.694252873563,87
2526,2025-08-16,14082855,LaLiga,A,Mallorca,Pau Cubarsí,39.137313432836,74.586567164179,67
2526,2025-08-16,14082855,LaLiga,A,Mallorca,Joan García,11.729032258065,49.958064516129,31
2526,2025-08-16,14082855,LaLiga,A,Mallorca,Raphinha,63.082352941176,66.772549019608,51
2526,2025-08-23,14082865,LaLiga,A,Levante UD,Robert Lewandowski,69.2625,61.175,8
2526,2025-08-23,14082865,LaLiga,A,Levante UD,Alejandro Balde,62.497,81.679,100
2526,2025-08-23,14082865,LaLiga,A,Levante UD,Jules Koundé,52.973333333333,20.786666666667,15
2526,2025-08-23,14082865,LaLiga,A,Levante UD,Gavi,54.440322580645,40.364516129032,62
2526,2025-08-23,14082865,LaLiga,A,Levante UD,Dani Olmo,66.9475,46.6875,40
2526,2025-08-23,14082865,LaLiga,A,Levante UD,Eric García,61.716981132075,20.741509433962,106
2526,2025-08-23,14082865,LaLiga,A,Levante UD,Andreas Christensen,39.5,42.134615384615,26
2526,2025-08-23,14082865,LaLiga,A,Levante UD,Ferran Torres,76.752380952381,51.266666666667,42
2526,2025-08-23,14082865,LaLiga,A,Levante UD,Lamine Yamal,76.83,19.029090909091,110
2526,2025-08-23,14082865,LaLiga,A,Levante UD,Pedri,57.754375,64.75125,160
2526,2025-08-23,14082865,LaLiga,A,Levante UD,Marc Casadó,54.782089552239,51.486567164179,67
2526,2025-08-23,14082865,LaLiga,A,Levante UD,Joan García,13.878947368421,52.263157894737,38
2526,2025-08-23,14082865,LaLiga,A,Levante UD,Ronald Araújo,48.658666666667,42.682666666667,75
2526,2025-08-23,14082865,LaLiga,A,Levante UD,Pau Cubarsí,46.847826086957,71.058260869565,115
2526,2025-08-23,14082865,LaLiga,A,Levante UD,Raphinha,63.964,48.473333333333,75
2526,2025-08-23,14082865,LaLiga,A,Levante UD,Marcus Rashford,82.240476190476,80.611904761905,42
2526,2025-08-31,14083178,LaLiga,A,Rayo Vallecano,Gerard Martín,42.1,74.6,14
2526,2025-08-31,14083178,LaLiga,A,Rayo Vallecano,Fermín López,63.758333333333,40.341666666667,12
2526,2025-08-31,14083178,LaLiga,A,Rayo Vallecano,Robert Lewandowski,56.43,52.0,10
2526,2025-08-31,14083178,LaLiga,A,Rayo Vallecano,Marcus Rashford,74.331578947368,82.778947368421,19
2526,2025-08-31,14083178,LaLiga,A,Rayo Vallecano,Pedri,46.152,50.247,100
2526,2025-08-31,14083178,LaLiga,A,Rayo Vallecano,Eric García,34.673076923077,31.701923076923,104
2526,2025-08-31,14083178,LaLiga,A,Rayo Vallecano,Andreas Christensen,31.812280701754,63.645614035088,57
2526,2025-08-31,14083178,LaLiga,A,Rayo Vallecano,Ferran Torres,51.062068965517,52.51724137931,29
2526,2025-08-31,14083178,LaLiga,A,Rayo Vallecano,Dani Olmo,56.497435897436,44.164102564103,39
2526,2025-08-31,14083178,LaLiga,A,Rayo Vallecano,Alejandro Balde,37.857692307692,82.523076923077,52
2526,2025-08-31,14083178,LaLiga,A,Rayo Vallecano,Raphinha,57.068421052632,69.797368421053,38
2526,2025-08-31,14083178,LaLiga,A,Rayo Vallecano,Jules Koundé,42.545348837209,13.454651162791,86
2526,2025-08-31,14083178,LaLiga,A,Rayo Vallecano,Lamine Yamal,57.789655172414,18.108620689655,58
2526,2025-08-31,14083178,LaLiga,A,Rayo Vallecano,Frenkie de Jong,44.692857142857,39.40612244898,98
2526,2025-08-31,14083178,LaLiga,A,Rayo Vallecano,Joan García,12.182716049383,47.779012345679,81
2526,2025-09-14,14083216,LaLiga,H,Valencia,Ferran Torres,73.3,47.724,25
2526,2025-09-14,14083216,LaLiga,H,Valencia,Jofre Torrents ,52.755555555556,92.3,18
2526,2025-09-14,14083216,LaLiga,H,Valencia,Marc Bernal,54.376923076923,54.953846153846,13
2526,2025-09-14,14083216,LaLiga,H,Valencia,Robert Lewandowski,75.46,51.62,10
2526,2025-09-14,14083216,LaLiga,H,Valencia,Roony Bardghji,69.922727272727,17.213636363636,22
2526,2025-09-14,14083216,LaLiga,H,Valencia,Dani Olmo,65.035,41.46,20
2526,2025-09-14,14083216,LaLiga,H,Valencia,Eric García,43.556,36.255,100
2526,2025-09-14,14083216,LaLiga,H,Valencia,Pau Cubarsí,36.567521367521,69.706837606838,117
2526,2025-09-14,14083216,LaLiga,H,Valencia,Joan García,11.54693877551,49.263265306122,49
2526,2025-09-14,14083216,LaLiga,H,Valencia,Raphinha,62.966666666667,24.115151515152,33
2526,2025-09-14,14083216,LaLiga,H,Valencia,Marcus Rashford,73.730769230769,75.626923076923,52
2526,2025-09-14,14083216,LaLiga,H,Valencia,Marc Casadó,51.772641509434,48.050943396226,106
2526,2025-09-14,14083216,LaLiga,H,Valencia,Pedri,53.330158730159,58.719047619048,126
2526,2025-09-14,14083216,LaLiga,H,Valencia,Fermín López,64.816853932584,53.891011235955,89
2526,2025-09-14,14083216,LaLiga,H,Valencia,Gerard Martín,48.827058823529,87.336470588235,85
2526,2025-09-14,14083216,LaLiga,H,Valencia,Jules Koundé,51.288888888889,19.155555555556,99
2526,2025-09-18,14566955,UEFA Champions League,A,Newcastle United,Andreas Christensen,41.45,63.83,10
2526,2025-09-18,14566955,UEFA Champions League,A,Newcastle United,Dani Olmo,55.805555555556,51.905555555556,18
2526,2025-09-18,14566955,UEFA Champions League,A,Newcastle United,Eric García,50.765,89.115,20
2526,2025-09-18,14566955,UEFA Champions League,A,Newcastle United,Marc Casadó,64.033333333333,35.083333333333,6
2526,2025-09-18,14566955,UEFA Champions League,A,Newcastle United,Robert Lewandowski,61.996428571429,48.414285714286,28
2526,2025-09-18,14566955,UEFA Champions League,A,Newcastle United,Ferran Torres,66.730769230769,44.946153846154,13
2526,2025-09-18,14566955,UEFA Champions League,A,Newcastle United,Gerard Martín,40.452941176471,88.813725490196,51
2526,2025-09-18,14566955,UEFA Champions League,A,Newcastle United,Frenkie de Jong,54.081651376147,45.861467889908,109
2526,2025-09-18,14566955,UEFA Champions League,A,Newcastle United,Pedri,53.7376,56.2232,125
2526,2025-09-18,14566955,UEFA Champions League,A,Newcastle United,Pau Cubarsí,38.9875,68.464285714286,56
2526,2025-09-18,14566955,UEFA Champions League,A,Newcastle United,Fermín López,61.783333333333,54.838333333333,60
2526,2025-09-18,14566955,UEFA Champions League,A,Newcastle United,Joan García,11.18064516129,49.590322580645,62
2526,2025-09-18,14566955,UEFA Champions League,A,Newcastle United,Raphinha,67.788405797101,26.047826086957,69
2526,2025-09-18,14566955,UEFA Champions League,A,Newcastle United,Ronald Araújo,35.233802816901,40.839436619718,71
2526,2025-09-18,14566955,UEFA Champions League,A,Newcastle United,Marcus Rashford,66.407894736842,75.663157894737,76
2526,2025-09-18,14566955,UEFA Champions League,A,Newcastle United,Jules Koundé,39.141052631579,16.847368421053,95
2526,2025-09-21,14083262,LaLiga,H,Getafe,Ronald Araújo,33.269230769231,34.046153846154,13
2526,2025-09-21,14083262,LaLiga,H,Getafe,Robert Lewandowski,66.7375,47.983333333333,24
2526,2025-09-21,14083262,LaLiga,H,Getafe,Roony Bardghji,73.283333333333,18.305555555556,18
2526,2025-09-21,14083262,LaLiga,H,Getafe,Joan García,10.197916666667,48.841666666667,48
2526,2025-09-21,14083262,LaLiga,H,Getafe,Marcus Rashford,78.45,47.215384615385,26
2526,2025-09-21,14083262,LaLiga,H,Getafe,Raphinha,67.52,16.808888888889,45
2526,2025-09-21,14083262,LaLiga,H,Getafe,Ferran Torres,61.75,67.0275,40
2526,2025-09-21,14083262,LaLiga,H,Getafe,Marc Casadó,53.6,44.67619047619,42
2526,2025-09-21,14083262,LaLiga,H,Getafe,Pedri,52.228571428571,58.357142857143,112
2526,2025-09-21,14083262,LaLiga,H,Getafe,Fermín López,66.502631578947,73.507894736842,38
2526,2025-09-21,14083262,LaLiga,H,Getafe,Eric García,37.716923076923,33.957692307692,130
2526,2025-09-21,14083262,LaLiga,H,Getafe,Andreas Christensen,37.990990990991,66.56036036036,111
2526,2025-09-21,14083262,LaLiga,H,Getafe,Jules Koundé,50.693700787402,14.213385826772,127
2526,2025-09-21,14083262,LaLiga,H,Getafe,Dani Olmo,57.558823529412,42.010784313725,102
2526,2025-09-21,14083262,LaLiga,H,Getafe,Gerard Martín,45.387654320988,85.051851851852,81
2526,2025-09-21,14083262,LaLiga,H,Getafe,Frenkie de Jong,50.659259259259,45.293827160494,81
2526,2025-09-25,14083481,LaLiga,A,Real Oviedo,Marc Bernal,64.4,23.82,5
2526,2025-09-25,14083481,LaLiga,A,Real Oviedo,Andreas Christensen,50.1,16.37,10
2526,2025-09-25,14083481,LaLiga,A,Real Oviedo,Robert Lewandowski,71.331578947368,56.657894736842,19
2526,2025-09-25,14083481,LaLiga,A,Real Oviedo,Joan García,13.695555555556,55.228888888889,45
2526,2025-09-25,14083481,LaLiga,A,Real Oviedo,Ferran Torres,67.244680851064,49.204255319149,47
2526,2025-09-25,14083481,LaLiga,A,Real Oviedo,Eric García,53.725892857143,27.616071428571,112
2526,2025-09-25,14083481,LaLiga,A,Real Oviedo,Jules Koundé,62.475,18.85,28
2526,2025-09-25,14083481,LaLiga,A,Real Oviedo,Pedri,59.417518248175,49.603649635036,137
2526,2025-09-25,14083481,LaLiga,A,Real Oviedo,Ronald Araújo,42.728,37.267,100
2526,2025-09-25,14083481,LaLiga,A,Real Oviedo,Pau Cubarsí,41.305,72.6275,120
2526,2025-09-25,14083481,LaLiga,A,Real Oviedo,Raphinha,74.876712328767,19.795890410959,73
2526,2025-09-25,14083481,LaLiga,A,Real Oviedo,Marc Casadó,54.739285714286,42.217857142857,56
2526,2025-09-25,14083481,LaLiga,A,Real Oviedo,Dani Olmo,64.934042553191,38.073404255319,94
2526,2025-09-25,14083481,LaLiga,A,Real Oviedo,Frenkie de Jong,57.003947368421,45.717105263158,76
2526,2025-09-25,14083481,LaLiga,A,Real Oviedo,Gerard Martín,49.65119047619,87.907142857143,84
2526,2025-09-25,14083481,LaLiga,A,Real Oviedo,Marcus Rashford,77.177777777778,60.267777777778,90
2526,2025-09-28,14083553,LaLiga,H,Real Sociedad,Robert Lewandowski,68.672727272727,50.690909090909,44
2526,2025-09-28,14083553,LaLiga,H,Real Sociedad,Ferran Torres,77.75,66.821428571429,14
2526,2025-09-28,14083553,LaLiga,H,Real Sociedad,Dro Fernández,67.533333333333,32.955555555556,36
2526,2025-09-28,14083553,LaLiga,H,Real Sociedad,Roony Bardghji,74.759649122807,15.987719298246,57
2526,2025-09-28,14083553,LaLiga,H,Real Sociedad,Lamine Yamal,69.7225,11.53,40
2526,2025-09-28,14083553,LaLiga,H,Real Sociedad,Eric García,54.66875,83.19375,16
2526,2025-09-28,14083553,LaLiga,H,Real Sociedad,Andreas Christensen,46.282905982906,68.492307692308,117
2526,2025-09-28,14083553,LaLiga,H,Real Sociedad,Frenkie de Jong,53.583193277311,43.291596638655,119
2526,2025-09-28,14083553,LaLiga,H,Real Sociedad,Jules Koundé,55.301739130435,16.526086956522,115
2526,2025-09-28,14083553,LaLiga,H,Real Sociedad,Marcus Rashford,77.75671641791,81.74328358209,67
2526,2025-09-28,14083553,LaLiga,H,Real Sociedad,Pedri,57.849333333333,50.715333333333,150
2526,2025-09-28,14083553,LaLiga,H,Real Sociedad,Dani Olmo,65.03137254902,40.290196078431,51
2526,2025-09-28,14083553,LaLiga,H,Real Sociedad,Wojciech Szczęsny,13.870454545455,46.075,44
2526,2025-09-28,14083553,LaLiga,H,Real Sociedad,Ronald Araújo,46.691578947368,36.973684210526,95
2526,2025-09-28,14083553,LaLiga,H,Real Sociedad,Gerard Martín,57.523863636364,85.794318181818,88
2526,2025-10-01,14566650,UEFA Champions League,H,Paris Saint-Germain,Robert Lewandowski,58.75,51.65,6
2526,2025-10-01,14566650,UEFA Champions League,H,Paris Saint-Germain,Marc Casadó,53.092307692308,70.853846153846,13
2526,2025-10-01,14566650,UEFA Champions League,H,Paris Saint-Germain,Alejandro Balde,45.473333333333,81.693333333333,15
2526,2025-10-01,14566650,UEFA Champions League,H,Paris Saint-Germain,Andreas Christensen,21.0,21.9,3
2526,2025-10-01,14566650,UEFA Champions League,H,Paris Saint-Germain,Marcus Rashford,66.453333333333,78.486666666667,45
2526,2025-10-01,14566650,UEFA Champions League,H,Paris Saint-Germain,Dani Olmo,50.227906976744,48.43488372093,43
2526,2025-10-01,14566650,UEFA Champions League,H,Paris Saint-Germain,Marc Bernal,32.522222222222,38.0,9
2526,2025-10-01,14566650,UEFA Champions League,H,Paris Saint-Germain,Gerard Martín,34.528571428571,83.577777777778,63
2526,2025-10-01,14566650,UEFA Champions League,H,Paris Saint-Germain,Pedri,49.458461538462,57.78,65
2526,2025-10-01,14566650,UEFA Champions League,H,Paris Saint-Germain,Wojciech Szczęsny,8.919298245614,49.368421052632,57
2526,2025-10-01,14566650,UEFA Champions League,H,Paris Saint-Germain,Frenkie de Jong,43.01320754717,51.232075471698,53
2526,2025-10-01,14566650,UEFA Champions League,H,Paris Saint-Germain,Ferran Torres,61.183673469388,57.173469387755,49
2526,2025-10-01,14566650,UEFA Champions League,H,Paris Saint-Germain,Jules Koundé,39.585074626866,12.511940298507,67
2526,2025-10-01,14566650,UEFA Champions League,H,Paris Saint-Germain,Eric García,33.814772727273,37.453409090909,88
2526,2025-10-01,14566650,UEFA Champions League,H,Paris Saint-Germain,Pau Cubarsí,28.578260869565,67.472463768116,69
2526,2025-10-01,14566650,UEFA Champions League,H,Paris Saint-Germain,Lamine Yamal,56.696202531646,17.76582278481,79
2526,2025-10-05,14083630,LaLiga,A,Sevilla,Andreas Christensen,45.457142857143,24.5,7
2526,2025-10-05,14083630,LaLiga,A,Sevilla,Pau Cubarsí,36.062,68.798,100
2526,2025-10-05,14083630,LaLiga,A,Sevilla,Eric García,40.898148148148,29.305555555556,54
2526,2025-10-05,14083630,LaLiga,A,Sevilla,Dani Olmo,50.844230769231,40.609615384615,52
2526,2025-10-05,14083630,LaLiga,A,Sevilla,Wojciech Szczęsny,11.904347826087,49.234782608696,46
2526,2025-10-05,14083630,LaLiga,A,Sevilla,Ferran Torres,66.4875,42.920833333333,24
2526,2025-10-05,14083630,LaLiga,A,Sevilla,Robert Lewandowski,66.305555555556,52.219444444444,36
2526,2025-10-05,14083630,LaLiga,A,Sevilla,Alejandro Balde,50.613333333333,79.096666666667,30
2526,2025-10-05,14083630,LaLiga,A,Sevilla,Marcus Rashford,72.37962962963,69.322222222222,54
2526,2025-10-05,14083630,LaLiga,A,Sevilla,Frenkie de Jong,45.613725490196,46.988235294118,51
2526,2025-10-05,14083630,LaLiga,A,Sevilla,Roony Bardghji,65.836,23.352,25
2526,2025-10-05,14083630,LaLiga,A,Sevilla,Jules Koundé,48.002816901408,16.480281690141,71
2526,2025-10-05,14083630,LaLiga,A,Sevilla,Gerard Martín,44.269230769231,89.079487179487,39
2526,2025-10-05,14083630,LaLiga,A,Sevilla,Ronald Araújo,35.458,33.87,50
2526,2025-10-05,14083630,LaLiga,A,Sevilla,Pedri,54.970886075949,53.353164556962,79
2526,2025-10-18,14083664,LaLiga,H,Girona,Ronald Araújo,72.163636363636,56.390909090909,11
2526,2025-10-18,14083664,LaLiga,H,Girona,Gerard Martín,69.386666666667,85.813333333333,15
2526,2025-10-18,14083664,LaLiga,H,Girona,Toni Fernández,70.966666666667,54.241666666667,12
2526,2025-10-18,14083664,LaLiga,H,Girona,Roony Bardghji,74.219047619048,22.119047619048,21
2526,2025-10-18,14083664,LaLiga,H,Girona,Fermín López,74.147222222222,76.341666666667,36
2526,2025-10-18,14083664,LaLiga,H,Girona,Wojciech Szczęsny,16.6,48.321621621622,37
2526,2025-10-18,14083664,LaLiga,H,Girona,Pau Cubarsí,44.603448275862,36.316379310345,116
2526,2025-10-18,14083664,LaLiga,H,Girona,Eric García,48.397391304348,69.806086956522,115
2526,2025-10-18,14083664,LaLiga,H,Girona,Andreas Christensen,47.954347826087,66.504347826087,46
2526,2025-10-18,14083664,LaLiga,H,Girona,Marcus Rashford,74.234426229508,78.455737704918,61
2526,2025-10-18,14083664,LaLiga,H,Girona,Marc Casadó,50.325773195876,49.525773195876,97
2526,2025-10-18,14083664,LaLiga,H,Girona,Alejandro Balde,55.573913043478,84.282608695652,69
2526,2025-10-18,14083664,LaLiga,H,Girona,Frenkie de Jong,60.506578947368,50.588157894737,76
2526,2025-10-18,14083664,LaLiga,H,Girona,Lamine Yamal,74.545588235294,19.808823529412,68
2526,2025-10-18,14083664,LaLiga,H,Girona,Jules Koundé,48.864835164835,21.016483516484,91
2526,2025-10-18,14083664,LaLiga,H,Girona,Pedri,57.27032967033,49.430769230769,91
2526,2025-10-21,14566652,UEFA Champions League,H,Olympiacos,Ronald Araújo,38.521052631579,39.457894736842,19
2526,2025-10-21,14566652,UEFA Champions League,H,Olympiacos,Roony Bardghji,71.264285714286,13.378571428571,14
2526,2025-10-21,14566652,UEFA Champions League,H,Olympiacos,Marc Bernal,57.561904761905,75.02380952381,21
2526,2025-10-21,14566652,UEFA Champions League,H,Olympiacos,Gerard Martín,57.528,87.94,25
2526,2025-10-21,14566652,UEFA Champions League,H,Olympiacos,Frenkie de Jong,64.117857142857,48.946428571429,28
2526,2025-10-21,14566652,UEFA Champions League,H,Olympiacos,Marc Casadó,48.379,43.592,100
2526,2025-10-21,14566652,UEFA Champions League,H,Olympiacos,Eric García,37.190384615385,56.983653846154,104
2526,2025-10-21,14566652,UEFA Champions League,H,Olympiacos,Dro Fernández,53.721212121212,77.787878787879,33
2526,2025-10-21,14566652,UEFA Champions League,H,Olympiacos,Pedri,49.881553398058,58.677669902913,103
2526,2025-10-21,14566652,UEFA Champions League,H,Olympiacos,Marcus Rashford,74.241860465116,70.795348837209,43
2526,2025-10-21,14566652,UEFA Champions League,H,Olympiacos,Pau Cubarsí,33.476923076923,45.552884615385,104
2526,2025-10-21,14566652,UEFA Champions League,H,Olympiacos,Fermín López,62.233333333333,53.575,84
2526,2025-10-21,14566652,UEFA Champions League,H,Olympiacos,Wojciech Szczęsny,11.711320754717,51.352830188679,53
2526,2025-10-21,14566652,UEFA Champions League,H,Olympiacos,Lamine Yamal,72.068181818182,18.351515151515,66
2526,2025-10-21,14566652,UEFA Champions League,H,Olympiacos,Alejandro Balde,44.958904109589,86.413698630137,73
2526,2025-10-21,14566652,UEFA Champions League,H,Olympiacos,Jules Koundé,43.316483516483,18.838461538462,91
2526,2025-10-26,14083729,LaLiga,A,Real Madrid,Gerard Martín,32.45,83.35,2
2526,2025-10-26,14083729,LaLiga,A,Real Madrid,Roony Bardghji,63.372727272727,10.163636363636,11
2526,2025-10-26,14083729,LaLiga,A,Real Madrid,Ferran Torres,61.04,53.36,30
2526,2025-10-26,14083729,LaLiga,A,Real Madrid,Pedri,53.918644067797,58.29406779661,118
2526,2025-10-26,14083729,LaLiga,A,Real Madrid,Ronald Araújo,45.1,30.88,20
2526,2025-10-26,14083729,LaLiga,A,Real Madrid,Frenkie de Jong,49.7875,57.34140625,128
2526,2025-10-26,14083729,LaLiga,A,Real Madrid,Marc Casadó,51.158823529412,47.135294117647,34
2526,2025-10-26,14083729,LaLiga,A,Real Madrid,Fermín López,59.013725490196,38.739215686275,51
2526,2025-10-26,14083729,LaLiga,A,Real Madrid,Alejandro Balde,44.626966292135,84.73595505618,89
2526,2025-10-26,14083729,LaLiga,A,Real Madrid,Pau Cubarsí,32.143243243243,49.171621621622,74
2526,2025-10-26,14083729,LaLiga,A,Real Madrid,Marcus Rashford,60.187142857143,76.357142857143,70
2526,2025-10-26,14083729,LaLiga,A,Real Madrid,Wojciech Szczęsny,7.4848484848485,47.215151515152,66
2526,2025-10-26,14083729,LaLiga,A,Real Madrid,Jules Koundé,46.947872340426,19.155319148936,94
2526,2025-10-26,14083729,LaLiga,A,Real Madrid,Lamine Yamal,57.583720930233,20.532558139535,86
2526,2025-10-26,14083729,LaLiga,A,Real Madrid,Eric García,36.260975609756,76.810975609756,82
2526,2025-11-02,14083095,LaLiga,H,Elche,Roony Bardghji,61.4,4.6,1
2526,2025-11-02,14083095,LaLiga,H,Elche,Dani Olmo,40.135,52.655,20
2526,2025-11-02,14083095,LaLiga,H,Elche,Robert Lewandowski,58.323076923077,58.438461538462,13
2526,2025-11-02,14083095,LaLiga,H,Elche,Gerard Martín,39.705263157895,86.7,19
2526,2025-11-02,14083095,LaLiga,H,Elche,Ferran Torres,61.548717948718,51.717948717949,39
2526,2025-11-02,14083095,LaLiga,H,Elche,Dro Fernández,57.816666666667,72.983333333333,6
2526,2025-11-02,14083095,LaLiga,H,Elche,Alejandro Balde,52.161224489796,84.504081632653,49
2526,2025-11-02,14083095,LaLiga,H,Elche,Fermín López,59.944736842105,42.984210526316,38
2526,2025-11-02,14083095,LaLiga,H,Elche,Lamine Yamal,62.44,25.24,45
2526,2025-11-02,14083095,LaLiga,H,Elche,Eric García,34.705555555556,72.986111111111,72
2526,2025-11-02,14083095,LaLiga,H,Elche,Marcus Rashford,73.258490566038,76.169811320755,53
2526,2025-11-02,14083095,LaLiga,H,Elche,Wojciech Szczęsny,12.086301369863,51.901369863014,73
2526,2025-11-02,14083095,LaLiga,H,Elche,Ronald Araújo,31.506349206349,33.796825396825,63
