league,season,game,team,player,league_id,season_id,game_id,date,shot_id,team_id,player_id,assist_player_id,assist_player,xg,location_x,location_y,minute,body_part,situation,result
ESP-La Liga,2425,2025-05-18 Barcelona-Villarreal,Barcelona,Lamine Yamal,4,2024,27343,2025-05-18 17:00:00,635166,148,11527,728628,Fermín López,0.013798259198665619,0.7519999694824219,0.2989999961853027,65,Left Foot,Open Play,Saved Shot
ESP-La Liga,2425,2025-05-18 Barcelona-Villarreal,Barcelona,Lamine Yamal,4,2024,27343,2025-05-18 17:00:00,635170,148,11527,728631,Frenkie de Jong,0.019583286717534065,0.7659999847412109,0.28700000762939454,75,Left Foot,Open Play,Saved Shot
ESP-La Liga,2425,2025-05-18 Barcelona-Villarreal,Barcelona,Lamine Yamal,4,2024,27343,2025-05-18 17:00:00,635173,148,11527,728631,Frenkie de Jong,0.02687974087893963,0.774000015258789,0.40099998474121096,85,Left Foot,Open Play,Missed Shot
ESP-La Liga,2425,2025-05-18 Barcelona-Villarreal,Barcelona,Lamine Yamal,4,2024,27343,2025-05-18 17:00:00,635176,148,11527,728635,Hector Fort,0.016243379563093185,0.7369999694824219,0.2539999961853027,92,Left Foot,Open Play,Blocked Shot
ESP-La Liga,2425,2025-05-18 Barcelona-Villarreal,Barcelona,Lamine Yamal,4,2024,27343,2025-05-18 17:00:00,635177,148,11527,728634,Pau Victor,0.04959312826395035,0.85,0.34400001525878904,94,Left Foot,Open Play,Blocked Shot
ESP-La Liga,2425,2025-05-18 Barcelona-Villarreal,Barcelona,Raphinha,4,2024,27343,2025-05-18 17:00:00,635156,148,8026,728625,Pedri,0.016691554337739944,0.7090000152587891,0.590999984741211,27,Left Foot,Open Play,Missed Shot
ESP-La Liga,2425,2025-05-18 Barcelona-Villarreal,Barcelona,Raphinha,4,2024,27343,2025-05-18 17:00:00,635157,148,8026,,,0.0210972148925066,0.7669999694824219,0.43900001525878907,33,Left Foot,From Corner,Blocked Shot
ESP-La Liga,2425,2025-05-18 Barcelona-Villarreal,Barcelona,Raphinha,4,2024,27343,2025-05-18 17:00:00,635168,148,8026,728627,Lamine Yamal,0.05310235172510147,0.8780000305175781,0.68,69,Right Foot,Open Play,Missed Shot
ESP-La Liga,2425,2025-05-18 Barcelona-Villarreal,Barcelona,Raphinha,4,2024,27343,2025-05-18 17:00:00,635171,148,8026,728628,Fermín López,0.037926170974969864,0.8980000305175782,0.710999984741211,75,Left Foot,Open Play,Missed Shot
ESP-La Liga,2425,2025-05-18 Barcelona-Villarreal,Barcelona,Raphinha,4,2024,27343,2025-05-18 17:00:00,635175,148,8026,,,0.05117505416274071,0.7609999847412109,0.28299999237060547,90,Left Foot,Direct Freekick,Missed Shot
ESP-La Liga,2425,2025-05-18 Barcelona-Villarreal,Barcelona,Robert Lewandowski,4,2024,27343,2025-05-18 17:00:00,635154,148,227,728621,Eric Garcia,0.4638543128967285,0.9469999694824218,0.525,21,,Open Play,Saved Shot
ESP-La Liga,2425,2025-05-18 Barcelona-Villarreal,Villarreal,Ayoze Pérez,4,2024,27343,2025-05-18 17:00:00,635147,154,770,728641,Nicolas Pepe,0.30727124214172363,0.8690000152587891,0.6029999923706054,3,Left Foot,Open Play,Goal
ESP-La Liga,2425,2025-05-18 Barcelona-Villarreal,Villarreal,Nicolas Pepe,4,2024,27343,2025-05-18 17:00:00,635155,154,5656,728645,Ayoze Pérez,0.15284676849842072,0.9119999694824219,0.4370000076293945,23,Left Foot,Open Play,Missed Shot
ESP-La Liga,2425,2025-05-18 Barcelona-Villarreal,Villarreal,Santiago Comesaña,4,2024,27343,2025-05-18 17:00:00,635164,154,7070,728644,Yeremi Pino,0.36547529697418213,0.914000015258789,0.6170000076293946,49,Left Foot,Open Play,Goal
ESP-La Liga,2425,2025-05-18 Barcelona-Villarreal,Villarreal,Santiago Comesaña,4,2024,27343,2025-05-18 17:00:00,635169,154,7070,728646,Álex Baena,0.11079219728708267,0.88,0.37200000762939456,75,Right Foot,Open Play,Missed Shot
ESP-La Liga,2425,2025-05-18 Barcelona-Villarreal,Villarreal,Tajon Buchanan,4,2024,27343,2025-05-18 17:00:00,635172,154,12322,728650,Gerard Moreno,0.40508249402046204,0.9290000152587891,0.3970000076293945,79,Right Foot,Open Play,Goal
ESP-La Liga,2425,2025-05-18 Barcelona-Villarreal,Villarreal,Yeremi Pino,4,2024,27343,2025-05-18 17:00:00,635148,154,9024,728646,Álex Baena,0.13882146775722504,0.9169999694824219,0.5370000076293945,6,,Open Play,Missed Shot
ESP-La Liga,2425,2025-05-18 Barcelona-Villarreal,Villarreal,Álex Baena,4,2024,27343,2025-05-18 17:00:00,635174,154,8417,728650,Gerard Moreno,0.4815365672111511,0.919000015258789,0.5740000152587891,86,Right Foot,Set Piece,Missed Shot
ESP-La Liga,2425,2025-05-25 Athletic Club-Barcelona,Athletic Club,Aitor Paredes,4,2024,27353,2025-05-25 19:00:00,636603,147,8948,730378,Alex Berenguer,0.05407855287194252,0.919000015258789,0.4490000152587891,71,,Set Piece,Missed Shot
ESP-La Liga,2425,2025-05-25 Athletic Club-Barcelona,Athletic Club,Beñat Prados,4,2024,27353,2025-05-25 19:00:00,636601,147,9505,730375,Yuri,0.08390319347381592,0.9290000152587891,0.515,65,,Open Play,Missed Shot
ESP-La Liga,2425,2025-05-25 Athletic Club-Barcelona,Athletic Club,Inigo Ruiz de Galarreta,4,2024,27353,2025-05-25 19:00:00,636588,147,9755,730380,Nico Williams,0.021198870614171028,0.740999984741211,0.4779999923706055,8,Right Foot,Open Play,Missed Shot
ESP-La Liga,2425,2025-05-25 Athletic Club-Barcelona,Athletic Club,Maroan Sannadi,4,2024,27353,2025-05-25 19:00:00,636595,147,13417,730372,De Marcos,0.3011261224746704,0.88,0.4640000152587891,43,Left Foot,Open Play,Missed Shot
ESP-La Liga,2425,2025-05-25 Athletic Club-Barcelona,Athletic Club,Maroan Sannadi,4,2024,27353,2025-05-25 19:00:00,636607,147,13417,730378,Alex Berenguer,0.016274813562631607,0.8640000152587891,0.40599998474121096,82,,Open Play,Missed Shot
ESP-La Liga,2425,2025-05-25 Athletic Club-Barcelona,Athletic Club,Mikel Jauregizar,4,2024,27353,2025-05-25 19:00:00,636608,147,12263,,,0.03613898158073425,0.815,0.4129999923706055,84,Right Foot,From Corner,Saved Shot
ESP-La Liga,2425,2025-05-25 Athletic Club-Barcelona,Athletic Club,Nico Williams,4,2024,27353,2025-05-25 19:00:00,636587,147,9211,730376,Inigo Ruiz de Galarreta,0.025320691987872124,0.8209999847412109,0.715999984741211,7,Right Foot,Open Play,Missed Shot
ESP-La Liga,2425,2025-05-25 Athletic Club-Barcelona,Athletic Club,Nico Williams,4,2024,27353,2025-05-25 19:00:00,636598,147,9211,,,0.08720783144235611,0.895,0.45,55,Right Foot,Open Play,Missed Shot
ESP-La Liga,2425,2025-05-25 Athletic Club-Barcelona,Athletic Club,Nico Williams,4,2024,27353,2025-05-25 19:00:00,636600,147,9211,730377,Mikel Jauregizar,0.03553362190723419,0.9680000305175781,0.6780000305175782,65,Left Foot,Open Play,Blocked Shot
ESP-La Liga,2425,2025-05-25 Athletic Club-Barcelona,Athletic Club,Unai Gómez,4,2024,27353,2025-05-25 19:00:00,636590,147,11531,730378,Alex Berenguer,0.09002361446619034,0.875999984741211,0.5840000152587891,14,Left Foot,Open Play,Missed Shot
ESP-La Liga,2425,2025-05-25 Athletic Club-Barcelona,Barcelona,Andreas Christensen,4,2024,27353,2025-05-25 19:00:00,636606,148,200,,,0.0332164540886879,0.8919999694824219,0.6079999923706054,73,,From Corner,Missed Shot
ESP-La Liga,2425,2025-05-25 Athletic Club-Barcelona,Barcelona,Dani Olmo,4,2024,27353,2025-05-25 19:00:00,636609,148,8292,,,0.7432776093482971,0.885,0.5,93,Right Foot,,Goal
ESP-La Liga,2425,2025-05-25 Athletic Club-Barcelona,Barcelona,Fermín López,4,2024,27353,2025-05-25 19:00:00,636594,148,11822,730396,Raphinha,0.07539106905460358,0.8180000305175781,0.56,41,Left Foot,Open Play,Missed Shot
ESP-La Liga,2425,2025-05-25 Athletic Club-Barcelona,Barcelona,Lamine Yamal,4,2024,27353,2025-05-25 19:00:00,636592,148,11527,,,0.07382908463478088,0.7830000305175782,0.4829999923706055,34,Left Foot,Open Play,Blocked Shot
ESP-La Liga,2425,2025-05-25 Athletic Club-Barcelona,Barcelona,Lamine Yamal,4,2024,27353,2025-05-25 19:00:00,636597,148,11527,,,0.06665454059839249,0.815,0.4109999847412109,53,Left Foot,Open Play,Missed Shot
ESP-La Liga,2425,2025-05-25 Athletic Club-Barcelona,Barcelona,Lamine Yamal,4,2024,27353,2025-05-25 19:00:00,636602,148,11527,730402,Dani Olmo,0.12354610860347748,0.8540000152587891,0.5459999847412109,67,Left Foot,Open Play,Missed Shot
ESP-La Liga,2425,2025-05-25 Athletic Club-Barcelona,Barcelona,Lamine Yamal,4,2024,27353,2025-05-25 19:00:00,636604,148,11527,,,0.0629623532295227,0.9059999847412109,0.3129999923706055,72,Left Foot,Open Play,Saved Shot
ESP-La Liga,2425,2025-05-25 Athletic Club-Barcelona,Barcelona,Raphinha,4,2024,27353,2025-05-25 19:00:00,636593,148,8026,,,0.01951937936246395,0.8,0.505,34,Left Foot,From Corner,Missed Shot
ESP-La Liga,2425,2025-05-25 Athletic Club-Barcelona,Barcelona,Robert Lewandowski,4,2024,27353,2025-05-25 19:00:00,636589,148,227,730395,Fermín López,0.3491111695766449,0.875,0.5420000076293945,13,Right Foot,Open Play,Goal
ESP-La Liga,2425,2025-05-25 Athletic Club-Barcelona,Barcelona,Robert Lewandowski,4,2024,27353,2025-05-25 19:00:00,636591,148,227,,,0.8536909222602844,0.99,0.5229999923706055,16,,From Corner,Goal
ESP-La Liga,2425,2025-05-25 Athletic Club-Barcelona,Barcelona,Robert Lewandowski,4,2024,27353,2025-05-25 19:00:00,636596,148,227,730396,Raphinha,0.45217129588127136,0.9290000152587891,0.445,47,Right Foot,Open Play,Missed Shot
ESP-La Liga,2425,2025-05-25 Athletic Club-Barcelona,Barcelona,Robert Lewandowski,4,2024,27353,2025-05-25 19:00:00,636599,148,227,730395,Fermín López,0.46964526176452637,0.87,0.47900001525878905,58,Right Foot,Open Play,Blocked Shot
ESP-La Liga,2425,2025-05-25 Athletic Club-Barcelona,Barcelona,Robert Lewandowski,4,2024,27353,2025-05-25 19:00:00,636605,148,227,730402,Dani Olmo,0.04241624101996422,0.9019999694824219,0.4229999923706055,73,,From Corner,Blocked Shot
ESP-La Liga,2526,2025-08-16 Mallorca-Barcelona,Barcelona,Dani Olmo,4,2025,29160,2025-08-16 17:30:00,637891,148,8292,,,0.048319779336452484,0.9169999694824219,0.4520000076293945,57,,Open Play,Saved Shot
ESP-La Liga,2526,2025-08-16 Mallorca-Barcelona,Barcelona,Dani Olmo,4,2025,29160,2025-08-16 17:30:00,637893,148,8292,732053,Pedri,0.11860474944114685,0.9230000305175782,0.485,57,Left Foot,Open Play,Blocked Shot
ESP-La Liga,2526,2025-08-16 Mallorca-Barcelona,Barcelona,Dani Olmo,4,2025,29160,2025-08-16 17:30:00,637895,148,8292,732056,Raphinha,0.13936404883861542,0.9,0.42700000762939455,68,Right Foot,Open Play,Shot On Post
ESP-La Liga,2526,2025-08-16 Mallorca-Barcelona,Barcelona,Dani Olmo,4,2025,29160,2025-08-16 17:30:00,637899,148,8292,732061,Marcus Rashford,0.07437517493963242,0.8109999847412109,0.43599998474121093,79,Right Foot,Open Play,Blocked Shot
ESP-La Liga,2526,2025-08-16 Mallorca-Barcelona,Barcelona,Dani Olmo,4,2025,29160,2025-08-16 17:30:00,637900,148,8292,732053,Pedri,0.031433213502168655,0.75,0.5329999923706055,79,Right Foot,From Corner,Blocked Shot
ESP-La Liga,2526,2025-08-16 Mallorca-Barcelona,Barcelona,Eric Garcia,4,2025,29160,2025-08-16 17:30:00,637897,148,8045,732052,Frenkie de Jong,0.022545225918293,0.889000015258789,0.49900001525878906,70,,Open Play,Saved Shot
ESP-La Liga,2526,2025-08-16 Mallorca-Barcelona,Barcelona,Ferrán Torres,4,2025,29160,2025-08-16 17:30:00,637882,148,6441,,,0.06484029442071915,0.8090000152587891,0.4490000152587891,22,Right Foot,Open Play,Goal
ESP-La Liga,2526,2025-08-16 Mallorca-Barcelona,Barcelona,Ferrán Torres,4,2025,29160,2025-08-16 17:30:00,637884,148,6441,,,0.07277356088161469,0.830999984741211,0.49900001525878906,45,Left Foot,Open Play,Blocked Shot
ESP-La Liga,2526,2025-08-16 Mallorca-Barcelona,Barcelona,Ferrán Torres,4,2025,29160,2025-08-16 17:30:00,637889,148,6441,732054,Lamine Yamal,0.14388000965118408,0.904000015258789,0.5259999847412109,49,Right Foot,Open Play,Blocked Shot
ESP-La Liga,2526,2025-08-16 Mallorca-Barcelona,Barcelona,Lamine Yamal,4,2025,29160,2025-08-16 17:30:00,637881,148,11527,732053,Pedri,0.029090359807014465,0.7780000305175782,0.33599998474121096,22,Left Foot,Open Play,Blocked Shot
ESP-La Liga,2526,2025-08-16 Mallorca-Barcelona,Barcelona,Lamine Yamal,4,2025,29160,2025-08-16 17:30:00,637883,148,11527,,,0.07099685817956924,0.7930000305175782,0.2979999923706055,34,Left Foot,Direct Freekick,Missed Shot
ESP-La Liga,2526,2025-08-16 Mallorca-Barcelona,Barcelona,Lamine Yamal,4,2025,29160,2025-08-16 17:30:00,637885,148,11527,732048,Eric Garcia,0.04371027648448944,0.7930000305175782,0.34200000762939453,46,Left Foot,Open Play,Missed Shot
ESP-La Liga,2526,2025-08-16 Mallorca-Barcelona,Barcelona,Lamine Yamal,4,2025,29160,2025-08-16 17:30:00,637887,148,11527,,,0.05411103740334511,0.8019999694824219,0.37599998474121094,50,Left Foot,Open Play,Missed Shot
ESP-La Liga,2526,2025-08-16 Mallorca-Barcelona,Barcelona,Lamine Yamal,4,2025,29160,2025-08-16 17:30:00,637888,148,11527,732056,Raphinha,0.061175402253866196,0.8519999694824218,0.3120000076293945,48,Left Foot,Open Play,Missed Shot
ESP-La Liga,2526,2025-08-16 Mallorca-Barcelona,Barcelona,Lamine Yamal,4,2025,29160,2025-08-16 17:30:00,637896,148,11527,732060,Gavi,0.03016822412610054,0.7730000305175782,0.29700000762939455,69,Left Foot,Open Play,Blocked Shot
ESP-La Liga,2526,2025-08-16 Mallorca-Barcelona,Barcelona,Lamine Yamal,4,2025,29160,2025-08-16 17:30:00,637904,148,11527,732048,Eric Garcia,0.042974989861249924,0.7880000305175782,0.36400001525878906,87,Left Foot,Open Play,Saved Shot
ESP-La Liga,2526,2025-08-16 Mallorca-Barcelona,Barcelona,Lamine Yamal,4,2025,29160,2025-08-16 17:30:00,637905,148,11527,732061,Marcus Rashford,0.03646952658891678,0.7819999694824219,0.45099998474121095,88,Left Foot,From Corner,Saved Shot
ESP-La Liga,2526,2025-08-16 Mallorca-Barcelona,Barcelona,Lamine Yamal,4,2025,29160,2025-08-16 17:30:00,637906,148,11527,732060,Gavi,0.07768946886062622,0.8169999694824219,0.4490000152587891,93,Left Foot,Open Play,Goal
ESP-La Liga,2526,2025-08-16 Mallorca-Barcelona,Barcelona,Pedri,4,2025,29160,2025-08-16 17:30:00,637892,148,8935,732051,Álex Balde,0.12480875849723816,0.8590000152587891,0.5329999923706055,57,Right Foot,Open Play,Missed Shot
ESP-La Liga,2526,2025-08-16 Mallorca-Barcelona,Barcelona,Pedri,4,2025,29160,2025-08-16 17:30:00,637902,148,8935,732054,Lamine Yamal,0.04334215447306633,0.7730000305175782,0.51,83,Left Foot,Open Play,Saved Shot
ESP-La Liga,2526,2025-08-16 Mallorca-Barcelona,Barcelona,Raphinha,4,2025,29160,2025-08-16 17:30:00,637879,148,8026,732054,Lamine Yamal,0.5027597546577454,0.9490000152587891,0.5420000076293945,6,,Open Play,Goal
ESP-La Liga,2526,2025-08-16 Mallorca-Barcelona,Barcelona,Raphinha,4,2025,29160,2025-08-16 17:30:00,637894,148,8026,732057,Ferrán Torres,0.0831293910741806,0.8119999694824219,0.4809999847412109,58,Left Foot,Open Play,Shot On Post
ESP-La Liga,2526,2025-08-16 Mallorca-Barcelona,Barcelona,Raphinha,4,2025,29160,2025-08-16 17:30:00,637898,148,8026,732048,Eric Garcia,0.0699886679649353,0.855,0.34299999237060547,70,Left Foot,Open Play,Missed Shot
ESP-La Liga,2526,2025-08-16 Mallorca-Barcelona,Barcelona,Ronald Araújo,4,2025,29160,2025-08-16 17:30:00,637903,148,8091,732053,Pedri,0.037752099335193634,0.9009999847412109,0.6630000305175782,84,Right Foot,From Corner,Missed Shot
ESP-La Liga,2526,2025-08-16 Mallorca-Barcelona,Mallorca,Antonio Sánchez,4,2025,29160,2025-08-16 17:30:00,637886,239,9970,,,0.037202756851911545,0.8680000305175781,0.5540000152587891,49,,From Corner,Missed Shot
ESP-La Liga,2526,2025-08-16 Mallorca-Barcelona,Mallorca,Dani Rodríguez,4,2025,29160,2025-08-16 17:30:00,637901,239,7841,732044,Omar Mascarell,0.02346600592136383,0.7580000305175781,0.5540000152587891,81,Right Foot,Open Play,Blocked Shot
ESP-La Liga,2526,2025-08-16 Mallorca-Barcelona,Mallorca,Raíllo,4,2025,29160,2025-08-16 17:30:00,637890,239,2584,732040,Sergi Darder,0.012763912789523602,0.8669999694824219,0.54,56,,Set Piece,Missed Shot
ESP-La Liga,2526,2025-08-16 Mallorca-Barcelona,Mallorca,Vedat Muriqi,4,2025,29160,2025-08-16 17:30:00,637880,239,9002,732032,Mateu Morey,0.455783873796463,0.895,0.44599998474121094,20,Left Foot,Open Play,Saved Shot
ESP-La Liga,2526,2025-08-23 Levante-Barcelona,Barcelona,Dani Olmo,4,2025,29171,2025-08-23 19:30:00,639234,148,8292,733747,Eric Garcia,0.037959881126880646,0.7869999694824219,0.5359999847412109,71,Right Foot,Open Play,Saved Shot
ESP-La Liga,2526,2025-08-23 Levante-Barcelona,Barcelona,Dani Olmo,4,2025,29171,2025-08-23 19:30:00,639236,148,8292,733753,Lamine Yamal,0.0544249527156353,0.874000015258789,0.3160000038146973,77,Right Foot,Open Play,Missed Shot
ESP-La Liga,2526,2025-08-23 Levante-Barcelona,Barcelona,Eric Garcia,4,2025,29171,2025-08-23 19:30:00,639230,148,8045,733760,Dani Olmo,0.11006762832403183,0.9259999847412109,0.5070000076293946,56,,Open Play,Saved Shot
ESP-La Liga,2526,2025-08-23 Levante-Barcelona,Barcelona,Ferrán Torres,4,2025,29171,2025-08-23 19:30:00,639214,148,6441,733750,Álex Balde,0.10488483309745789,0.9169999694824219,0.600999984741211,27,Left Foot,Open Play,Saved Shot
ESP-La Liga,2526,2025-08-23 Levante-Barcelona,Barcelona,Ferrán Torres,4,2025,29171,2025-08-23 19:30:00,639216,148,6441,733751,Pedri,0.39841368794441223,0.889000015258789,0.4620000076293945,36,Right Foot,Open Play,Shot On Post
ESP-La Liga,2526,2025-08-23 Levante-Barcelona,Barcelona,Ferrán Torres,4,2025,29171,2025-08-23 19:30:00,639226,148,6441,733754,Raphinha,0.3345003128051758,0.9319999694824219,0.5,51,Right Foot,From Corner,Goal
ESP-La Liga,2526,2025-08-23 Levante-Barcelona,Barcelona,Ferrán Torres,4,2025,29171,2025-08-23 19:30:00,639231,148,6441,733754,Raphinha,0.549759030342102,0.945,0.47299999237060547,69,,Open Play,Saved Shot
ESP-La Liga,2526,2025-08-23 Levante-Barcelona,Barcelona,Ferrán Torres,4,2025,29171,2025-08-23 19:30:00,639233,148,6441,733750,Álex Balde,0.11402614414691925,0.945,0.495,71,,Open Play,Blocked Shot
ESP-La Liga,2526,2025-08-23 Levante-Barcelona,Barcelona,Jules Koundé,4,2025,29171,2025-08-23 19:30:00,639238,148,6433,733756,Ferrán Torres,0.07308696210384369,0.9059999847412109,0.34599998474121096,86,Right Foot,Open Play,Missed Shot
ESP-La Liga,2526,2025-08-23 Levante-Barcelona,Barcelona,Lamine Yamal,4,2025,29171,2025-08-23 19:30:00,639207,148,11527,733747,Eric Garcia,0.02376667596399784,0.8030000305175782,0.26399999618530273,3,Left Foot,Open Play,Missed Shot
ESP-La Liga,2526,2025-08-23 Levante-Barcelona,Barcelona,Lamine Yamal,4,2025,29171,2025-08-23 19:30:00,639212,148,11527,733751,Pedri,0.037828244268894196,0.8619999694824219,0.3129999923706055,23,Left Foot,Open Play,Blocked Shot
ESP-La Liga,2526,2025-08-23 Levante-Barcelona,Barcelona,Lamine Yamal,4,2025,29171,2025-08-23 19:30:00,639213,148,11527,733756,Ferrán Torres,0.0440099835395813,0.8869999694824219,0.29200000762939454,24,Left Foot,Open Play,Blocked Shot
ESP-La Liga,2526,2025-08-23 Levante-Barcelona,Barcelona,Lamine Yamal,4,2025,29171,2025-08-23 19:30:00,639217,148,11527,733747,Eric Garcia,0.029414566233754158,0.799000015258789,0.40900001525878904,39,Left Foot,Open Play,Saved Shot
ESP-La Liga,2526,2025-08-23 Levante-Barcelona,Barcelona,Lamine Yamal,4,2025,29171,2025-08-23 19:30:00,639224,148,11527,733754,Raphinha,0.019605018198490143,0.774000015258789,0.25,47,Left Foot,From Corner,Saved Shot
ESP-La Liga,2526,2025-08-23 Levante-Barcelona,Barcelona,Lamine Yamal,4,2025,29171,2025-08-23 19:30:00,639229,148,11527,,,0.06416681408882141,0.865999984741211,0.29700000762939455,53,Left Foot,Open Play,Blocked Shot
ESP-La Liga,2526,2025-08-23 Levante-Barcelona,Barcelona,Lamine Yamal,4,2025,29171,2025-08-23 19:30:00,639232,148,11527,733760,Dani Olmo,0.06517941504716873,0.8819999694824219,0.3340000152587891,70,Left Foot,Open Play,Missed Shot
ESP-La Liga,2526,2025-08-23 Levante-Barcelona,Barcelona,Lamine Yamal,4,2025,29171,2025-08-23 19:30:00,639235,148,11527,733761,Gavi,0.03225473314523697,0.8190000152587891,0.3270000076293945,72,Left Foot,Open Play,Blocked Shot
ESP-La Liga,2526,2025-08-23 Levante-Barcelona,Barcelona,Marcus Rashford,4,2025,29171,2025-08-23 19:30:00,639208,148,556,,,0.055016662925481796,0.9830000305175781,0.669000015258789,4,Right Foot,From Corner,Saved Shot
ESP-La Liga,2526,2025-08-23 Levante-Barcelona,Barcelona,Pau Cubarsí,4,2025,29171,2025-08-23 19:30:00,639240,148,12005,,,0.06397504359483719,0.8430000305175781,0.4640000152587891,89,Right Foot,Set Piece,Blocked Shot
ESP-La Liga,2526,2025-08-23 Levante-Barcelona,Barcelona,Pedri,4,2025,29171,2025-08-23 19:30:00,639215,148,8935,733755,Marcus Rashford,0.03241116553544998,0.8080000305175781,0.6459999847412109,35,Left Foot,Open Play,Saved Shot
ESP-La Liga,2526,2025-08-23 Levante-Barcelona,Barcelona,Pedri,4,2025,29171,2025-08-23 19:30:00,639225,148,8935,733753,Lamine Yamal,0.02111911214888096,0.7230000305175781,0.4,48,Right Foot,From Corner,Goal
ESP-La Liga,2526,2025-08-23 Levante-Barcelona,Barcelona,Raphinha,4,2025,29171,2025-08-23 19:30:00,639209,148,8026,733755,Marcus Rashford,0.032857704907655716,0.759000015258789,0.624000015258789,4,Left Foot,From Corner,Missed Shot
ESP-La Liga,2526,2025-08-23 Levante-Barcelona,Barcelona,Raphinha,4,2025,29171,2025-08-23 19:30:00,639219,148,8026,733750,Álex Balde,0.05790470913052559,0.899000015258789,0.42700000762939455,44,,Open Play,Missed Shot
ESP-La Liga,2526,2025-08-23 Levante-Barcelona,Barcelona,Raphinha,4,2025,29171,2025-08-23 19:30:00,639237,148,8026,,,0.027706850320100784,0.8580000305175781,0.740999984741211,83,Left Foot,Open Play,Missed Shot
ESP-La Liga,2526,2025-08-23 Levante-Barcelona,Barcelona,Raphinha,4,2025,29171,2025-08-23 19:30:00,639239,148,8026,,,0.05192983150482178,0.735999984741211,0.3579999923706055,89,Left Foot,Direct Freekick,Blocked Shot
ESP-La Liga,2526,2025-08-23 Levante-Barcelona,Barcelona,Álex Balde,4,2025,29171,2025-08-23 19:30:00,639210,148,9805,733754,Raphinha,0.048336561769247055,0.8219999694824218,0.624000015258789,12,Left Foot,Open Play,Blocked Shot
ESP-La Liga,2526,2025-08-23 Levante-Barcelona,Levante,Adrián De la Fuente,4,2025,29171,2025-08-23 19:30:00,639218,151,10319,733738,Pablo Martínez,0.26494523882865906,0.8719999694824219,0.5420000076293945,41,,Set Piece,Missed Shot
ESP-La Liga,2526,2025-08-23 Levante-Barcelona,Levante,Iván Romero,4,2025,29171,2025-08-23 19:30:00,639211,151,9275,733731,Jeremy Toljan,0.5942041873931885,0.919000015258789,0.445,14,Right Foot,Open Play,Goal
ESP-La Liga,2526,2025-08-23 Levante-Barcelona,Levante,Morales,4,2025,29171,2025-08-23 19:30:00,639221,151,2186,733736,Roger Brugué,0.13431237637996674,0.8719999694824219,0.62,48,Right Foot,Open Play,Blocked Shot
ESP-La Liga,2526,2025-08-23 Levante-Barcelona,Levante,Morales,4,2025,29171,2025-08-23 19:30:00,639222,151,2186,,,0.7432776093482971,0.885,0.5,51,Right Foot,,Goal
ESP-La Liga,2526,2025-08-23 Levante-Barcelona,Levante,Morales,4,2025,29171,2025-08-23 19:30:00,639227,151,2186,733740,Iván Romero,0.25471705198287964,0.955999984741211,0.649000015258789,52,Left Foot,Open Play,Saved Shot
ESP-La Liga,2526,2025-08-23 Levante-Barcelona,Levante,Roger Brugué,4,2025,29171,2025-08-23 19:30:00,639220,151,13767,733740,Iván Romero,0.11669415980577469,0.855999984741211,0.5520000076293945,48,Left Foot,Open Play,Blocked Shot
ESP-La Liga,2526,2025-08-23 Levante-Barcelona,Levante,Roger Brugué,4,2025,29171,2025-08-23 19:30:00,639223,151,13767,733731,Jeremy Toljan,0.100552998483181,0.9290000152587891,0.34700000762939454,46,Right Foot,Open Play,Saved Shot
ESP-La Liga,2526,2025-08-23 Levante-Barcelona,Levante,Roger Brugué,4,2025,29171,2025-08-23 19:30:00,639228,151,13767,733735,Manuel Sánchez,0.49508702754974365,0.9259999847412109,0.5659999847412109,52,Right Foot,Open Play,Saved Shot
ESP-La Liga,2526,2025-08-23 Levante-Barcelona,Levante,Unai Elgezabal,4,2025,29171,2025-08-23 19:30:00,639241,151,13765,,,0.0,0.060999999046325686,0.514000015258789,90,,Open Play,Own Goal
ESP-La Liga,2526,2025-08-31 Rayo Vallecano-Barcelona,Barcelona,Andreas Christensen,4,2025,29188,2025-08-31 19:30:00,641242,148,200,736328,Lamine Yamal,0.04862542822957039,0.879000015258789,0.44599998474121094,90,Right Foot,From Corner,Blocked Shot
ESP-La Liga,2526,2025-08-31 Rayo Vallecano-Barcelona,Barcelona,Dani Olmo,4,2025,29188,2025-08-31 19:30:00,641225,148,8292,736330,Raphinha,0.015737103298306465,0.6819999694824219,0.56,25,Right Foot,Set Piece,Saved Shot
ESP-La Liga,2526,2025-08-31 Rayo Vallecano-Barcelona,Barcelona,Dani Olmo,4,2025,29188,2025-08-31 19:30:00,641229,148,8292,,,0.44785213470458984,0.8909999847412109,0.5270000076293946,48,Right Foot,Open Play,Missed Shot
ESP-La Liga,2526,2025-08-31 Rayo Vallecano-Barcelona,Barcelona,Dani Olmo,4,2025,29188,2025-08-31 19:30:00,641230,148,8292,736331,Ferrán Torres,0.07298558950424194,0.8119999694824219,0.5179999923706055,47,Right Foot,Open Play,Missed Shot
ESP-La Liga,2526,2025-08-31 Rayo Vallecano-Barcelona,Barcelona,Eric Garcia,4,2025,29188,2025-08-31 19:30:00,641237,148,8045,736335,Marcus Rashford,0.26636093854904175,0.9590000152587891,0.4540000152587891,77,,From Corner,Missed Shot
ESP-La Liga,2526,2025-08-31 Rayo Vallecano-Barcelona,Barcelona,Eric Garcia,4,2025,29188,2025-08-31 19:30:00,641243,148,8045,736328,Lamine Yamal,0.26095864176750183,0.9030000305175782,0.49599998474121093,90,,From Corner,Missed Shot
