season,date,match_id,stage,round,match,team,opponent,player,xg,xgot,x,y,shot_type,goal_type,situation,body_part,minute
2425,2024-12-11,12764146,league_phase,,Borussia Dortmund v FC Barcelona,FC Barcelona,Borussia Dortmund,Lamine Yamal,0.034711379557848,0.0,22.7,62.7,miss,,corner,left-foot,6
2425,2024-12-11,12764146,league_phase,,Borussia Dortmund v FC Barcelona,Borussia Dortmund,FC Barcelona,Felix Nmecha,0.075055487453938,0.0,4.2,59.3,miss,,corner,head,1
2425,2025-01-21,12764100,league_phase,,Benfica v FC Barcelona,FC Barcelona,Benfica,Raphinha,0.26613828539848,0.24869501590729,11.8,55.7,goal,regular,fast-break,left-foot,90
2425,2025-01-21,12764100,league_phase,,Benfica v FC Barcelona,FC Barcelona,Benfica,Robert Lewandowski,0.0090018678456545,0.0,18.5,35.4,block,,set-piece,right-foot,90
2425,2025-01-21,12764100,league_phase,,Benfica v FC Barcelona,FC Barcelona,Benfica,Raphinha,0.054688602685928,0.0,25.2,59.0,miss,,free-kick,left-foot,90
2425,2025-01-21,12764100,league_phase,,Benfica v FC Barcelona,Benfica,FC Barcelona,Ángel Di María,0.32921299338341,0.29257595539093,10.8,36.0,save,,fast-break,left-foot,89
2425,2025-01-21,12764100,league_phase,,Benfica v FC Barcelona,FC Barcelona,Benfica,Ronald Araújo,0.051423441618681,0.0,8.4,44.3,block,,corner,head,89
2425,2025-01-21,12764100,league_phase,,Benfica v FC Barcelona,FC Barcelona,Benfica,Lamine Yamal,0.023874746635556,0.0,8.6,65.4,block,,corner,left-foot,89
2425,2025-01-21,12764100,league_phase,,Benfica v FC Barcelona,FC Barcelona,Benfica,Raphinha,0.075144961476326,0.0,9.8,62.4,block,,assisted,left-foot,88
2425,2025-01-21,12764100,league_phase,,Benfica v FC Barcelona,FC Barcelona,Benfica,Eric García,0.317068785429,0.72860163450241,5.6,50.8,goal,regular,corner,head,86
2425,2025-01-21,12764100,league_phase,,Benfica v FC Barcelona,FC Barcelona,Benfica,Raphinha,0.0080361291766167,0.028895838186145,50.8,54.2,save,,regular,left-foot,85
2425,2025-01-21,12764100,league_phase,,Benfica v FC Barcelona,FC Barcelona,Benfica,Lamine Yamal,0.025220489129424,0.02414933219552,25.0,68.3,save,,assisted,left-foot,79
2425,2025-01-21,12764100,league_phase,,Benfica v FC Barcelona,FC Barcelona,Benfica,Robert Lewandowski,0.7884,0.59778082370758,11.5,50.0,goal,penalty,penalty,right-foot,78
2425,2025-01-21,12764100,league_phase,,Benfica v FC Barcelona,Benfica,FC Barcelona,Ronald Araújo,,,3.5,45.8,goal,own,regular,right-foot,68
2425,2025-01-21,12764100,league_phase,,Benfica v FC Barcelona,FC Barcelona,Benfica,Frenkie de Jong,0.024318279698491,0.0,22.3,41.4,block,,assisted,left-foot,66
2425,2025-01-21,12764100,league_phase,,Benfica v FC Barcelona,FC Barcelona,Benfica,Raphinha,0.028581310063601,0.089452460408211,25.4,42.9,goal,regular,regular,head,64
2425,2025-01-21,12764100,league_phase,,Benfica v FC Barcelona,FC Barcelona,Benfica,Pedri,0.038232751190662,0.056118503212929,25.1,42.1,save,,assisted,right-foot,64
2425,2025-01-21,12764100,league_phase,,Benfica v FC Barcelona,FC Barcelona,Benfica,Lamine Yamal,0.099806651473045,0.0,18.5,47.2,miss,,assisted,left-foot,59
2425,2025-01-21,12764100,league_phase,,Benfica v FC Barcelona,Benfica,FC Barcelona,Fredrik Aursnes,0.19754299521446,0.0,14.4,41.7,block,,fast-break,right-foot,54
2425,2025-01-21,12764100,league_phase,,Benfica v FC Barcelona,Benfica,FC Barcelona,Fredrik Aursnes,0.088292337954044,0.12002356350422,12.1,60.6,save,,corner,right-foot,52
2425,2025-01-21,12764100,league_phase,,Benfica v FC Barcelona,Benfica,FC Barcelona,Vangelis Pavlidis,0.16169890761375,0.0,13.0,43.2,block,,fast-break,left-foot,51
2425,2025-01-21,12764100,league_phase,,Benfica v FC Barcelona,Benfica,FC Barcelona,Andreas Schjelderup,0.1200492605567,0.0,10.1,40.4,block,,fast-break,left-foot,51
2425,2025-01-21,12764100,league_phase,,Benfica v FC Barcelona,FC Barcelona,Benfica,Jules Koundé,0.43438929319382,0.12920908629894,9.4,51.9,save,,assisted,left-foot,49
2425,2025-01-21,12764100,league_phase,,Benfica v FC Barcelona,FC Barcelona,Benfica,Raphinha,0.21882906556129,0.0,10.1,38.7,miss,,assisted,left-foot,45
2425,2025-01-21,12764100,league_phase,,Benfica v FC Barcelona,Benfica,FC Barcelona,Andreas Schjelderup,0.026112839579582,0.0,19.4,28.2,block,,fast-break,right-foot,33
2425,2025-01-21,12764100,league_phase,,Benfica v FC Barcelona,Benfica,FC Barcelona,Vangelis Pavlidis,0.7884,0.77994066476822,11.5,50.0,goal,penalty,penalty,right-foot,30
2425,2025-01-21,12764100,league_phase,,Benfica v FC Barcelona,Benfica,FC Barcelona,Vangelis Pavlidis,0.92109972238541,0.99533843994141,12.6,54.0,goal,regular,regular,right-foot,22
2425,2025-01-21,12764100,league_phase,,Benfica v FC Barcelona,FC Barcelona,Benfica,Ronald Araújo,0.07423697412014,0.0,4.8,39.7,miss,,corner,head,22
2425,2025-01-21,12764100,league_phase,,Benfica v FC Barcelona,FC Barcelona,Benfica,Gavi,0.1963102966547,0.45665192604065,11.7,45.4,save,,regular,left-foot,20
2425,2025-01-21,12764100,league_phase,,Benfica v FC Barcelona,FC Barcelona,Benfica,Raphinha,0.013570170849562,0.0,26.9,36.2,miss,,assisted,left-foot,18
2425,2025-01-21,12764100,league_phase,,Benfica v FC Barcelona,FC Barcelona,Benfica,Robert Lewandowski,0.7884,0.5884068608284,11.5,50.0,goal,penalty,penalty,right-foot,13
2425,2025-01-21,12764100,league_phase,,Benfica v FC Barcelona,FC Barcelona,Benfica,Robert Lewandowski,0.077748283743858,0.0,9.5,61.3,miss,,assisted,right-foot,9
2425,2025-01-21,12764100,league_phase,,Benfica v FC Barcelona,Benfica,FC Barcelona,Fredrik Aursnes,0.52972906827927,0.0,9.9,48.1,miss,,fast-break,right-foot,6
2425,2025-01-21,12764100,league_phase,,Benfica v FC Barcelona,Benfica,FC Barcelona,Vangelis Pavlidis,0.1831039339304,0.83712702989578,7.4,47.0,goal,regular,assisted,left-foot,2
2425,2025-01-21,12764100,league_phase,,Benfica v FC Barcelona,FC Barcelona,Benfica,Lamine Yamal,0.015068402513862,0.12201053649187,24.7,71.8,save,,assisted,left-foot,2
2425,2025-01-29,12764006,league_phase,,FC Barcelona v Atalanta,FC Barcelona,Atalanta,Raphinha,0.039314154535532,0.0,26.8,58.1,miss,,free-kick,left-foot,90
2425,2025-01-29,12764006,league_phase,,FC Barcelona v Atalanta,FC Barcelona,Atalanta,Ferran Torres,0.018975883722305,0.40742346644402,15.1,40.4,save,,set-piece,right-foot,90
2425,2025-01-29,12764006,league_phase,,FC Barcelona v Atalanta,FC Barcelona,Atalanta,Marc Casadó,0.030629033222795,0.0,13.3,45.5,block,,set-piece,right-foot,90
2425,2025-01-29,12764006,league_phase,,FC Barcelona v Atalanta,FC Barcelona,Atalanta,Marc Casadó,0.0090655731037259,0.0,25.2,42.5,miss,,corner,right-foot,87
2425,2025-01-29,12764006,league_phase,,FC Barcelona v Atalanta,FC Barcelona,Atalanta,Ferran Torres,0.41153940558434,0.0,6.7,48.7,miss,,assisted,head,84
2425,2025-01-29,12764006,league_phase,,FC Barcelona v Atalanta,Atalanta,FC Barcelona,Nicolò Zaniolo,0.38209304213524,0.0,2.5,56.7,miss,,assisted,left-foot,81
2425,2025-01-29,12764006,league_phase,,FC Barcelona v Atalanta,Atalanta,FC Barcelona,Mario Pašalić,0.36248672008514,0.46251979470253,7.7,52.8,goal,regular,assisted,right-foot,79
2425,2025-01-29,12764006,league_phase,,FC Barcelona v Atalanta,FC Barcelona,Atalanta,Ronald Araújo,0.23358964920044,0.63054847717285,4.1,43.0,goal,regular,corner,head,72
2425,2025-01-29,12764006,league_phase,,FC Barcelona v Atalanta,Atalanta,FC Barcelona,Éderson,0.041067514568567,0.4472807943821,18.7,45.8,goal,regular,assisted,right-foot,67
2425,2025-01-29,12764006,league_phase,,FC Barcelona v Atalanta,FC Barcelona,Atalanta,Raphinha,0.017432255670428,0.0,23.7,46.3,miss,,corner,left-foot,65
2425,2025-01-29,12764006,league_phase,,FC Barcelona v Atalanta,FC Barcelona,Atalanta,Lamine Yamal,0.1448954641819,0.26728111505508,9.2,34.8,save,,assisted,left-foot,63
2425,2025-01-29,12764006,league_phase,,FC Barcelona v Atalanta,FC Barcelona,Atalanta,Robert Lewandowski,0.25777667760849,0.0,7.9,46.6,block,,fast-break,right-foot,60
2425,2025-01-29,12764006,league_phase,,FC Barcelona v Atalanta,FC Barcelona,Atalanta,Raphinha,0.039224676787853,0.20948342978954,18.5,80.3,save,,free-kick,left-foot,54
2425,2025-01-29,12764006,league_phase,,FC Barcelona v Atalanta,Atalanta,FC Barcelona,Mario Pašalić,0.23143699765205,0.64973080158234,16.3,39.7,save,,fast-break,left-foot,50
2425,2025-01-29,12764006,league_phase,,FC Barcelona v Atalanta,FC Barcelona,Atalanta,Lamine Yamal,0.04045245051384,0.0,18.5,59.1,block,,regular,left-foot,49
2425,2025-01-29,12764006,league_phase,,FC Barcelona v Atalanta,FC Barcelona,Atalanta,Lamine Yamal,0.040494903922081,0.0,19.2,66.2,block,,assisted,left-foot,49
2425,2025-01-29,12764006,league_phase,,FC Barcelona v Atalanta,FC Barcelona,Atalanta,Lamine Yamal,0.99375158548355,0.99519050121307,1.5,50.7,goal,regular,assisted,left-foot,47
2425,2025-01-29,12764006,league_phase,,FC Barcelona v Atalanta,Atalanta,FC Barcelona,Marten de Roon,0.038215279579163,0.0,21.6,45.0,miss,,regular,right-foot,46
2425,2025-01-29,12764006,league_phase,,FC Barcelona v Atalanta,FC Barcelona,Atalanta,Raphinha,0.03509858995676,0.062269985675812,20.4,50.1,save,,assisted,left-foot,45
2425,2025-01-29,12764006,league_phase,,FC Barcelona v Atalanta,FC Barcelona,Atalanta,Lamine Yamal,0.046571798622608,0.018624123185873,13.9,69.6,save,,fast-break,left-foot,27
2425,2025-01-29,12764006,league_phase,,FC Barcelona v Atalanta,Atalanta,FC Barcelona,Mateo Retegui,0.027839036658406,0.13329663872719,12.8,78.7,save,,assisted,right-foot,13
2425,2025-01-29,12764006,league_phase,,FC Barcelona v Atalanta,FC Barcelona,Atalanta,Lamine Yamal,0.033087838441133,0.0,22.5,62.0,miss,,fast-break,left-foot,11
2425,2025-01-29,12764006,league_phase,,FC Barcelona v Atalanta,Atalanta,FC Barcelona,Davide Zappacosta,0.040279746055603,0.0,7.4,40.7,miss,,assisted,head,9
2425,2025-01-29,12764006,league_phase,,FC Barcelona v Atalanta,Atalanta,FC Barcelona,Mario Pašalić,0.10757168382406,0.0,6.8,52.5,miss,,corner,head,7
2425,2025-03-05,13511933,knockout,Round of 16,Benfica v FC Barcelona,Benfica,FC Barcelona,Renato Sanches,0.011719742789865,0.024782292544842,24.6,37.2,save,,regular,right-foot,90
2425,2025-03-05,13511933,knockout,Round of 16,Benfica v FC Barcelona,Benfica,FC Barcelona,Arthur Cabral,0.047753781080246,0.0,2.5,62.2,block,,corner,right-foot,89
2425,2025-03-05,13511933,knockout,Round of 16,Benfica v FC Barcelona,Benfica,FC Barcelona,Arthur Cabral,0.074944950640202,0.0,4.3,58.5,block,,corner,head,89
2425,2025-03-05,13511933,knockout,Round of 16,Benfica v FC Barcelona,Benfica,FC Barcelona,João Rêgo,0.05469024553895,0.0,9.7,55.0,block,,corner,right-foot,88
2425,2025-03-05,13511933,knockout,Round of 16,Benfica v FC Barcelona,Benfica,FC Barcelona,Renato Sanches,0.023319976404309,0.0,27.9,49.3,block,,corner,right-foot,88
2425,2025-03-05,13511933,knockout,Round of 16,Benfica v FC Barcelona,Benfica,FC Barcelona,Kerem Aktürkoğlu,0.14418785274029,0.24572956562042,13.3,56.2,save,,assisted,right-foot,77
2425,2025-03-05,13511933,knockout,Round of 16,Benfica v FC Barcelona,Benfica,FC Barcelona,Kerem Aktürkoğlu,0.013930469751358,0.0,19.8,32.9,block,,corner,right-foot,75
2425,2025-03-05,13511933,knockout,Round of 16,Benfica v FC Barcelona,Benfica,FC Barcelona,Vangelis Pavlidis,0.033314004540443,0.0,8.3,29.9,block,,regular,left-foot,71
2425,2025-03-05,13511933,knockout,Round of 16,Benfica v FC Barcelona,Benfica,FC Barcelona,Kerem Aktürkoğlu,0.11788465827703,0.0,10.2,50.3,block,,assisted,left-foot,69
2425,2025-03-05,13511933,knockout,Round of 16,Benfica v FC Barcelona,Benfica,FC Barcelona,Fredrik Aursnes,0.037714343518019,0.019521320238709,13.5,37.0,save,,assisted,right-foot,67
2425,2025-03-05,13511933,knockout,Round of 16,Benfica v FC Barcelona,Benfica,FC Barcelona,Orkun Kökçü,0.028948966413736,0.0,22.0,40.1,miss,,assisted,left-foot,63
2425,2025-03-05,13511933,knockout,Round of 16,Benfica v FC Barcelona,FC Barcelona,Benfica,Raphinha,0.030422236770391,0.36498755216599,24.3,44.6,goal,regular,regular,left-foot,61
2425,2025-03-05,13511933,knockout,Round of 16,Benfica v FC Barcelona,Benfica,FC Barcelona,Andreas Schjelderup,0.052562560886145,0.0,15.7,36.8,miss,,assisted,right-foot,59
2425,2025-03-05,13511933,knockout,Round of 16,Benfica v FC Barcelona,FC Barcelona,Benfica,Lamine Yamal,0.03732055798173,0.0,8.5,68.3,block,,assisted,right-foot,52
2425,2025-03-05,13511933,knockout,Round of 16,Benfica v FC Barcelona,Benfica,FC Barcelona,Fredrik Aursnes,0.1661934107542,0.17311263084412,14.3,46.9,save,,assisted,right-foot,51
2425,2025-03-05,13511933,knockout,Round of 16,Benfica v FC Barcelona,Benfica,FC Barcelona,Vangelis Pavlidis,0.21825590729713,0.0,8.2,47.0,miss,,regular,left-foot,50
2425,2025-03-05,13511933,knockout,Round of 16,Benfica v FC Barcelona,Benfica,FC Barcelona,Orkun Kökçü,0.039504062384367,0.14109663665295,22.3,52.3,save,,assisted,right-foot,47
2425,2025-03-05,13511933,knockout,Round of 16,Benfica v FC Barcelona,FC Barcelona,Benfica,Raphinha,0.046162664890289,0.0,20.0,38.3,miss,,assisted,right-foot,44
2425,2025-03-05,13511933,knockout,Round of 16,Benfica v FC Barcelona,Benfica,FC Barcelona,Kerem Aktürkoğlu,0.087051473557949,0.3451152741909,8.3,53.0,save,,assisted,head,43
2425,2025-03-05,13511933,knockout,Round of 16,Benfica v FC Barcelona,Benfica,FC Barcelona,Leandro Barreiro,0.063777476549149,0.0,9.4,43.5,miss,,assisted,left-foot,43
2425,2025-03-05,13511933,knockout,Round of 16,Benfica v FC Barcelona,Benfica,FC Barcelona,Vangelis Pavlidis,0.023176074028015,0.0,11.6,31.1,block,,assisted,right-foot,40
2425,2025-03-05,13511933,knockout,Round of 16,Benfica v FC Barcelona,FC Barcelona,Benfica,Raphinha,0.028939330950379,0.0,8.8,31.1,block,,assisted,left-foot,34
2425,2025-03-05,13511933,knockout,Round of 16,Benfica v FC Barcelona,Benfica,FC Barcelona,Orkun Kökçü,0.021590951830149,0.0,26.0,64.8,block,,corner,right-foot,30
2425,2025-03-05,13511933,knockout,Round of 16,Benfica v FC Barcelona,Benfica,FC Barcelona,Vangelis Pavlidis,0.052774626761675,0.0,15.4,57.5,block,,assisted,left-foot,30
2425,2025-03-05,13511933,knockout,Round of 16,Benfica v FC Barcelona,Benfica,FC Barcelona,Vangelis Pavlidis,0.06497199088335,0.0,3.8,61.3,miss,,set-piece,head,25
2425,2025-03-05,13511933,knockout,Round of 16,Benfica v FC Barcelona,Benfica,FC Barcelona,Orkun Kökçü,0.11924087256193,0.08345577865839,18.3,40.1,save,,free-kick,right-foot,25
2425,2025-03-05,13511933,knockout,Round of 16,Benfica v FC Barcelona,Benfica,FC Barcelona,Vangelis Pavlidis,0.063913054764271,0.0,11.0,66.4,miss,,fast-break,left-foot,16
2425,2025-03-05,13511933,knockout,Round of 16,Benfica v FC Barcelona,FC Barcelona,Benfica,Lamine Yamal,0.35435897111893,0.54465222358704,4.0,52.6,save,,regular,left-foot,12
2425,2025-03-05,13511933,knockout,Round of 16,Benfica v FC Barcelona,FC Barcelona,Benfica,Robert Lewandowski,0.69453370571136,0.77633309364319,4.5,52.3,save,,regular,right-foot,12
2425,2025-03-05,13511933,knockout,Round of 16,Benfica v FC Barcelona,FC Barcelona,Benfica,Dani Olmo,0.21780672669411,0.21542823314667,8.3,47.4,save,,assisted,right-foot,12
2425,2025-03-05,13511933,knockout,Round of 16,Benfica v FC Barcelona,FC Barcelona,Benfica,Pau Cubarsí,0.077124007046223,0.047682169824839,8.3,50.0,save,,corner,head,9
2425,2025-03-05,13511933,knockout,Round of 16,Benfica v FC Barcelona,FC Barcelona,Benfica,Lamine Yamal,0.039807789027691,0.0,17.6,58.7,block,,assisted,left-foot,7
2425,2025-03-05,13511933,knockout,Round of 16,Benfica v FC Barcelona,FC Barcelona,Benfica,Dani Olmo,0.079918473958969,0.0,18.7,50.1,miss,,assisted,right-foot,2
2425,2025-03-05,13511933,knockout,Round of 16,Benfica v FC Barcelona,Benfica,FC Barcelona,Leandro Barreiro,0.10759746283293,0.0,8.0,56.2,miss,,assisted,right-foot,2
2425,2025-03-05,13511933,knockout,Round of 16,Benfica v FC Barcelona,Benfica,FC Barcelona,Nicolás Otamendi,0.039782308042049,0.0,7.7,56.2,block,,corner,head,1
2425,2025-03-05,13511933,knockout,Round of 16,Benfica v FC Barcelona,Benfica,FC Barcelona,Kerem Aktürkoğlu,0.050927344709635,0.15115077793598,7.9,66.9,save,,assisted,right-foot,1
2425,2025-03-11,13511934,knockout,Round of 16,FC Barcelona v Benfica,FC Barcelona,Benfica,Marc Casadó,0.14917299151421,0.0,6.6,46.8,miss,,corner,left-foot,88
2425,2025-03-11,13511934,knockout,Round of 16,FC Barcelona v Benfica,FC Barcelona,Benfica,Marc Casadó,0.10355697572231,0.0,7.0,46.4,block,,corner,head,88
2425,2025-03-11,13511934,knockout,Round of 16,FC Barcelona v Benfica,FC Barcelona,Benfica,Gavi,0.042535930871964,0.0,10.2,67.1,block,,regular,right-foot,87
2425,2025-03-11,13511934,knockout,Round of 16,FC Barcelona v Benfica,FC Barcelona,Benfica,Ferran Torres,0.11524188518524,0.0,10.7,54.4,block,,regular,left-foot,87
2425,2025-03-11,13511934,knockout,Round of 16,FC Barcelona v Benfica,Benfica,FC Barcelona,Zeki Amdouni,0.14907997846603,0.0,5.7,44.0,block,,assisted,head,86
2425,2025-03-11,13511934,knockout,Round of 16,FC Barcelona v Benfica,Benfica,FC Barcelona,Renato Sanches,0.050093207508326,0.0,18.1,37.8,miss,,assisted,left-foot,80
2425,2025-03-11,13511934,knockout,Round of 16,FC Barcelona v Benfica,Benfica,FC Barcelona,Samuel Dahl,0.021013697609305,0.0,25.6,51.7,miss,,corner,right-foot,78
2425,2025-03-11,13511934,knockout,Round of 16,FC Barcelona v Benfica,Benfica,FC Barcelona,António Silva,0.036633528769016,0.0,10.1,48.7,miss,,corner,head,78
2425,2025-03-11,13511934,knockout,Round of 16,FC Barcelona v Benfica,Benfica,FC Barcelona,Leandro Barreiro,0.028813755139709,0.0,23.0,58.2,block,,assisted,right-foot,77
2425,2025-03-11,13511934,knockout,Round of 16,FC Barcelona v Benfica,Benfica,FC Barcelona,Samuel Dahl,0.13153986632824,0.0,9.8,37.0,block,,assisted,right-foot,77
2425,2025-03-11,13511934,knockout,Round of 16,FC Barcelona v Benfica,FC Barcelona,Benfica,Ferran Torres,0.075022369623184,0.0,24.2,42.4,miss,,free-kick,right-foot,74
2425,2025-03-11,13511934,knockout,Round of 16,FC Barcelona v Benfica,Benfica,FC Barcelona,Vangelis Pavlidis,0.085440553724766,0.11407782882452,10.8,42.3,save,,assisted,left-foot,66
2425,2025-03-11,13511934,knockout,Round of 16,FC Barcelona v Benfica,FC Barcelona,Benfica,Frenkie de Jong,0.57820326089859,0.0,6.0,47.7,miss,,assisted,left-foot,65
2425,2025-03-11,13511934,knockout,Round of 16,FC Barcelona v Benfica,FC Barcelona,Benfica,Lamine Yamal,0.029964143410325,0.0,14.2,73.0,miss,,assisted,left-foot,53
2425,2025-03-11,13511934,knockout,Round of 16,FC Barcelona v Benfica,FC Barcelona,Benfica,Ronald Araújo,0.079360209405422,0.0,1.1,59.7,miss,,set-piece,head,49
2425,2025-03-11,13511934,knockout,Round of 16,FC Barcelona v Benfica,FC Barcelona,Benfica,Dani Olmo,0.034209087491035,0.0,20.7,45.8,block,,assisted,right-foot,45
2425,2025-03-11,13511934,knockout,Round of 16,FC Barcelona v Benfica,FC Barcelona,Benfica,Raphinha,0.095104590058327,0.25512188673019,11.1,38.0,goal,regular,fast-break,left-foot,42
2425,2025-03-11,13511934,knockout,Round of 16,FC Barcelona v Benfica,FC Barcelona,Benfica,Robert Lewandowski,0.10342255234718,0.42747408151627,11.6,47.2,save,,assisted,left-foot,41
2425,2025-03-11,13511934,knockout,Round of 16,FC Barcelona v Benfica,FC Barcelona,Benfica,Raphinha,0.059814531356096,0.0,19.8,51.8,miss,,assisted,left-foot,40
2425,2025-03-11,13511934,knockout,Round of 16,FC Barcelona v Benfica,FC Barcelona,Benfica,Lamine Yamal,0.04046031832695,0.4964756667614,18.9,68.3,goal,regular,set-piece,left-foot,27
2425,2025-03-11,13511934,knockout,Round of 16,FC Barcelona v Benfica,FC Barcelona,Benfica,Lamine Yamal,0.024413177743554,0.0,23.8,62.2,miss,,assisted,left-foot,24
2425,2025-03-11,13511934,knockout,Round of 16,FC Barcelona v Benfica,FC Barcelona,Benfica,Dani Olmo,0.24824286997318,0.0,11.3,41.9,miss,,assisted,right-foot,20
2425,2025-03-11,13511934,knockout,Round of 16,FC Barcelona v Benfica,Benfica,FC Barcelona,Nicolás Otamendi,0.25746071338654,0.68092077970505,4.6,52.2,goal,regular,corner,head,13
2425,2025-03-11,13511934,knockout,Round of 16,FC Barcelona v Benfica,FC Barcelona,Benfica,Raphinha,0.40426200628281,0.24282525479794,6.1,43.8,goal,regular,assisted,left-foot,11
2425,2025-03-11,13511934,knockout,Round of 16,FC Barcelona v Benfica,FC Barcelona,Benfica,Lamine Yamal,0.11092601716518,0.0,12.3,60.9,miss,,assisted,left-foot,11
2425,2025-03-11,13511934,knockout,Round of 16,FC Barcelona v Benfica,FC Barcelona,Benfica,Robert Lewandowski,0.10227861255407,0.30411049723625,12.2,51.3,save,,assisted,right-foot,10
2425,2025-03-11,13511934,knockout,Round of 16,FC Barcelona v Benfica,FC Barcelona,Benfica,Lamine Yamal,0.091758228838444,0.12301183491945,17.6,58.5,save,,fast-break,left-foot,6
2425,2025-03-11,13511934,knockout,Round of 16,FC Barcelona v Benfica,FC Barcelona,Benfica,Pedri,0.027936322614551,0.0,27.1,50.3,block,,regular,right-foot,2
2425,2025-04-09,13513404,knockout,Quarterfinals,FC Barcelona v Borussia Dortmund,Borussia Dortmund,FC Barcelona,Julian Brandt,0.11903852969408,0.0,12.3,42.2,block,,regular,left-foot,88
2425,2025-04-09,13513404,knockout,Quarterfinals,FC Barcelona v Borussia Dortmund,Borussia Dortmund,FC Barcelona,Giovanni Reyna,0.26208075881004,0.0,10.6,49.4,block,,assisted,right-foot,88
2425,2025-04-09,13513404,knockout,Quarterfinals,FC Barcelona v Borussia Dortmund,Borussia Dortmund,FC Barcelona,Serhou Guirassy,0.074396155774593,0.0,7.8,46.0,miss,,corner,head,84
2425,2025-04-09,13513404,knockout,Quarterfinals,FC Barcelona v Borussia Dortmund,Borussia Dortmund,FC Barcelona,Ramy Bensebaini,0.020898479968309,0.0,6.0,66.3,block,,corner,right-foot,84
2425,2025-04-09,13513404,knockout,Quarterfinals,FC Barcelona v Borussia Dortmund,Borussia Dortmund,FC Barcelona,Niklas Süle,0.037634428590536,0.54463148117065,9.3,59.3,save,,corner,right-foot,83
2425,2025-04-09,13513404,knockout,Quarterfinals,FC Barcelona v Borussia Dortmund,Borussia Dortmund,FC Barcelona,Giovanni Reyna,0.041159514337778,0.0,8.2,31.7,block,,corner,right-foot,83
2425,2025-04-09,13513404,knockout,Quarterfinals,FC Barcelona v Borussia Dortmund,FC Barcelona,Borussia Dortmund,Lamine Yamal,0.34700912237167,0.73356336355209,12.8,57.5,goal,regular,fast-break,left-foot,77
2425,2025-04-09,13513404,knockout,Quarterfinals,FC Barcelona v Borussia Dortmund,Borussia Dortmund,FC Barcelona,Julian Brandt,0.059669110924006,0.0,20.3,50.5,block,,assisted,right-foot,69
2425,2025-04-09,13513404,knockout,Quarterfinals,FC Barcelona v Borussia Dortmund,FC Barcelona,Borussia Dortmund,Robert Lewandowski,0.19058530032635,0.10074777901173,12.6,55.1,goal,regular,fast-break,right-foot,66
2425,2025-04-09,13513404,knockout,Quarterfinals,FC Barcelona v Borussia Dortmund,FC Barcelona,Borussia Dortmund,Fermín López,0.050820790231228,0.0,3.9,33.0,miss,,regular,left-foot,65
2425,2025-04-09,13513404,knockout,Quarterfinals,FC Barcelona v Borussia Dortmund,FC Barcelona,Borussia Dortmund,Fermín López,0.20974473655224,0.0,11.0,40.9,block,,assisted,right-foot,65
2425,2025-04-09,13513404,knockout,Quarterfinals,FC Barcelona v Borussia Dortmund,FC Barcelona,Borussia Dortmund,Robert Lewandowski,0.044259462505579,0.029023203998804,13.3,33.7,save,,regular,left-foot,64
2425,2025-04-09,13513404,knockout,Quarterfinals,FC Barcelona v Borussia Dortmund,FC Barcelona,Borussia Dortmund,Fermín López,0.26174959540367,0.0,12.8,54.5,post,,assisted,right-foot,63
2425,2025-04-09,13513404,knockout,Quarterfinals,FC Barcelona v Borussia Dortmund,FC Barcelona,Borussia Dortmund,Robert Lewandowski,0.6368060708046,0.99311077594757,1.9,51.5,goal,regular,assisted,head,48
2425,2025-04-09,13513404,knockout,Quarterfinals,FC Barcelona v Borussia Dortmund,Borussia Dortmund,FC Barcelona,Jamie Gittens,0.014142683707178,0.0,20.8,30.8,miss,,assisted,right-foot,47
2425,2025-04-09,13513404,knockout,Quarterfinals,FC Barcelona v Borussia Dortmund,Borussia Dortmund,FC Barcelona,Serhou Guirassy,0.03980315849185,0.0,11.3,69.1,miss,,throw-in-set-piece,left-foot,45
2425,2025-04-09,13513404,knockout,Quarterfinals,FC Barcelona v Borussia Dortmund,FC Barcelona,Borussia Dortmund,Fermín López,0.032007575035095,0.17545022070408,19.5,54.9,save,,assisted,left-foot,44
2425,2025-04-09,13513404,knockout,Quarterfinals,FC Barcelona v Borussia Dortmund,Borussia Dortmund,FC Barcelona,Jamie Gittens,0.081305086612701,0.26649934053421,17.5,57.2,save,,regular,left-foot,40
2425,2025-04-09,13513404,knockout,Quarterfinals,FC Barcelona v Borussia Dortmund,Borussia Dortmund,FC Barcelona,Carney Chukwuemeka,0.10666691511869,0.0,7.1,36.8,block,,regular,left-foot,40
2425,2025-04-09,13513404,knockout,Quarterfinals,FC Barcelona v Borussia Dortmund,FC Barcelona,Borussia Dortmund,Robert Lewandowski,0.14950327575207,0.26855525374413,10.8,50.7,save,,fast-break,right-foot,40
2425,2025-04-09,13513404,knockout,Quarterfinals,FC Barcelona v Borussia Dortmund,Borussia Dortmund,FC Barcelona,Serhou Guirassy,0.53055059909821,0.12190725654364,10.4,49.3,save,,assisted,right-foot,36
2425,2025-04-09,13513404,knockout,Quarterfinals,FC Barcelona v Borussia Dortmund,FC Barcelona,Borussia Dortmund,Raphinha,0.17045307159424,0.0,10.5,35.2,miss,,fast-break,left-foot,34
2425,2025-04-09,13513404,knockout,Quarterfinals,FC Barcelona v Borussia Dortmund,Borussia Dortmund,FC Barcelona,Karim Adeyemi,0.059214845299721,0.0,13.5,40.1,block,,assisted,left-foot,34
