league,season,team,player,league_id,season_id,team_id,player_id,position,matches,minutes,goals,xg,np_goals,np_xg,assists,xa,shots,key_passes,yellow_cards,red_cards,xg_chain,xg_buildup
FRA-Ligue 1,2526,Lyon,Sael Kumbedi,5,2025,178,11157,D,1,69,0,0.03166545554995537,0,0.03166545554995537,0,0.0,1,0,1,0,0.5758469104766846,0.5758469104766846
FRA-Ligue 1,2526,Lyon,Steeve Kango,5,2025,178,14517,D S,4,76,0,0.0,0,0.0,0,0.0,0,0,0,0,0.5653758943080902,0.5653758943080902
FRA-Ligue 1,2526,Lyon,Tanner Tessmann,5,2025,178,9885,D M S,29,1938,1,2.568478574976325,1,2.568478574976325,0,1.4022282604128122,26,13,2,0,12.365749502554536,10.186031161807477
FRA-Ligue 1,2526,Lyon,Tyler Morton,5,2025,178,10091,M,29,2549,2,2.0557506382465363,2,2.0557506382465363,2,2.42852935846895,28,28,6,1,12.164382623508573,10.008787211030722
FRA-Ligue 1,2526,Marseille,Adrien Rabiot,5,2025,164,3291,M,1,90,0,0.02854899689555168,0,0.02854899689555168,0,0.19872036576271057,1,4,1,0,0.25971585512161255,0.1337805688381195
FRA-Ligue 1,2526,Marseille,Amine Gouiri,5,2025,164,6401,F M S,22,1318,8,7.237069595605135,8,7.237069595605135,3,3.988559890538454,38,33,1,0,11.248107068240643,2.8222608156502247
FRA-Ligue 1,2526,Marseille,Amir Murillo,5,2025,164,12111,D M S,16,978,2,1.0468609929084778,2,1.0468609929084778,1,1.9396317675709724,9,11,4,0,9.449122466146946,7.076627906411886
FRA-Ligue 1,2526,Marseille,Ange Lago,5,2025,164,14511,S,2,44,0,0.5383378863334656,0,0.5383378863334656,0,0.12177601456642151,2,1,1,0,0.6601138710975647,0.12177601456642151
FRA-Ligue 1,2526,Marseille,Angel Gomes,5,2025,164,5598,M S,14,919,3,2.0597879961133003,3,2.0597879961133003,0,1.0676721185445786,11,18,4,0,7.522297575138509,4.833005172200501
FRA-Ligue 1,2526,Marseille,Arthur Vermeeren,5,2025,164,12392,M S,20,806,0,0.36786860786378384,0,0.36786860786378384,1,0.7389395069330931,3,11,1,1,4.4883415549993515,3.467931855469942
FRA-Ligue 1,2526,Marseille,Benjamin Pavard,5,2025,164,3363,D S,27,1932,1,1.0296637825667858,1,1.0296637825667858,2,2.1012834049761295,11,12,6,0,11.098421754315495,10.662597270682454
FRA-Ligue 1,2526,Marseille,Bilal Nadir,5,2025,164,9673,M S,20,564,0,0.3718383200466633,0,0.3718383200466633,4,1.9472699239850044,7,11,4,1,7.013857154175639,4.764937616884708
FRA-Ligue 1,2526,Marseille,CJ Egan-Riley,5,2025,164,10174,D S,11,624,0,0.0,0,0.0,0,0.5053555741906166,0,2,1,1,2.0329333720728755,1.5275778053328395
FRA-Ligue 1,2526,Marseille,Darryl Bakola,5,2025,164,12601,S,8,46,0,0.04014962911605835,0,0.04014962911605835,0,0.025511430576443672,2,1,0,0,1.3969884980469942,1.3313274383544922
FRA-Ligue 1,2526,Marseille,Derek Cornelius,5,2025,164,12769,S,2,58,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
FRA-Ligue 1,2526,Marseille,Emerson,5,2025,164,1245,D S,28,2110,0,0.5063266586512327,0,0.5063266586512327,3,5.679353667423129,15,46,3,0,14.778152668848634,12.660715032368898
FRA-Ligue 1,2526,Marseille,Ethan Nwaneri,5,2025,164,11132,M S,9,334,2,0.8861830700188875,2,0.8861830700188875,1,0.979939728975296,9,5,1,0,2.8284013345837593,1.836508059874177
FRA-Ligue 1,2526,Marseille,Facundo Medina,5,2025,164,8664,D S,17,1381,0,0.4502068478614092,0,0.4502068478614092,1,1.3081317506730556,4,7,7,0,9.715698964893818,9.559939444065094
FRA-Ligue 1,2526,Marseille,Geoffrey Kondogbia,5,2025,164,1516,D M S,10,635,0,0.2751816101372242,0,0.2751816101372242,0,0.09442727640271187,4,2,3,0,2.983300684019923,2.946565704420209
FRA-Ligue 1,2526,Marseille,Gerónimo Rulli,5,2025,164,2225,GK,29,2610,0,0.07281425595283508,0,0.07281425595283508,0,0.05217278376221657,1,1,2,0,5.286058641970158,5.286058641970158
FRA-Ligue 1,2526,Marseille,Hamed Junior Traore,5,2025,164,6986,D M S,13,612,2,2.745228759944439,2,2.745228759944439,1,0.8870153054594994,13,10,1,0,5.932478129863739,2.3697810266166925
FRA-Ligue 1,2526,Marseille,Hilan Slimani,5,2025,164,14578,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.035403065383434296,0.035403065383434296
FRA-Ligue 1,2526,Marseille,Igor Paixão,5,2025,164,14010,D M S,30,1979,6,5.585691841319203,6,5.585691841319203,5,2.5239504259079695,57,29,3,0,13.25075446255505,7.190278485417366
FRA-Ligue 1,2526,Marseille,Jeffrey de Lange,5,2025,164,12772,GK,5,450,0,0.0,0,0.0,0,0.10299737751483917,0,1,0,0,2.4000284634530544,2.2970311008393764
FRA-Ligue 1,2526,Marseille,Jonathan Rowe,5,2025,164,10172,M,1,69,0,0.4206070303916931,0,0.4206070303916931,0,0.0,5,0,0,0,0.5255916714668274,0.132924884557724
FRA-Ligue 1,2526,Marseille,Leonardo Balerdi,5,2025,164,7486,D S,26,1996,0,2.5971892066299915,0,2.5971892066299915,1,0.2388758808374405,20,5,5,0,13.10189403500408,12.960436417721212
FRA-Ligue 1,2526,Marseille,Mason Greenwood,5,2025,164,7490,F M S,32,2503,16,14.337145529687405,10,8.256384439766407,7,7.642338250763714,116,56,3,0,23.296432835049927,12.582058395259082
FRA-Ligue 1,2526,Marseille,Matt O'Riley,5,2025,164,13206,M S,15,725,1,0.8605696111917496,1,0.8605696111917496,2,3.0897295102477074,7,12,2,0,6.183519525453448,4.171106377616525
FRA-Ligue 1,2526,Marseille,Naif Aguerd,5,2025,164,6935,D,16,1407,2,0.8858112841844559,2,0.8858112841844559,0,0.2695878790691495,10,3,4,0,9.148570242337883,9.126714654266834
FRA-Ligue 1,2526,Marseille,Neal Maupay,5,2025,164,3621,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
FRA-Ligue 1,2526,Marseille,Nouhoum Kamissoko,5,2025,164,14577,S,3,14,0,0.06224507465958595,0,0.06224507465958595,0,0.5824454575777054,1,2,0,0,0.12310328334569931,0.08597154170274734
FRA-Ligue 1,2526,Marseille,Pierre-Emerick Aubameyang,5,2025,164,318,F M S,30,2074,10,15.525875067338347,10,15.525875067338347,5,5.136944656725973,60,27,1,0,20.571721328422427,3.708862965926528
FRA-Ligue 1,2526,Marseille,Pierre-Emile Højbjerg,5,2025,164,343,M S,32,2716,4,3.9165602140128613,4,3.9165602140128613,5,4.429353263229132,46,40,4,0,19.90152898989618,15.455716629512608
FRA-Ligue 1,2526,Marseille,Pol Lirola,5,2025,164,1461,S,3,19,0,0.0,0,0.0,0,0.07960734516382217,0,1,0,0,0.07960734516382217,0.0
FRA-Ligue 1,2526,Marseille,Quinten Timber,5,2025,164,14376,M S,15,1135,0,1.134893774986267,0,1.134893774986267,0,0.46001389622688293,10,8,4,0,3.7130206748843193,3.1272013261914253
FRA-Ligue 1,2526,Marseille,Robinio Vaz,5,2025,164,13330,F S,14,346,4,2.7465014457702637,4,2.7465014457702637,2,0.9652759805321693,8,6,2,0,4.458853058516979,1.9783592000603676
FRA-Ligue 1,2526,Marseille,Tadjidine Mmadi,5,2025,164,14159,S,3,34,0,0.10899877548217773,0,0.10899877548217773,0,0.022981369867920876,2,1,0,0,0.39219691790640354,0.2831981126219034
FRA-Ligue 1,2526,Marseille,Timothy Weah,5,2025,164,6601,D M S,29,2286,2,2.7870269222185016,2,2.7870269222185016,2,3.784172408282757,29,30,5,0,17.289419043809175,12.779591096565127
FRA-Ligue 1,2526,Marseille,Tochukwu Nnadi,5,2025,164,14499,D M S,8,354,0,0.5654442869126797,0,0.5654442869126797,1,0.2553234100341797,4,2,1,0,2.65683763474226,2.0913934241980314
FRA-Ligue 1,2526,Marseille,Ugo El Kadmiri,5,2025,164,14576,S,3,15,0,0.5168357491493225,0,0.5168357491493225,0,0.0,1,0,0,0,0.6414924263954163,0.12465663999319077
FRA-Ligue 1,2526,Marseille,Ulisses García,5,2025,164,399,D S,4,203,0,0.04293993301689625,0,0.04293993301689625,0,0.030822915956377983,2,1,1,1,0.19036594405770302,0.1376217044889927
FRA-Ligue 1,2526,Metz,Alpha Touré,5,2025,180,13812,D M S,30,1591,0,1.0313540250062943,0,1.0313540250062943,1,0.4349074102938175,17,11,4,0,3.260238066315651,2.2326008649542928
FRA-Ligue 1,2526,Metz,Believe Munongo,5,2025,180,14147,M S,11,426,0,0.190040803514421,0,0.190040803514421,0,0.15783487632870674,5,3,1,0,1.1782105080783367,0.9074407890439034
FRA-Ligue 1,2526,Metz,Benjamin Stambouli,5,2025,180,3290,M S,19,948,0,0.3095360938459635,0,0.3095360938459635,0,0.9149716086685658,6,8,0,0,2.0300648361444473,1.5586694106459618
FRA-Ligue 1,2526,Metz,Boubacar Traore,5,2025,180,8119,M S,20,1414,1,0.9408415667712688,1,0.9408415667712688,0,0.22199192829430103,19,4,4,0,2.3840327383950353,1.5097705023363233
FRA-Ligue 1,2526,Metz,Bouna Sarr,5,2025,180,3393,D M S,12,898,0,1.810309385880828,0,1.810309385880828,0,0.7083156369626522,15,8,1,0,4.318000100553036,2.3380876444280148
FRA-Ligue 1,2526,Metz,Brian Madjo,5,2025,180,13810,F S,5,157,0,0.3160543292760849,0,0.3160543292760849,0,0.0,3,0,0,0,0.3160543292760849,0.0
FRA-Ligue 1,2526,Metz,Cheick Tidiane Sabaly,5,2025,180,8686,F M S,14,972,0,1.4295627772808075,0,1.4295627772808075,2,1.8838837835937738,8,10,2,0,3.6454500779509544,0.5496342591941357
FRA-Ligue 1,2526,Metz,Cleo Mélières,5,2025,180,13903,S,2,26,0,0.0,0,0.0,0,0.0,0,0,1,0,0.05715908110141754,0.05715908110141754
FRA-Ligue 1,2526,Metz,Fode Toure,5,2025,180,5803,D S,13,866,0,0.2401369120925665,0,0.2401369120925665,0,0.9939170219004154,5,4,2,0,1.0049719577655196,0.7275086650624871
FRA-Ligue 1,2526,Metz,Gauthier Hein,5,2025,180,5727,F M S,29,2355,8,7.256195746362209,3,3.4557200483977795,7,4.457953127101064,44,58,1,1,9.394331835210323,4.18543278798461
FRA-Ligue 1,2526,Metz,Giorgi Abuashvili,5,2025,180,13813,D F M S,23,655,2,1.1833200315013528,2,1.1833200315013528,0,0.5751661360263824,23,7,1,0,3.10530792362988,1.852052802219987
FRA-Ligue 1,2526,Metz,Giorgi Kvilitaia,5,2025,180,14431,F S,10,503,2,1.3176763448864222,2,1.3176763448864222,0,1.193804420530796,12,9,1,0,1.1540779788047075,0.28501384146511555
FRA-Ligue 1,2526,Metz,Giorgi Tsitaishvili,5,2025,180,13809,D F M S,33,2475,3,1.5367201650515199,3,1.5367201650515199,2,4.272120799869299,31,44,3,0,8.109842337667942,3.1248387955129147
FRA-Ligue 1,2526,Metz,Habib Diallo,5,2025,180,5769,F S,25,1908,4,5.928135938942432,4,5.168040789663792,1,0.7432543095201254,38,12,0,0,6.45493212621659,1.7053034035488963
FRA-Ligue 1,2526,Metz,Ibou Sané,5,2025,180,12000,F M S,16,520,1,0.33163389936089516,1,0.33163389936089516,1,0.9435513913631439,6,5,2,0,1.4006390273571014,0.232405548915267
FRA-Ligue 1,2526,Metz,Idrissa Gueye,5,2025,180,13811,F S,3,126,0,0.12295445054769516,0,0.12295445054769516,0,0.0,2,0,0,0,0.04652789607644081,0.0
FRA-Ligue 1,2526,Metz,Ismaël Guerti,5,2025,180,13902,S,3,15,0,0.0,0,0.0,0,0.0,0,0,0,0,0.049509987235069275,0.049509987235069275
FRA-Ligue 1,2526,Metz,Jahyann Pandore,5,2025,180,14532,S,4,71,1,0.7361021339893341,1,0.7361021339893341,0,0.029850361868739128,2,1,0,0,1.111371835693717,0.3454193342477083
FRA-Ligue 1,2526,Metz,Jean-Philippe Gbamin,5,2025,180,4764,D M S,31,2487,1,1.9497385416179895,1,1.9497385416179895,1,1.4501640880480409,14,15,2,1,6.1708434307947755,4.885069870389998
FRA-Ligue 1,2526,Metz,Jessy Deminguet,5,2025,180,6308,M S,31,2059,2,1.1191442692652345,2,1.1191442692652345,0,0.6021527666598558,17,4,4,0,5.570983536541462,4.136053280904889
FRA-Ligue 1,2526,Metz,Joel Asoro,5,2025,180,1754,F S,8,220,0,0.7841950580477715,0,0.7841950580477715,0,0.09516875445842743,4,1,0,0,0.890510804951191,0.1063157469034195
FRA-Ligue 1,2526,Metz,Jonathan Fischer,5,2025,180,13807,GK S,27,2349,0,0.0,0,0.0,0,0.031860314309597015,0,1,0,0,2.2079796250909567,2.2079796250909567
FRA-Ligue 1,2526,Metz,Joseph N'Duquidi,5,2025,180,12001,S,1,4,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
FRA-Ligue 1,2526,Metz,Koffi Kouao,5,2025,180,11798,D,27,2296,2,1.6477266969159245,2,1.6477266969159245,1,1.2461658138781786,23,11,10,0,5.849459524266422,3.4310527173802257
FRA-Ligue 1,2526,Metz,Lucas Michal,5,2025,180,12376,M S,11,245,0,0.8605251368135214,0,0.8605251368135214,0,0.09888727590441704,8,2,1,0,0.958315153606236,0.12688712496310472
FRA-Ligue 1,2526,Metz,Malick Mbaye,5,2025,180,11802,M S,5,302,0,0.07949594222009182,0,0.07949594222009182,0,0.1359674669802189,2,2,1,0,0.276722751557827,0.1487007550895214
FRA-Ligue 1,2526,Metz,Maxime Colin,5,2025,180,11797,D S,22,1697,0,0.2320893183350563,0,0.2320893183350563,0,0.21647704392671585,7,6,1,0,2.7880767323076725,2.666722809895873
FRA-Ligue 1,2526,Metz,Michel Mboula,5,2025,180,13808,D S,14,756,0,0.11002355441451073,0,0.11002355441451073,0,0.0,2,0,2,0,2.052970141172409,2.004369828850031
FRA-Ligue 1,2526,Metz,Morgan Bokele,5,2025,180,13815,D S,10,208,0,0.2119899019598961,0,0.2119899019598961,0,0.09047303348779678,3,2,0,0,0.359622023999691,0.10790564119815826
FRA-Ligue 1,2526,Metz,Nathan Mbala,5,2025,180,14407,F M S,13,426,2,0.6993163898587227,2,0.6993163898587227,2,1.0733802691102028,15,13,0,0,1.9092871956527233,0.5620502680540085
FRA-Ligue 1,2526,Metz,Pape Sy,5,2025,180,13814,GK,8,711,0,0.0,0,0.0,0,0.0,0,0,0,0,0.5357143543660641,0.5357143543660641
FRA-Ligue 1,2526,Metz,Sadibou Sané,5,2025,180,11806,D S,23,1940,2,0.2977111414074898,2,0.2977111414074898,1,0.27273041382431984,6,3,5,2,4.214317724108696,4.214317724108696
FRA-Ligue 1,2526,Metz,Terry Yegbe,5,2025,180,13999,D S,24,1977,0,1.2832730244845152,0,1.2832730244845152,1,0.4399317279458046,6,5,3,0,2.7807160019874573,2.70413526147604
FRA-Ligue 1,2526,Monaco,Aladji Bamba,5,2025,171,13214,M S,18,830,0,0.110935527831316,0,0.110935527831316,2,1.7227396704256535,2,13,3,0,3.5805662348866463,2.6919214464724064
FRA-Ligue 1,2526,Monaco,Aleksandr Golovin,5,2025,171,2897,M S,25,1695,5,4.700230384245515,5,4.700230384245515,5,2.307285126298666,34,24,2,1,11.270541843026876,5.069507037289441
FRA-Ligue 1,2526,Monaco,Anssumane Fati,5,2025,171,7967,F M S,25,1058,11,11.288535937666893,8,8.248155388981104,0,1.9022937566041946,43,15,1,0,12.939210966229439,4.0356128960847855
FRA-Ligue 1,2526,Monaco,Ben Seghir,5,2025,171,10771,S,2,40,0,0.06498191505670547,0,0.06498191505670547,0,0.0,1,0,0,0,0.06498191505670547,0.0
FRA-Ligue 1,2526,Monaco,Caio Henrique,5,2025,171,5177,D M S,22,1527,0,0.19101067632436752,0,0.19101067632436752,2,3.198100356385112,2,21,2,0,4.503836177289486,3.891177363693714
FRA-Ligue 1,2526,Monaco,Christian Mawissa Elebi,5,2025,171,11131,D S,18,1178,0,0.32485610991716385,0,0.32485610991716385,0,0.35625962913036346,2,5,4,0,3.7123467437922955,3.0805793963372707
FRA-Ligue 1,2526,Monaco,Denis Zakaria,5,2025,171,6147,D M S,24,2039,2,2.5516049545258284,2,2.5516049545258284,1,1.4270154759287834,18,6,4,1,7.711904387921095,6.586218696087599
FRA-Ligue 1,2526,Monaco,Eric Dier,5,2025,171,643,D S,9,693,1,0.5377254784107208,1,0.5377254784107208,0,0.028601836413145065,3,1,0,0,2.885582761839032,2.856980921700597
FRA-Ligue 1,2526,Monaco,Folarin Balogun,5,2025,171,9690,F S,30,2281,13,14.093828184530139,10,11.813542751595378,4,4.190360508859158,77,24,4,1,15.975783936679363,1.9647710099816322
FRA-Ligue 1,2526,Monaco,George Ilenikhena,5,2025,171,12804,F S,15,343,2,1.2629067562520504,2,1.2629067562520504,0,0.2268627993762493,15,3,0,0,2.503964938223362,1.0573195964097977
FRA-Ligue 1,2526,Monaco,Ilane Touré,5,2025,171,14293,S,2,21,0,0.0,0,0.0,0,0.0481799952685833,0,1,0,0,0.09315202385187149,0.04497202858328819
FRA-Ligue 1,2526,Monaco,Jordan Teze,5,2025,171,12950,D M S,33,2515,1,0.7771280901506543,1,0.7771280901506543,2,4.184554500505328,14,35,7,0,11.871654331684113,8.597043918445706
FRA-Ligue 1,2526,Monaco,Kassoum Ouattara,5,2025,171,12186,D M S,15,992,0,1.185075655579567,0,1.185075655579567,3,2.7024725899100304,12,17,3,0,7.205395624041557,4.093011476099491
FRA-Ligue 1,2526,Monaco,Krépin Diatta,5,2025,171,9279,D M S,18,997,0,0.9261248912662268,0,0.9261248912662268,1,1.7593798488378525,7,12,2,0,5.158774934709072,3.25042811781168
FRA-Ligue 1,2526,Monaco,Lamine Camara,5,2025,171,11799,M S,24,1870,3,1.3439804669469595,3,1.3439804669469595,4,5.089582786895335,25,35,6,0,11.131023939698935,7.78083136677742
FRA-Ligue 1,2526,Monaco,Lukas Hradecky,5,2025,171,281,GK,17,1445,0,0.0,0,0.0,0,0.0,0,0,1,0,2.8517859540879726,2.8517859540879726
FRA-Ligue 1,2526,Monaco,Maghnes Akliouche,5,2025,171,10058,F M S,31,2430,6,6.614660864695907,6,6.614660864695907,6,5.355240166187286,48,44,3,0,18.967163242399693,8.312718050554395
FRA-Ligue 1,2526,Monaco,Mamadou Coulibaly,5,2025,171,12285,F M S,25,1402,3,1.987246561795473,3,1.987246561795473,3,1.762764260172844,13,12,6,1,7.969235442578793,5.6005539782345295
FRA-Ligue 1,2526,Monaco,Mika Biereth,5,2025,171,10349,F M S,32,1051,2,3.207695998251438,2,3.207695998251438,2,2.307873759418726,19,18,0,0,7.502748765051365,2.4346362091600895
FRA-Ligue 1,2526,Monaco,Mohammed Salisu,5,2025,171,6923,D,12,1080,1,0.8756848890334368,1,0.8756848890334368,0,0.15080468729138374,8,2,3,0,3.4531896859407425,3.2525459304451942
FRA-Ligue 1,2526,Monaco,Pape Cabral,5,2025,171,14098,S,4,53,0,0.5059756189584732,0,0.5059756189584732,0,0.0,3,0,0,0,0.5961288139224052,0.5003542080521584
FRA-Ligue 1,2526,Monaco,Paris Brunner,5,2025,171,12255,F S,7,113,0,0.5115629099309444,0,0.5115629099309444,0,0.0,4,0,1,0,0.5115629099309444,0.0
FRA-Ligue 1,2526,Monaco,Paul Pogba,5,2025,171,1740,M S,6,102,0,0.09498397260904312,0,0.09498397260904312,0,0.0,2,0,0,0,0.069953553378582,0.069953553378582
FRA-Ligue 1,2526,Monaco,Philipp Köhn,5,2025,171,11781,GK S,19,1615,0,0.0,0,0.0,0,0.0,0,0,0,0,2.2199502903968096,2.2199502903968096
FRA-Ligue 1,2526,Monaco,Samuel Nibombé,5,2025,171,13181,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
FRA-Ligue 1,2526,Monaco,Simon Adingra,5,2025,171,11710,D F M S,14,871,3,2.9023742489516735,3,2.9023742489516735,2,1.4592509008944035,22,14,0,0,5.136130463331938,1.4835271500051022
FRA-Ligue 1,2526,Monaco,Stanis Idumbo Muzambo,5,2025,171,12426,S,8,129,1,1.0647227093577385,1,1.0647227093577385,1,0.4020053409039974,6,3,0,0,1.4752825424075127,0.03686131536960602
FRA-Ligue 1,2526,Monaco,Takumi Minamino,5,2025,171,8239,F M S,15,976,3,3.3724637255072594,3,3.3724637255072594,2,2.100285714492202,21,9,4,0,6.809733860194683,1.6067421715706587
FRA-Ligue 1,2526,Monaco,Thilo Kehrer,5,2025,171,2674,D,28,2368,0,1.5215591192245483,0,1.5215591192245483,0,0.3930577524006367,16,5,5,2,8.062811072915792,8.046329613775015
FRA-Ligue 1,2526,Monaco,Vanderson,5,2025,171,10271,D M S,14,609,0,0.1478172391653061,0,0.1478172391653061,2,1.3581282254308462,3,11,4,0,3.2797976564615965,2.639238817617297
FRA-Ligue 1,2526,Monaco,Wout Faes,5,2025,171,8646,D S,14,1136,0,0.559219591319561,0,0.559219591319561,0,0.04078027233481407,5,1,3,0,3.3923608884215355,3.3923608884215355
FRA-Ligue 1,2526,Nantes,Abakar Sylla,5,2025,168,11816,D S,3,68,0,0.3827866427600384,0,0.3827866427600384,0,0.0,2,0,0,0,0.10258332639932632,0.10258332639932632
FRA-Ligue 1,2526,Nantes,Ali Youssef,5,2025,168,14378,D,1,90,0,0.0,0,0.0,0,0.0,0,0,1,0,0.4589385688304901,0.4589385688304901
FRA-Ligue 1,2526,Nantes,Ali Youssif,5,2025,168,14432,D S,12,875,0,0.2759618051350117,0,0.2759618051350117,0,0.1898415144532919,6,3,3,0,0.30638139322400093,0.2620907239615917
FRA-Ligue 1,2526,Nantes,Amady Camara,5,2025,168,13828,F S,10,131,0,0.6945584956556559,0,0.6945584956556559,0,0.11803512647747993,6,2,0,0,0.9101400710642338,0.09754642006009817
FRA-Ligue 1,2526,Nantes,Anthony Lopes,5,2025,168,3269,GK,32,2879,0,0.1900636162608862,0,0.1900636162608862,0,0.0,3,0,4,0,1.477401552721858,1.373960392549634
FRA-Ligue 1,2526,Nantes,Bahereba Guirassy,5,2025,168,12844,F M S,20,799,2,1.9868665523827076,2,1.9868665523827076,1,1.0273366682231426,15,7,1,0,3.3992551025003195,0.4723921976983547
FRA-Ligue 1,2526,Nantes,Bahmed Deuff,5,2025,168,14034,M S,11,213,0,0.24420276191085577,0,0.24420276191085577,0,0.1548909842967987,7,1,0,0,0.5262306118384004,0.12713687121868134
FRA-Ligue 1,2526,Nantes,Chidozie Awaziem,5,2025,168,6017,D S,27,2329,1,0.5838352423161268,1,0.5838352423161268,2,1.5799404215067625,11,10,6,0,4.797361323609948,3.7837975714355707
FRA-Ligue 1,2526,Nantes,Dehmaine Assoumani,5,2025,168,12387,D F M S,27,1261,1,1.7984376410022378,1,1.7984376410022378,0,2.0394907854497433,29,20,4,1,3.9870292702689767,1.7710418915376067
FRA-Ligue 1,2526,Nantes,Fabien Centonze,5,2025,168,7763,D M S,15,738,3,0.9628630634397268,3,0.9628630634397268,0,0.14629066362977028,8,4,4,0,2.047831054776907,1.1290168827399611
FRA-Ligue 1,2526,Nantes,Francis Coquelin,5,2025,168,497,M S,16,669,0,0.14584361668676138,0,0.14584361668676138,1,0.24690203741192818,6,4,2,0,0.75743393227458,0.4982971716672182
FRA-Ligue 1,2526,Nantes,Frederic Guilbert,5,2025,168,3253,D M S,8,614,0,0.34089660085737705,0,0.34089660085737705,0,1.5390042420476675,7,7,1,0,1.85949700884521,1.641930215060711
FRA-Ligue 1,2526,Nantes,Hong Hyun-Seok,5,2025,168,13016,M S,6,281,0,0.5409451853483915,0,0.5409451853483915,0,0.03777095302939415,4,1,0,0,0.8386293146759272,0.36607144214212894
FRA-Ligue 1,2526,Nantes,Ibrahima Sissoko,5,2025,168,6904,D M S,14,901,0,0.1656182212755084,0,0.1656182212755084,0,0.8984191156923771,6,4,4,0,4.065130893141031,3.4186657033860683
FRA-Ligue 1,2526,Nantes,Ignatius Ganago,5,2025,168,6238,F M S,14,934,3,3.503245037049055,2,2.7431498877704144,1,0.8179156705737114,23,7,1,0,3.946759879589081,1.6002203933894634
FRA-Ligue 1,2526,Nantes,Johann Lepenant,5,2025,168,10702,F M S,28,2265,0,0.8502923585474491,0,0.8502923585474491,1,2.2118827141821384,22,33,4,0,5.685858994722366,4.117297636345029
FRA-Ligue 1,2526,Nantes,Junior Mwanga,5,2025,168,10581,D M,20,1651,1,1.1464128233492374,1,1.1464128233492374,1,1.0721323154866695,10,18,2,1,5.190453128889203,3.505918676033616
FRA-Ligue 1,2526,Nantes,Kelvin Adou,5,2025,168,3785,D S,23,1964,0,0.340591112151742,0,0.340591112151742,1,1.3137031211517751,10,8,3,0,4.207194481045008,3.044281706213951
FRA-Ligue 1,2526,Nantes,Kwon Hyeok-Kyu,5,2025,168,13826,M S,12,777,0,0.10292232595384121,0,0.10292232595384121,0,0.0,3,0,2,0,0.5964700691401958,0.5764972977340221
FRA-Ligue 1,2526,Nantes,Louis Leroux,5,2025,168,12846,D M S,23,1443,1,1.6188924480229616,1,1.6188924480229616,1,0.7465226091444492,15,16,2,0,3.097193729132414,1.8153344057500362
FRA-Ligue 1,2526,Nantes,Mathieu Acapandié,5,2025,168,12845,D M S,7,348,0,0.0,0,0.0,0,0.28422676026821136,0,4,0,0,0.9171111807227135,0.6666844263672829
FRA-Ligue 1,2526,Nantes,Matthis Abline,5,2025,168,9490,F M S,33,2591,6,8.401815695688128,6,7.641720516607165,4,4.085846895352006,85,30,6,0,12.297505926340818,3.86945753544569
FRA-Ligue 1,2526,Nantes,Mayckel Lahdo,5,2025,168,14033,F M S,8,434,1,0.659747552126646,1,0.659747552126646,1,0.1672076191753149,3,4,1,0,1.5088953264057636,0.7161721922457218
FRA-Ligue 1,2526,Nantes,Mohamed Kaba,5,2025,168,11946,M S,13,1028,0,1.3476893231272697,0,1.3476893231272697,2,1.95227812230587,11,12,2,0,4.149868421256542,1.6434682048857212
FRA-Ligue 1,2526,Nantes,Mostafa Mohamed,5,2025,168,10831,F S,24,1152,4,3.018826650455594,4,3.018826650455594,0,1.1388814579695463,34,9,1,0,2.9717396833002567,0.22104168124496937
FRA-Ligue 1,2526,Nantes,Nicolas Cozza,5,2025,168,6007,D S,30,2387,0,1.9409650396555662,0,1.9409650396555662,1,0.44394320249557495,11,10,2,0,2.8587443996220827,2.391083136200905
FRA-Ligue 1,2526,Nantes,Patrik Carlgren,5,2025,168,13089,GK S,3,181,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
FRA-Ligue 1,2526,Nantes,Rémy Cabella,5,2025,168,3390,F M S,12,651,2,2.6006658375263214,1,1.84076938778162,0,1.1487493216991425,10,16,1,0,4.199691403657198,1.7681113071739674
FRA-Ligue 1,2526,Nantes,Sékou Doucouré,5,2025,168,13137,D S,2,127,0,0.015670590102672577,0,0.015670590102672577,0,0.0,1,0,0,0,0.0,0.0
FRA-Ligue 1,2526,Nantes,Tylel Tati,5,2025,168,13825,D,20,1728,0,0.49682298488914967,0,0.49682298488914967,0,0.015462798997759819,3,1,5,1,3.6279613599181175,3.540383316576481
FRA-Ligue 1,2526,Nantes,Uros Radakovic,5,2025,168,8028,D S,6,91,0,0.0,0,0.0,0,0.09089051187038422,0,1,0,0,0.09089051187038422,0.0
FRA-Ligue 1,2526,Nantes,Yassine Benhattab,5,2025,168,13827,F M S,10,479,0,0.17921201139688492,0,0.17921201139688492,0,0.6935239918529987,4,6,0,0,1.1239836476743221,0.32702793926000595
FRA-Ligue 1,2526,Nantes,Youssef El-Arabi,5,2025,168,2082,F S,25,943,3,4.204976715147495,3,3.444881595671177,0,0.5688040424138308,15,9,0,0,2.720785405486822,0.5000742729753256
