player,us_np_xg,us_xa,us_xg_chain,us_shots,us_np_goals,ss_shotsFromInsideTheBox,ss_totalShots,ss_bigChancesCreated,ss_keyPasses,ss_possessionWonAttThird,ss_ballRecovery,ss_wasFouled,ss_dispossessed,ss_possessionLost,ss_successfulDribbles,ss_touches,ss_aerialDuelsWon,ss_totalDuelsWon,ss_minutesPlayed,season_nineties,age,league,team,seasons,fifa_value_eur,fifa_contract_end,fifa_pace,fifa_release_clause_eur,ss_aerialDuelsWonPercentage,ss_groundDuelsWonPercentage,ss_accuratePassesPercentage,fifa_best_position,fifa_defensive_work_rate,fifa_stamina,fifa_aggression,pos,team_poss,np_xg_p90,npxg_per_shot,xa_p90,xg_chain_p90,key_passes_p90,big_chances_created_p90,press_won_att3rd_p90,ball_recov_p90,fouled_p90,dispossessed_p90,dribbles_p90,box_shot_share,np_g_minus_xg,FINISH,LINK,PRESS,HOLDUP,SPACE,gates_passed,score,role
Elias Saad,3.108835080638528,1.8048034301027656,5.423225903883576,32.0,3.0,19.0,33.0,1.0,26.0,18.0,70.0,36.0,47.0,287.0,31.0,806.0,14.0,116.0,1411.0,15.5,25.0,GER-Bundesliga,Augsburg,2,,,,,35.9801488833745,44.826767916469,79.756969478491,,,,,"MF,FW",44.15,0.20057000520248566,0.097151096269954,0.11643893097437197,0.3498855421860372,1.6774193548387097,0.06451612903225806,1.1612903225806452,4.516129032258065,2.3225806451612905,3.032258064516129,2.0,0.5757575757575758,-0.10883508063852787,-0.7107006355965804,-0.31898326487358075,2.174044408521008,0.2568339660740318,0.5683540865808062,2,0.30116611448488706,?
Fisnik Asllani,9.504826286807656,5.401737725362182,19.754683665931225,73.0,10.0,53.0,73.0,8.0,36.0,26.0,76.0,37.0,31.0,346.0,17.0,1050.0,24.0,94.0,2354.0,25.9,22.0,GER-Bundesliga,Hoffenheim,1,26000000.0,2029.0,67.0,46200000.0,26.373626373626,42.944785276074,68.558282208589,ST,,79.0,62.0,"FW,MF",52.0,0.36698170991535356,0.13020309981928296,0.208561302137536,0.7627290990707037,1.38996138996139,0.3088803088803089,1.0038610038610039,2.9343629343629347,1.4285714285714286,1.196911196911197,0.6563706563706564,0.726027397260274,0.4951737131923437,0.1979935239441739,0.7483533473786824,1.321993078184694,-0.2401645097878135,-1.0978404602584177,3,0.3002845879607182,CF
Leandro Trossard,15.495272054336965,12.031402107328176,32.5242274813354,125.0,14.0,90.0,125.0,21.0,77.0,32.0,184.0,85.0,91.0,746.0,63.0,2604.0,12.0,217.0,4564.0,50.5,30.0,ENG-Premier League,Arsenal,2,35000000.0,2027.0,80.0,64800000.0,25.7894736842105,46.5925770601805,78.7769020985845,LW,,76.0,47.0,"FW,MF",56.65,0.3068370703829102,0.12396217643469572,0.23824558628372627,0.6440441085412951,1.5247524752475248,0.4158415841584158,0.6336633663366337,3.6435643564356437,1.683168316831683,1.801980198019802,1.2475247524752475,0.72,-1.495272054336965,-0.07942147375743264,0.8477374043849006,0.41073678918868806,-0.10620036460679981,0.22848453345777595,3,0.29256896582225106,wide/AM
Francesco Esposito,9.864515269175172,2.056677933782339,13.50071531161666,57.0,7.0,52.0,57.0,2.0,22.0,10.0,31.0,50.0,22.0,198.0,4.0,651.0,42.0,104.0,1572.0,17.5,20.0,ITA-Serie A,Inter,1,16500000.0,2027.0,64.0,30500000.0,52.5,49.206349206349,73.150684931507,ST,,72.0,61.0,FW,59.599999999999994,0.5636865868100098,0.1730616713890381,0.11752445335899081,0.7714694463780948,1.2571428571428571,0.11428571428571428,0.5714285714285714,1.7714285714285714,2.857142857142857,1.2571428571428571,0.22857142857142856,0.9122807017543859,-2.864515269175172,1.305989066511108,0.14889937922960422,-0.233628229769342,1.4056614826086267,-1.5714647852843622,3,0.29212597007994934,CF
Kai Havertz,16.72613048925996,4.405855203047395,20.539365377277136,71.0,11.0,62.0,71.0,5.0,28.0,10.0,55.0,31.0,31.0,291.0,12.0,1107.0,82.0,147.0,2457.0,27.3,26.0,ENG-Premier League,Arsenal,2,38000000.0,2028.0,72.0,73200000.0,42.6518883415435,39.285714285714,76.968352451723,ST,,85.0,56.0,"FW,MF",56.65,0.6126787725003647,0.2355793026656332,0.16138663747426354,0.7523577061273676,1.0256410256410255,0.18315018315018314,0.3663003663003663,2.0146520146520146,1.1355311355311355,1.1355311355311355,0.43956043956043955,0.8732394366197183,-5.726130489259958,2.0454775071596476,0.29831816164989067,-0.7754951047781422,-0.08677554055345843,-0.8431270523689929,2,0.2913645073083885,CF
Ermedin Demirović,23.5812497548759,4.510555172339082,31.20213949121535,107.0,26.0,99.0,107.0,9.0,35.0,16.0,72.0,53.0,52.0,347.0,12.0,1129.0,65.0,155.0,3367.0,37.2,27.0,GER-Bundesliga,Stuttgart,2,23000000.0,2028.0,72.0,39100000.0,38.3453436807095,38.0094043887145,72.3340720221605,ST,,80.0,77.0,FW,57.45,0.6339045633031155,0.22038551172781212,0.12125148312739466,0.8387671906240685,0.9408602150537634,0.24193548387096772,0.4301075268817204,1.9354838709677418,1.4247311827956988,1.3978494623655913,0.3225806451612903,0.9252336448598131,2.4187502451241016,1.9878414342732458,0.23677710057816553,-0.60780805700389,-0.11476626552470193,-0.910392992193704,2,0.2808191336543139,CF
Romain Del Castillo,3.575660875067115,11.004465617239475,18.367994915694,55.0,6.0,35.0,54.0,19.0,94.0,39.0,233.0,60.0,55.0,877.0,48.0,2642.0,38.0,236.0,3909.0,43.2,29.0,FRA-Ligue 1,Brest,2,7500000.0,2027.0,82.0,15000000.0,44.193548387096996,47.9649947753395,75.507548421882,RM,,65.0,69.0,"FW,MF",45.95,0.08276992766359062,0.06501201591031118,0.25473300039906194,0.4251850674929166,2.1759259259259256,0.43981481481481477,0.9027777777777777,5.393518518518518,1.3888888888888888,1.2731481481481481,1.111111111111111,0.6481481481481481,2.424339124932885,-1.432112900251735,0.8694201199384163,1.6319625330642307,0.3261799184172318,0.3017973161136216,3,0.27991589671414446,wide/AM
Omar Marmoush,12.703840959817171,8.563992083072662,21.76031967252493,107.0,16.0,74.0,107.0,14.0,47.0,16.0,71.0,76.0,52.0,359.0,56.0,1135.0,10.0,166.0,2188.0,37.0,26.0,ENG-Premier League,Manchester City,2,39500000.0,2029.0,89.0,73100000.0,33.333333333333,53.067075996293,83.31443688586549,LW,,76.0,72.0,"FW,MF",61.0,0.34334705296803164,0.11872748560576796,0.23145924548845034,0.5881167479060792,1.2702702702702702,0.3783783783783784,0.43243243243243246,1.9189189189189189,2.054054054054054,1.4054054054054055,1.5135135135135136,0.6915887850467289,3.296159040182829,0.008303954340041275,0.6258515990746332,-0.6050724120559167,0.5513494492313862,1.0643251300802539,2,0.27987559283923125,wide/AM
Christoph Baumgartner,22.42838181555271,6.0616371827200055,31.872716402634975,120.0,15.0,102.0,120.0,8.0,57.0,27.0,199.0,62.0,63.0,692.0,30.0,2611.0,101.0,290.0,4411.0,48.8,25.0,GER-Bundesliga,RB Leipzig,2,32500000.0,2028.0,74.0,57700000.0,50.7158418923125,42.594630954565,73.1562881562885,CAM,,76.0,65.0,"MF,FW",53.1,0.4595979880236212,0.1869031817962726,0.12421387669508209,0.653129434480225,1.168032786885246,0.1639344262295082,0.5532786885245902,4.077868852459017,1.2704918032786885,1.2909836065573772,0.6147540983606558,0.85,-7.4283818155527115,1.0462094823092984,0.023010895133048402,0.28200512524810567,0.26584260786488684,-0.5906332580738547,3,0.27498752187886266,wide/AM
Yann Gboho,11.045353254303336,8.625206284224989,28.71624126750976,108.0,13.0,72.0,107.0,9.0,87.0,49.0,254.0,130.0,117.0,757.0,127.0,2513.0,7.0,321.0,4948.0,54.8,24.0,FRA-Ligue 1,Toulouse,2,10000000.0,2027.0,79.0,20800000.0,13.8257575757575,48.791493674834,79.947114932519,CAM,,67.0,59.0,"MF,FW",43.65,0.2015575411369222,0.10227178939169755,0.1573942752595801,0.5240190012319299,1.5875912408759125,0.1642335766423358,0.8941605839416059,4.635036496350366,2.372262773722628,2.135036496350365,2.317518248175183,0.6728971962616822,1.9546467456966639,-0.661278022140077,0.14969922599466032,1.4195987061090647,-0.014214358915125541,0.7678773867457187,3,0.26907449636004777,wide/AM
M'Bala Nzola,14.95495918020606,2.4542331555858254,19.270295165479183,86.0,8.0,75.0,86.0,2.0,40.0,25.0,107.0,39.0,85.0,403.0,33.0,1154.0,81.0,166.0,2984.0,33.2,28.0,ITA-Serie A,Pisa,2,3100000.0,,83.0,0.0,52.281052281052496,31.8651105375375,77.1865815344075,ST,,62.0,68.0,FW,40.2,0.45045057771705,0.17389487418844257,0.0739226854092116,0.5804305772734694,1.2048192771084336,0.06024096385542168,0.753012048192771,3.22289156626506,1.1746987951807228,2.5602409638554215,0.9939759036144578,0.872093023255814,-6.95495918020606,0.8961974136562598,-0.3729755484616243,0.6571534091215823,-0.2746801379697384,0.3103188150860318,1,0.2675819496904194,CF
Nicolò Zaniolo,8.058821445330977,6.938614890910685,16.76298321597278,92.0,7.0,44.0,92.0,9.0,66.0,30.0,114.0,93.0,87.0,564.0,45.0,1582.0,25.0,194.0,2969.0,32.9,26.0,ITA-Serie A,Atalanta,2,7000000.0,,74.0,0.0,32.2727272727275,40.233671171171,79.996670620305,CAM,,65.0,87.0,"FW,MF",55.25,0.24494898010124552,0.08759588527533671,0.21090014865989926,0.5095131676587472,2.0060790273556233,0.27355623100303955,0.9118541033434651,3.4650455927051675,2.8267477203647418,2.6443768996960486,1.3677811550151977,0.4782608695652174,-1.0588214453309774,-0.6326098259644272,0.6033145865694223,1.1829329150434247,0.37747536398502457,-0.15762623374562526,3,0.2622401426958436,wide/AM
Loïs Openda,12.923430389724672,4.363521719351411,20.772240741178393,103.0,10.0,76.0,104.0,8.0,37.0,17.0,66.0,98.0,33.0,446.0,26.0,1293.0,29.0,165.0,3138.0,35.3,25.0,ITA-Serie A,Juventus,2,38500000.0,,95.0,0.0,34.0970350404315,55.265423242468,69.75717439293601,ST,,82.0,74.0,"FW,MF",57.400000000000006,0.3661028439015488,0.12547019795849196,0.12361251329607398,0.5884487462090197,1.048158640226629,0.226628895184136,0.481586402266289,1.869688385269122,2.776203966005666,0.934844192634561,0.7365439093484419,0.7307692307692307,-2.923430389724672,0.15243854736534956,-0.06608305317662218,-0.4729945415426937,1.1214880659864563,1.0728114457319604,2,0.2561348919964056,CF
Ilan Kebbal,3.161576475948096,5.013933707028627,13.746420331299303,50.0,6.0,30.0,50.0,7.0,61.0,24.0,132.0,61.0,46.0,427.0,32.0,1948.0,2.0,126.0,2229.0,24.7,27.0,FRA-Ligue 1,Paris,1,11500000.0,2028.0,76.0,21900000.0,12.5,51.239669421488,86.083916083916,RW,,83.0,47.0,"MF,FW",50.4,0.12799904760923467,0.06323152951896192,0.20299326749103755,0.556535236084992,2.4696356275303644,0.2834008097165992,0.9716599190283401,5.34412955465587,2.4696356275303644,1.8623481781376519,1.2955465587044535,0.6,2.838423524051904,-1.2813761728226347,0.7965921175718608,1.8218849420065761,0.12417519728715751,-0.047409096754546715,3,0.2546958896685134,wide/AM
Jonathan Ikone,7.061513680964708,3.032117278315127,13.497572872787714,50.0,5.0,42.0,50.0,7.0,19.0,16.0,89.0,32.0,38.0,244.0,33.0,1037.0,9.0,111.0,1966.0,21.9,27.0,ITA-Serie A,Como,2,6000000.0,2027.0,80.0,11400000.0,32.887700534759,46.609109109109,83.239946636173,RW,,59.0,65.0,"MF,FW",58.1,0.3224435470760141,0.14123027361929416,0.1384528437586816,0.6163275284377951,0.8675799086757991,0.31963470319634707,0.7305936073059361,4.06392694063927,1.4611872146118723,1.7351598173515983,1.5068493150684932,0.84,-2.0615136809647083,0.13247689205615754,0.04386135695492077,0.7988187385422509,-0.03863147815853085,0.37760182770559036,3,0.25469386239327874,wide/AM
Tim Kleindienst,14.125822767615318,6.164368532598019,22.16408023238182,75.0,15.0,66.0,75.0,11.0,29.0,20.0,76.0,25.0,43.0,451.0,14.0,1252.0,152.0,222.0,2760.0,30.5,29.0,GER-Bundesliga,Gladbach,2,21000000.0,2029.0,67.0,35700000.0,51.8817204301075,39.977973568281996,61.0013717421125,ST,,90.0,84.0,FW,48.150000000000006,0.46314173008574816,0.18834430356820425,0.2021104436917383,0.7266911551600597,0.9508196721311475,0.36065573770491804,0.6557377049180327,2.4918032786885247,0.819672131147541,1.4098360655737705,0.45901639344262296,0.88,0.8741772323846817,1.0721521162545167,0.5527735911242213,0.19142098706299016,-0.05521310761629093,-1.211323477068745,3,0.2545351365545271,CF
Tim Lemperle,8.654297707602382,2.5754604805260897,13.365150267258286,53.0,7.0,44.0,53.0,2.0,27.0,22.0,61.0,16.0,21.0,293.0,15.0,884.0,37.0,89.0,1959.0,21.6,23.0,GER-Bundesliga,Hoffenheim,1,11000000.0,2029.0,75.0,19500000.0,43.023255813953,30.057803468208,70.233463035019,ST,,78.0,70.0,FW,52.0,0.40066193090751767,0.16328863599249777,0.11923428150583748,0.6187569568175132,1.25,0.09259259259259259,1.0185185185185184,2.824074074074074,0.7407407407407407,0.9722222222222222,0.6944444444444444,0.8301886792452831,-1.6542977076023817,0.6179111535288839,-0.06815266116892203,1.3377962126795686,-0.5424509798650924,-0.46893276172748655,2,0.2532913043870174,CF
Gaëtan Perrin,6.79698152653873,9.636440768837929,16.574607096612453,66.0,11.0,35.0,66.0,20.0,84.0,25.0,137.0,21.0,72.0,564.0,70.0,1722.0,3.0,155.0,3050.0,33.699999999999996,29.0,FRA-Ligue 1,Lille,2,10500000.0,2028.0,80.0,20000000.0,9.375,44.217105263158004,78.5840283769535,RM,,82.0,51.0,"MF,FW",56.8,0.2016908464848288,0.10298456858392015,0.28594779729489406,0.49182810375704616,2.4925816023738876,0.5934718100890208,0.741839762611276,4.0652818991097925,0.6231454005934719,2.136498516320475,2.077151335311573,0.5303030303030303,4.20301847346127,-0.6544139118004761,1.3231081300051666,0.8321498218347253,-1.2487814492371285,0.7055379603738243,2,0.25211699558862205,wide/AM
Mattia Zaccagni,10.976146953180432,8.004563387483358,25.52999915368855,82.0,9.0,61.0,82.0,11.0,90.0,20.0,184.0,180.0,67.0,729.0,67.0,2892.0,35.0,356.0,4819.0,53.2,30.0,ITA-Serie A,Lazio,2,35000000.0,2029.0,88.0,59500000.0,44.642857142857494,57.2723287953795,83.71383100505349,LW,,81.0,61.0,FW,52.75,0.20631855175151187,0.13385545064854185,0.15046171780983755,0.4798872021370028,1.6917293233082706,0.20676691729323307,0.37593984962406013,3.4586466165413534,3.3834586466165413,1.2593984962406015,1.2593984962406015,0.7439024390243902,-1.9761469531804323,-0.36134732847370643,0.12200196968782254,-0.39104934487625276,1.737550384053655,0.84232663358423,2,0.24893534397396122,wide/AM
Wesley Saïd,14.250200141221285,6.864204525947571,24.75948702543974,77.0,14.0,68.0,77.0,13.0,36.0,16.0,77.0,17.0,28.0,312.0,35.0,1363.0,25.0,114.0,2929.0,32.2,30.0,FRA-Ligue 1,Lens,2,10000000.0,2030.0,74.0,19000000.0,36.811201445348004,40.5075187969925,81.543565249502,LW,,67.0,44.0,FW,52.650000000000006,0.44255279941681,0.18506753430157513,0.21317405360085623,0.7689281684919173,1.1180124223602483,0.40372670807453415,0.49689440993788814,2.391304347826087,0.5279503105590062,0.8695652173913043,1.0869565217391304,0.8831168831168831,-0.25020014122128487,0.9669905699030323,0.7500387716146961,-0.2994227624363469,-0.49838610318707777,-0.31910653878693646,1,0.24674888659606062,wide/AM
Sergio Camello,7.825776964426041,3.9012207817286253,12.808636520057917,59.0,8.0,43.0,59.0,7.0,36.0,16.0,81.0,24.0,45.0,242.0,30.0,837.0,15.0,88.0,1968.0,21.7,24.0,ESP-La Liga,Rayo Vallecano,2,4700000.0,2027.0,76.0,10200000.0,29.1505791505795,43.58010410642,81.1418936069915,CAM,,73.0,55.0,"FW,MF",52.6,0.3606348831532738,0.13264028753264476,0.17977975952666478,0.5902597474681068,1.6589861751152075,0.3225806451612903,0.7373271889400922,3.7327188940092166,1.1059907834101383,2.0737327188940093,1.3824884792626728,0.7288135593220338,0.17422303557395935,0.19639810155171353,0.4795441467801144,0.7368826130555047,-0.4797381219244049,0.002584408761107715,2,0.24478902771956332,wide/AM
Ludovic Blas,8.804372894577682,12.616297917440534,27.24707326013595,104.0,9.0,63.0,104.0,19.0,95.0,29.0,171.0,81.0,73.0,710.0,71.0,2459.0,18.0,228.0,3850.0,42.7,27.0,FRA-Ligue 1,Rennes,2,8000000.0,2027.0,72.0,15200000.0,25.636363636363498,44.683681513599,82.3312042398065,CAM,,68.0,55.0,"MF,FW",52.2,0.20619140268331806,0.08465743167863156,0.2954636514623076,0.6381047601905374,2.2248243559718968,0.4449648711943794,0.6791569086651054,4.004683840749414,1.8969555035128804,1.7096018735362997,1.6627634660421544,0.6057692307692307,0.19562710542231798,-0.8016926115530049,1.372628603313315,0.6332880594970556,-0.029783757176051785,-0.13975856385913588,3,0.24396026168421053,wide/AM
David Neres,4.478854826651514,7.161544241011143,16.882433161139488,46.0,5.0,24.0,46.0,15.0,47.0,14.0,80.0,17.0,35.0,419.0,52.0,1359.0,7.0,107.0,2219.0,24.5,28.0,ITA-Serie A,Napoli,2,26000000.0,2028.0,86.0,44200000.0,21.825396825396503,41.607142857143,83.8164719407535,LW,,69.0,53.0,"FW,MF",56.8,0.18281040108781688,0.0973664092750329,0.29230792820453644,0.6890789045363056,1.9183673469387754,0.6122448979591837,0.5714285714285714,3.2653061224489797,0.6938775510204082,1.4285714285714286,2.122448979591837,0.5217391304347826,0.5211451733484864,-0.7742144334982193,1.436325079335588,0.13483840647570902,-0.8487559329184575,1.186845924737173,2,0.24320884152729133,wide/AM
Khvicha Kvaratskhelia,10.652869913727045,9.448160573840141,25.93579437583685,115.0,11.0,79.0,115.0,14.0,63.0,22.0,100.0,59.0,43.0,455.0,63.0,2005.0,12.0,172.0,2670.0,39.7,24.0,ITA-Serie A,Napoli,2,125000000.0,2029.0,86.0,240600000.0,40.217391304348,48.115020697812,85.59175796106,CAM,,83.0,76.0,"FW,MF",56.8,0.2683342547538298,0.09263365142371344,0.23798893133098592,0.6532945686608778,1.5869017632241813,0.3526448362720403,0.5541561712846347,2.5188916876574305,1.486146095717884,1.0831234256926952,1.5869017632241813,0.6869565217391305,0.34713008627295494,-0.501399601272311,0.8370781037534534,-0.0999438204514494,0.31582938017278783,0.8788945642948758,3,0.24313945320014524,wide/AM
Richarlison,14.169177551753819,4.232449141331017,14.709606500342488,78.0,15.0,73.0,78.0,6.0,24.0,17.0,72.0,46.0,38.0,330.0,13.0,920.0,79.0,168.0,2471.0,27.4,28.0,ENG-Premier League,Tottenham,2,18000000.0,2027.0,76.0,34200000.0,35.093711683307,41.2080961416825,62.3225552050475,ST,,68.0,84.0,FW,52.55,0.5171232683121832,0.1816561224583823,0.15446894676390574,0.5368469525672441,0.8759124087591241,0.21897810218978103,0.6204379562043796,2.6277372262773726,1.6788321167883213,1.3868613138686132,0.4744525547445256,0.9358974358974359,0.830822448246181,1.2112594938569266,-0.05471852668351925,0.1213777142131133,0.04098580389187957,-0.5195561042312604,3,0.24162523958506735,CF
Eli Junior Kroupi,7.326783983036876,1.81576990429312,11.65668847411871,52.0,11.0,33.0,52.0,3.0,22.0,20.0,61.0,12.0,20.0,208.0,15.0,742.0,8.0,44.0,1690.0,18.6,19.0,ENG-Premier League,Bournemouth,1,30500000.0,2030.0,80.0,64099999.99999999,26.666666666667,32.142857142857,76.017130620985,ST,,66.0,48.0,"MF,FW",49.3,0.39391311736757395,0.1408996919814784,0.09762203786522149,0.6267036814042316,1.182795698924731,0.16129032258064516,1.075268817204301,3.279569892473118,0.6451612903225806,1.075268817204301,0.8064516129032258,0.6346153846153846,3.6732160169631243,0.3928654529311601,-0.13573791986327954,1.6166535009261596,-0.9701316165928883,-0.025142166923599996,2,0.23832151592472883,CF
Brais Méndez,8.59736103285104,5.599605155177414,18.76669394224882,64.0,8.0,34.0,64.0,8.0,48.0,29.0,163.0,80.0,54.0,602.0,35.0,2378.0,49.0,222.0,3219.0,35.4,28.0,ESP-La Liga,Real Sociedad,2,14000000.0,2028.0,70.0,29400000.0,50.0,44.909198366645,82.198514463468,CAM,,73.0,74.0,"MF,FW",52.55,0.24286330601274125,0.1343337661382975,0.1581809365869326,0.5301325972386672,1.3559322033898307,0.22598870056497175,0.8192090395480226,4.604519774011299,2.2598870056497176,1.5254237288135595,0.9887005649717514,0.53125,-0.5973610328510404,-0.22241410236270936,0.12426866938561983,1.1921594808384213,0.8342458963407013,-0.6791130814382058,3,0.23716546015878615,wide/AM
Lucas Boyé,8.873975029215217,2.709607819095254,12.193470728583634,63.0,8.0,48.0,63.0,5.0,28.0,21.0,64.0,39.0,70.0,357.0,37.0,969.0,32.0,144.0,1959.0,21.8,29.0,ESP-La Liga,Alavés,1,10500000.0,2029.0,69.0,23100000.0,29.906542056075,39.160839160839,73.141486810552,ST,,73.0,76.0,FW,46.7,0.4070630747346429,0.14085674649547963,0.12429393665574559,0.5593335196597997,1.2844036697247705,0.2293577981651376,0.963302752293578,2.935779816513761,1.7889908256880733,3.2110091743119265,1.6972477064220184,0.7619047619047619,-0.8739750292152166,0.44093519154242433,-0.01903608091878963,1.2033422579207274,-0.39485804487894605,-0.3475597857396734,2,0.23478055464726125,CF
Pavel Šulc,8.200931411236525,3.44930923357606,14.770196340978146,44.0,10.0,38.0,44.0,5.0,22.0,8.0,42.0,15.0,13.0,198.0,15.0,640.0,16.0,70.0,1568.0,17.4,24.0,FRA-Ligue 1,Lyon,1,19000000.0,2029.0,74.0,37500000.0,25.806451612903,41.860465116279,74.473684210526,CAM,,86.0,70.0,"FW,MF",55.5,0.47131789719750145,0.1863848048008301,0.19823616284919884,0.848861858676905,1.264367816091954,0.2873563218390805,0.4597701149425288,2.4137931034482762,0.8620689655172414,0.7471264367816093,0.8620689655172414,0.8636363636363636,1.7990685887634754,1.0847591084666521,0.7584227089085958,-0.40280075000791604,-0.530612906800386,-0.4484218013230614,1,0.23338009812371166,wide/AM
Mohamed Ali Cho,8.571184772998095,7.964834610931575,22.228876339271665,69.0,7.0,52.0,67.0,16.0,53.0,24.0,138.0,73.0,51.0,534.0,38.0,1589.0,29.0,167.0,3316.0,36.5,21.0,FRA-Ligue 1,Nice,2,11500000.0,2028.0,80.0,24200000.0,27.536231884058,45.5150589262335,78.02508607968551,LM,,69.0,33.0,"FW,MF",46.9,0.23482698008213956,0.12422006917388542,0.2182146468748377,0.6090103106649771,1.452054794520548,0.4383561643835616,0.6575342465753424,3.780821917808219,2.0,1.3972602739726028,1.0410958904109588,0.7761194029850746,-1.5711847729980946,-0.3424515987746474,0.6955018811209718,0.5146300932147491,0.15350956124006965,0.10978342370611613,3,0.23068253697145877,wide/AM
Álvaro Rodríguez,13.482805619947612,4.499548209831119,17.582416084595025,99.0,9.0,85.0,101.0,8.0,38.0,19.0,84.0,68.0,65.0,602.0,55.0,1536.0,238.0,394.0,3052.0,34.0,21.0,ESP-La Liga,Getafe,2,5000000.0,2029.0,80.0,12000000.0,55.7625534188035,43.5168195718655,56.0151415351335,ST,,70.0,64.0,FW,41.0,0.3965531064690474,0.1361899557570466,0.132339653230327,0.5171298848410302,1.1176470588235294,0.23529411764705882,0.5588235294117647,2.4705882352941178,2.0,1.911764705882353,1.6176470588235294,0.8415841584158416,-4.482805619947612,0.36048354157943463,-0.09178852155682833,-0.09816361988566501,0.7291890578759194,0.4413129532244965,3,0.22311633269358094,CF
Iliman Ndiaye,10.19399249739945,6.365733444690705,26.972875125706196,80.0,11.0,58.0,80.0,10.0,48.0,42.0,350.0,89.0,108.0,715.0,141.0,2822.0,19.0,370.0,5226.0,57.9,25.0,ENG-Premier League,Everton,2,36500000.0,2029.0,86.0,72100000.0,26.516942474389502,50.928951623770004,84.451295001315,RM,,76.0,47.0,"MF,FW",42.349999999999994,0.17606204658720984,0.1274249062174931,0.10994358280985675,0.4658527655562383,0.8290155440414508,0.17271157167530224,0.7253886010362695,6.0449050086355784,1.53713298791019,1.8652849740932642,2.435233160621762,0.725,0.8060075026005507,-0.5303287635035474,-0.41042510007602045,1.2721574895186119,-0.05389362155556364,1.3667036686095067,2,0.2161645390669219,wide/AM
Issa Soumaré,16.167380928061903,7.092116344720125,22.680806905031204,120.0,12.0,87.0,120.0,12.0,57.0,31.0,193.0,134.0,75.0,786.0,42.0,2214.0,223.0,453.0,4860.0,53.9,24.0,FRA-Ligue 1,Le Havre,2,4200000.0,2029.0,83.0,8700000.0,60.337378194520994,47.0400260443435,67.507188709452,ST,,69.0,30.0,"MF,FW",45.0,0.2999514086838943,0.13472817440051585,0.13157915296326764,0.42079419118796296,1.0575139146567718,0.22263450834879406,0.575139146567718,3.580705009276438,2.4860853432282006,1.391465677179963,0.7792207792207793,0.725,-4.1673809280619025,-0.008534910397866647,-0.2559277710568742,0.22351895464086854,1.3104434547086328,0.18682992242117544,2,0.20317912713395972,CF
Pablo Pagis,6.266325371339917,4.751152578741312,10.172008087858558,59.0,8.0,32.0,59.0,8.0,45.0,13.0,81.0,29.0,22.0,310.0,23.0,1087.0,8.0,86.0,1770.0,19.5,22.0,FRA-Ligue 1,Lorient,1,7000000.0,2027.0,68.0,15400000.0,25.806451612903,46.706586826347,77.829457364341,CAM,,81.0,36.0,"MF,FW",45.4,0.3213500190430727,0.10620890459898165,0.24364885019186217,0.521641440403003,2.3076923076923075,0.41025641025641024,0.6666666666666666,4.153846153846154,1.4871794871794872,1.1282051282051282,1.1794871794871795,0.5423728813559322,1.7336746286600828,-0.18467656637316648,0.9732475361527648,0.6334320128399077,-0.10008455201160762,-0.7211602155359274,3,0.20064242988075098,wide/AM
Georginio Rutter,8.610311209224164,7.731052542105317,21.042343497276306,92.0,8.0,64.0,92.0,14.0,44.0,34.0,126.0,79.0,96.0,593.0,55.0,1664.0,44.0,249.0,3477.0,38.2,23.0,ENG-Premier League,Brighton,2,16500000.0,2029.0,77.0,34700000.0,36.361111111111,43.58939533873,69.050032003414,CAM,,79.0,62.0,"MF,FW",53.099999999999994,0.22540081699539696,0.09359033923069744,0.20238357440066274,0.5508466884103744,1.1518324607329842,0.36649214659685864,0.8900523560209423,3.2984293193717273,2.068062827225131,2.513089005235602,1.4397905759162302,0.6956521739130435,-0.6103112092241645,-0.6510429551294307,0.388234048903745,1.0778692082408732,0.17379074793589708,0.1114111721120491,3,0.19265190309894514,wide/AM
Joaquín Panichelli,10.155420538038015,2.9524750281125307,14.645621437579392,58.0,11.0,56.0,59.0,5.0,22.0,18.0,71.0,44.0,26.0,249.0,11.0,838.0,60.0,138.0,2195.0,24.4,22.0,FRA-Ligue 1,Strasbourg,1,24000000.0,2030.0,69.0,50400000.0,43.165467625899,46.428571428571,72.532188841202,ST,,81.0,70.0,FW,51.95,0.4162057597556564,0.17509345755237957,0.12100307492264471,0.6002303867860407,0.9016393442622951,0.20491803278688525,0.7377049180327869,2.9098360655737707,1.8032786885245902,1.0655737704918034,0.45081967213114754,0.9491525423728814,0.8445794619619846,0.780731834246061,-0.1279408046439797,0.5350258852874441,0.5236649357279939,-1.064283161610578,3,0.18911020057562156,CF
