player,ss_accuratePasses,ss_totalPasses,ss_accurateOwnHalfPasses,ss_accurateOppositionHalfPasses,ss_accurateFinalThirdPasses,ss_accurateLongBalls,ss_clearances,ss_interceptions,ss_blockedShots,ss_tackles,ss_tacklesWon,ss_aerialDuelsWon,ss_groundDuelsWon,ss_successfulDribbles,ss_errorLeadToShot,ss_errorLeadToGoal,ss_dribbledPast,ss_fouls,ss_ballRecovery,ss_accuratePasses_adj,ss_totalPasses_adj,ss_accurateOwnHalfPasses_adj,ss_accurateOppositionHalfPasses_adj,ss_accurateFinalThirdPasses_adj,ss_accurateLongBalls_adj,ss_clearances_adj,ss_interceptions_adj,ss_blockedShots_adj,ss_tackles_adj,ss_tacklesWon_adj,ss_aerialDuelsWon_adj,ss_groundDuelsWon_adj,ss_successfulDribbles_adj,ss_errorLeadToShot_adj,ss_errorLeadToGoal_adj,ss_dribbledPast_adj,ss_fouls_adj,ss_ballRecovery_adj,season_nineties,nineties,age,league,team,pos,seasons,fifa_value_eur,fifa_release_clause_eur,fifa_contract_end,fifa_pace,fifa_sprint_speed,fifa_acceleration,fifa_best_position,fifa_height,fifa_defensive_awareness,fifa_composure,fifa_overall_rating,fifa_potential,ss_accuratePassesPercentage,ss_accurateLongBallsPercentage,ss_aerialDuelsWonPercentage,ss_groundDuelsWonPercentage,ss_totalDuelsWonPercentage,ss_tacklesWonPercentage,ss_accuratePasses_p90,ss_accurateOwnHalfPasses_p90,ss_accurateOppositionHalfPasses_p90,ss_accurateFinalThirdPasses_p90,ss_accurateLongBalls_p90,ss_clearances_p90,ss_interceptions_p90,ss_blockedShots_p90,ss_aerialDuelsWon_p90,ss_successfulDribbles_p90,ss_errorLeadToShot_p90,ss_dribbledPast_p90,ss_fouls_p90,ss_ballRecovery_p90,ss_tackles_p90,is_cb,BUILD,PROGRESS,AERIAL,DUEL,PACE,SECURE,FIT,FLOOR,thin
Josh Laurent,502.0,643.0,259.0,243.0,102.0,16.0,39.0,27.0,4.0,48.0,25.0,26.0,68.0,9.0,0.0,1.0,22.0,31.0,64.0,577.5952941176471,739.8282352941177,298.00235294117647,279.59294117647056,117.36,18.409411764705883,33.895705521472394,23.466257668711656,3.476482617586912,41.71779141104295,21.7280163599182,22.597137014314928,59.100204498977504,10.35529411764706,0.0,1.1505882352941177,19.120654396728018,26.94274028629857,55.623721881390594,19.6,19.6,30.0,ENG-Premier League,Burnley,"DF,MF",1,2500000.0,4800000.0,2030.0,78.0,80.0,76.0,CB,"188cm 6'2""",71.0,70.0,73.0,73.0,78.071539657854,27.586206896552,52.0,46.896551724138,48.205128205128,52.083333333333,29.469147659063626,15.204201680672268,14.264945978391355,5.987755102040816,0.9392557022809124,1.729372730687367,1.197258044322023,0.1773715621217812,1.1529151537915778,0.5283313325330132,0.0,0.9755435916697968,1.3746296064438044,2.8379449939484993,2.128458745461375,True,4.0,67.0,17.0,9.0,84.0,37.0,35.7,4.0,True
Alessandro Marcandalli,1140.0,1393.0,717.0,423.0,133.0,55.0,128.0,22.0,1.0,42.0,33.0,70.0,57.0,4.0,2.0,2.0,6.0,32.0,100.0,1152.0366126276763,1409.090000363491,724.6348642361238,427.4017483915525,134.42345334593435,55.8525771509578,125.99795501022496,21.803680981595093,0.9979550102249488,41.233128834355824,32.47852760736196,68.79754601226993,56.20245398773005,4.008196721311475,2.0040983606557377,2.0040983606557377,5.760736196319018,31.25357873210634,98.35787321063394,33.3,32.8,22.0,ITA-Serie A,Venezia,DF,2,2200000.0,4100000.0,2029.0,66.0,70.0,60.0,CB,"190cm 6'3""",70.0,55.0,70.0,75.0,78.123235460192,39.7406559877955,58.034188034188006,48.3615221987315,53.503787878788,74.2424242424245,34.59569407290319,21.76080673381753,12.834887339085661,4.036740340718749,1.677254569097832,3.7837223726794282,0.6547651946424954,0.02996861892567414,2.065992372740839,0.12036626790725152,0.06018313395362576,0.1729950809705411,0.9385459078710614,2.9536898862052237,1.2382320971278027,True,14.0,33.0,46.0,37.0,36.0,56.0,35.7,14.0,False
Aihen Muñoz,614.0,768.0,322.0,296.0,137.0,20.0,77.0,19.0,2.0,52.0,30.0,32.0,75.0,11.0,0.0,0.0,31.0,22.0,72.0,569.5060327398422,711.6947324941848,298.2982564838366,274.8434639883476,127.40144350964152,18.62138307354508,82.92638036809817,20.648261758691206,2.20040899795501,55.779141104294474,32.08588957055214,34.79754601226993,80.8282208588957,10.175319028674537,0.0,0.0,33.237218813905926,23.846625766871163,77.7321063394683,21.6,21.6,27.0,ESP-La Liga,Real Sociedad,DF,2,4100000.0,8600000.0,2027.0,75.0,75.0,76.0,LB,"175cm 5'9""",73.0,74.0,74.0,74.0,80.57876905703,25.141242937853,51.490514905149,50.836120401338,51.2943108277795,57.142857142857,26.366020034251953,13.810104466844287,12.72423444390498,5.898214977298219,0.8621010682196796,3.839184276300841,0.9559380443838521,0.10187078694236157,1.6109975005680524,0.47107958466085814,0.0,1.5387601302734224,1.1040104521699612,3.598708626827236,2.5823676437173364,True,4.0,60.0,22.0,18.0,73.0,42.0,35.6,4.0,True
Lautaro Valenti,1555.0,1921.0,1096.0,460.0,130.0,102.0,236.0,38.0,9.0,66.0,41.0,68.0,96.0,8.0,2.0,1.0,14.0,49.0,131.0,1720.3506787330316,2125.2692307692305,1212.5429864253392,508.9140271493212,143.8235294117647,112.84615384615384,213.31697341513294,34.34764826175869,8.134969325153374,59.656441717791424,37.05930470347649,61.46421267893661,86.77300613496934,8.850678733031673,2.2126696832579182,1.1063348416289591,12.654396728016364,44.290388548057265,118.40899795501024,42.3,42.3,26.0,ITA-Serie A,Parma,DF,2,1400000.0,2600000.0,2027.0,69.0,70.0,68.0,CB,"188cm 6'2""",69.0,55.0,69.0,70.0,81.41674913491349,34.887917933130495,55.095990965556496,52.918032786885,54.145728643216,64.885954381753,40.6702288116556,28.665318828022205,12.03106447161516,3.4000834376303715,2.6677577741407528,5.042954454258462,0.8120011409399218,0.19231605969629728,1.4530546732609129,0.20923590385417667,0.05230897596354417,0.2991583150831292,1.047054102790952,2.7992670911349937,1.4103177711061803,True,20.0,32.0,27.0,38.0,48.0,48.0,35.6,20.0,False
Marcos Senesi,2353.0,3032.0,1323.0,1033.0,447.0,254.0,311.0,70.0,4.0,101.0,56.0,125.0,156.0,12.0,2.0,0.0,46.0,56.0,225.0,2314.4148527686893,2982.3355021914936,1300.8746342366812,1016.5649608000493,440.0607568368418,250.23453299586393,316.73415132924333,71.25971370143151,4.098159509202454,102.20245398773007,56.687116564417195,126.98773006134968,158.12678936605317,11.905771961232174,1.9520958083832332,0.0,46.57259713701432,56.654396728016366,228.19836400817996,48.8,48.8,28.0,ENG-Premier League,Bournemouth,DF,2,22000000.0,41800000.0,2028.0,54.0,51.0,58.0,CB,"185cm 6'1""",82.0,79.0,81.0,81.0,77.541070261097,41.437816581377,50.571236559140004,54.5714285714285,52.437776457384004,55.14888337469,47.42653386821085,26.65726709501396,20.831249196722325,9.017638459771348,5.127756823685736,6.490453920681216,1.4602400348653999,0.08397867846726341,2.602207583224379,0.2439707369104954,0.04000196328654167,0.9543564987093099,1.1609507526232863,4.67619598377418,2.0943125817157804,True,30.0,83.0,40.0,25.0,10.0,45.0,35.4,10.0,False
Leopold Querfeld,1621.0,2013.0,1069.0,552.0,200.0,222.0,359.0,55.0,11.0,77.0,42.0,195.0,122.0,7.0,6.0,1.0,21.0,66.0,152.0,1975.7546268656715,2453.4905970149252,1302.9903731343284,672.7642537313433,243.7154104477612,270.5739179104478,294.560327198364,45.13701431492843,9.022494887525562,63.19836400817996,34.47852760736197,160.03271983640082,100.13496932515338,8.533171641791045,7.3106716417910445,1.2164179104477613,17.243353783231086,54.1758691206544,124.68711656441718,49.5,49.5,21.0,GER-Bundesliga,Union Berlin,DF,2,20000000.0,40000000.0,2029.0,46.0,51.0,39.0,CB,"190cm 6'3""",78.0,73.0,77.0,84.0,80.6788668073315,51.805783991228,59.782248716675,55.1597744360905,57.7470238095235,52.846153846153996,39.91423488617518,26.32303784109754,13.591197045077642,4.9235436454093175,5.466139755766622,5.9507136807750305,0.9118588750490592,0.1822726239904154,3.2329842391192085,0.17238730589476858,0.14769033619779887,0.3483505814794159,1.0944620024374625,2.5189316477660038,1.2767346264278778,True,33.0,47.0,69.0,34.0,2.0,42.0,34.8,2.0,False
Simone Canestrelli,1026.0,1261.0,713.0,313.0,99.0,73.0,186.0,33.0,5.0,40.0,23.0,94.0,64.0,3.0,2.0,1.0,13.0,42.0,97.0,1248.044776119403,1533.9029850746267,867.3059701492537,380.73880597014926,120.42537313432835,88.79850746268656,152.9079754601227,27.12883435582822,4.110429447852761,32.88343558282209,18.9079754601227,77.2760736196319,52.61349693251534,3.649253731343284,2.4328358208955225,1.2164179104477613,10.687116564417176,34.52760736196319,79.74233128834356,35.6,35.6,24.0,ITA-Serie A,Pisa,DF,1,2900000.0,5400000.0,2027.0,65.0,67.0,63.0,CB,"192cm 6'4""",74.0,53.0,72.0,75.0,81.363996827914,42.441860465116,61.437908496732,52.032520325203,57.246376811594,57.5,35.0574375314439,24.36252725138353,10.694910280060371,3.3827352004024815,2.4943400972664764,4.2951678500034465,0.7620459088715792,0.11546150134417868,2.170676225270559,0.1025071272849237,0.0683380848566158,0.3001999034948645,0.9698766112911008,2.2399531260770664,0.9236920107534294,True,20.0,20.0,60.0,30.0,33.0,51.0,34.7,20.0,False
Cenk Özkacar,1275.0,1479.0,837.0,438.0,140.0,56.0,184.0,42.0,0.0,42.0,29.0,74.0,54.0,6.0,1.0,2.0,26.0,16.0,87.0,1360.3369357725194,1578.7096142374226,897.2795088486776,463.0574269238417,146.98684629150924,60.40788427122689,171.0961145194274,38.82208588957055,0.0,39.59509202453988,27.443762781186095,70.09406952965236,51.128834355828225,6.242553191489361,1.1425233644859814,2.0808510638297872,24.130879345603276,14.948875255623722,81.04294478527608,28.299999999999997,28.299999999999997,24.0,ESP-La Liga,Valladolid,DF,2,2600000.0,0.0,,57.0,59.0,55.0,CB,"190cm 6'3""",69.0,64.0,71.0,76.0,85.709718670077,37.4151583710405,52.319309600863,44.470588235294,48.649754500818005,64.1414141414145,48.0684429601597,31.70598971196741,16.36245324819229,5.19388149439962,2.134554214530986,6.045799099626411,1.3718051551085002,0.0,2.4768222448640413,0.22058491842718594,0.04037185033519369,0.8526812489612466,0.5282288076192129,2.8637082962995084,1.3991198595243775,True,41.0,60.0,41.0,23.0,12.0,41.0,34.6,12.0,False
Abdul Mumin,930.0,1111.0,730.0,200.0,49.0,50.0,126.0,25.0,0.0,37.0,25.0,32.0,54.0,5.0,0.0,0.0,10.0,24.0,96.0,878.6459914315153,1049.684169995842,689.5413583036568,189.10463312785836,46.34622823984525,47.29206963249516,133.36196319018407,26.50511247443763,0.0,39.11860940695297,26.431492842535796,33.832310838445814,57.12883435582823,4.729206963249515,0.0,0.0,10.572597137014316,25.4478527607362,101.60736196319021,23.299999999999997,23.299999999999997,27.0,ESP-La Liga,Rayo Vallecano,DF,2,11000000.0,23900000.0,2028.0,76.0,77.0,75.0,CB,"188cm 6'2""",79.0,65.0,77.0,79.0,84.86950904392751,15.7232704402515,27.5862068965515,45.4710144927535,45.0,33.783783783784,37.71012838761869,29.5940497126033,8.116078675015382,1.9891085081478652,2.029702559334557,5.723689407304038,1.1375584752977526,0.0,1.4520305080878033,0.2029702559334556,0.0,0.45375953377743855,1.0921825219200088,4.360830985544645,1.6789102749765226,True,21.0,15.0,8.0,3.0,77.0,65.0,34.4,3.0,True
Brendan Chardonnet,2042.0,2457.0,1556.0,487.0,170.0,201.0,345.0,61.0,5.0,81.0,53.0,140.0,116.0,1.0,1.0,2.0,29.0,64.0,163.0,2182.5927614705047,2624.641422057566,1665.0549871758335,518.5481048731832,181.54363066400686,213.43291536050157,323.1349693251534,57.169734151329244,4.948875255623722,76.56441717791411,50.45398773006134,130.4519427402863,109.60327198364008,1.1241379310344828,1.0103305785123966,2.1344685095468794,27.300613496932513,60.5398773006135,154.11860940695297,55.1,55.1,30.0,FRA-Ligue 1,Brest,DF,2,8500000.0,17000000.0,2027.0,46.0,46.0,47.0,CB,"181cm 5'11""",78.0,73.0,77.0,77.0,83.0936205468105,42.6334422657955,59.279411764706,57.4603174603175,58.434212723326,64.4444444444445,39.611483874237834,30.21878379629462,9.411036386083179,3.29480273437399,3.8735556326769793,5.864518499549064,1.0375632332364655,0.08981624783346139,2.3675488700596428,0.020401777332749234,0.0183363081399709,0.49547392916392946,1.0987273557280126,2.797070951124373,1.3895538507788405,True,31.0,11.0,56.0,57.0,2.0,55.0,34.3,2.0,False
Stefan Posch,720.0,890.0,387.0,341.0,152.0,53.0,47.0,13.0,2.0,56.0,29.0,27.0,82.0,5.0,0.0,0.0,13.0,36.0,83.0,658.8530902832107,814.3407056798621,354.3088483805351,311.2774604913159,139.52873963386008,47.034974964794245,51.517382413087944,14.292433537832313,2.0879345603271986,63.0756646216769,33.59100204498978,29.77300613496933,91.94887525562373,4.477972930683773,0.0,0.0,14.86912065439673,40.177914110429455,93.42535787321064,32.099999999999994,23.4,28.0,ITA-Serie A,Bologna,DF,2,12000000.0,0.0,,75.0,78.0,71.0,CB,"189cm 6'2""",79.0,70.0,78.0,78.0,80.92796653402701,39.9844720496895,48.1954887218045,53.3444022770395,51.257861635219996,42.045454545454504,20.525018388885073,11.037658828054054,9.697117149262178,4.346689708219941,1.4652640175948366,1.6049028789123974,0.44524715071128707,0.06504469035287225,0.9275079792825338,0.13950071435151942,0.0,0.4632124814453811,1.2516484146551234,2.9104472857698025,1.9649739757531748,True,11.0,28.0,8.0,15.0,73.0,61.0,34.2,8.0,False
Unai Núñez,653.0,760.0,416.0,237.0,54.0,58.0,89.0,28.0,2.0,35.0,17.0,27.0,48.0,2.0,1.0,0.0,9.0,22.0,68.0,735.9981805846799,857.4992290613051,468.7280436659677,267.27013691871224,62.18308252127791,64.57570617984457,80.87934560327199,25.869120654396728,1.6441717791411044,30.449897750511248,14.813905930470348,24.376278118609406,42.310838445807775,2.020661157024793,1.0103305785123966,0.0,7.901840490797547,19.76278118609407,60.59713701431493,31.4,21.3,28.0,ESP-La Liga,Athletic Club,DF,2,5500000.0,0.0,,66.0,71.0,59.0,CB,"186cm 6'1""",75.0,62.0,75.0,76.0,86.0671971706455,51.4281230382925,51.0,58.141025641026,55.3977272727275,49.0,23.43943250269681,14.927644702737824,8.51178779995899,1.9803529465375131,2.0565511522243494,2.5757753376838215,0.8238573456814244,0.052362158571372754,0.7763145897646307,0.06435226614728641,0.032176133073643205,0.25165097104450784,0.6293879358628686,1.9298451278444246,0.9697419665767913,True,32.0,5.0,11.0,35.0,36.0,72.0,34.1,5.0,False
Kristoffer Ajer,999.0,1264.0,626.0,377.0,167.0,44.0,166.0,30.0,6.0,63.0,40.0,88.0,83.0,10.0,1.0,0.0,21.0,36.0,101.0,1024.713174376442,1296.4576903636962,642.5936050983407,386.20307658499064,170.9764509394572,45.124904955499396,161.6319018404908,29.239263803680984,5.860940695296524,61.40899795501022,39.00204498977505,85.70961145194275,80.93456032719837,10.234558839687946,1.0294736842105263,0.0,20.50511247443763,35.07566462167689,98.45194274028631,36.1,36.1,27.0,ENG-Premier League,Brentford,DF,2,7500000.0,14800000.0,2030.0,68.0,70.0,65.0,CB,"196cm 6'5""",73.0,77.0,76.0,77.0,78.90305319483801,36.3398692810455,56.0224089635855,48.1724651414645,51.688721341745,64.345114345114,28.385406492422216,17.800376872530215,10.698146165789215,4.736189776716266,1.2499973671883489,4.477338001121629,0.8099519059191408,0.16235292784754912,2.374227464042735,0.2835057850329071,0.028517276570928705,0.5680086558015964,0.9716250587722131,2.7272006299248286,1.701080275762056,True,7.0,42.0,47.0,28.0,44.0,46.0,33.8,7.0,False
Jamil Siebert,464.0,601.0,305.0,159.0,49.0,54.0,143.0,16.0,3.0,27.0,15.0,38.0,37.0,4.0,0.0,1.0,10.0,22.0,37.0,544.115107913669,704.7697841726618,357.6618705035971,186.45323741007192,57.460431654676256,63.32374100719424,121.94478527607365,13.644171779141104,2.5582822085889574,23.02453987730061,12.791411042944786,32.40490797546013,31.552147239263807,4.690647482014388,0.0,1.172661870503597,8.527607361963192,18.76073619631902,31.552147239263807,18.9,18.9,23.0,ITA-Serie A,Lecce,DF,1,3300000.0,6600000.0,2027.0,71.0,72.0,69.0,CB,"193cm 6'4""",68.0,55.0,70.0,78.0,77.20465890183,40.909090909091,54.285714285714,50.684931506849,52.447552447552,55.555555555556,28.78915914887138,18.923908492253815,9.865250656617564,3.0402344790834,3.350462487153135,6.452105041062098,0.7219138507482066,0.13535884701528875,1.714545395526991,0.24818240645578774,0.0,0.4511961567176292,0.9926315447787841,1.6694257798552279,1.2182296231375986,True,12.0,26.0,30.0,18.0,56.0,54.0,32.9,12.0,True
Cedric Zesiger,1390.0,1719.0,860.0,537.0,236.0,77.0,239.0,42.0,7.0,60.0,38.0,65.0,94.0,7.0,1.0,0.0,25.0,47.0,137.0,1540.1292325056434,1904.5937871947465,952.8299969218142,595.0260978863123,261.63456802790887,85.26642725220603,215.79345603271983,37.93865030674847,6.316973415132924,54.147239263803684,34.284253578732105,58.670756646216766,84.83844580777097,7.749440796224092,1.1038374717832955,0.0,22.562372188139058,42.46830265848671,123.719836400818,39.599999999999994,33.8,27.0,GER-Bundesliga,Augsburg,DF,2,4500000.0,8400000.0,2029.0,66.0,74.0,56.0,CB,"194cm 6'4""",70.0,69.0,74.0,76.0,80.77560101015649,32.459390139641,53.225806451612996,51.2212643678165,52.021441487988,62.66968325791849,38.892152336001104,24.061363558631676,15.025911562785666,6.606933536058306,2.1531926073789402,5.449329697795956,0.9580467249178908,0.15951953068517488,1.4815847637933528,0.1956929493995983,0.027874683630891305,0.5697568734378551,1.072431885315321,3.1242382929499497,1.3673545268637295,True,13.0,62.0,23.0,29.0,39.0,41.0,32.7,13.0,False
Etienne Youte Kinkoue,1288.0,1456.0,925.0,364.0,96.0,81.0,187.0,30.0,2.0,25.0,13.0,29.0,34.0,2.0,3.0,1.0,8.0,17.0,77.0,1445.7915098026606,1633.457739476301,1038.446737146221,408.4793434221006,108.09145192169744,90.06169517015519,167.46216768916156,26.519427402862988,1.7627811860940696,22.50102249488753,11.69120654396728,25.79345603271984,30.511247443762784,2.269141531322506,3.3117854545634438,1.134570765661253,7.1288343558282214,15.21676891615542,68.799591002045,30.5,30.5,23.0,FRA-Ligue 1,Le Havre,"DF,MF",2,2700000.0,5900000.0,2029.0,55.0,59.0,51.0,CB,"195cm 6'5""",68.0,64.0,71.0,77.0,86.621474301798,45.44072948328299,49.0881458966565,59.3692022263455,55.3819444444445,51.315789473684,47.40300032139871,34.047434004794134,13.39276535810166,3.5439820302195884,2.952842464595252,5.4905628750544775,0.8694894230446881,0.05779610446210064,0.8456870830399947,0.07439808299418052,0.10858312965781783,0.23373227396158103,0.49891045626739083,2.2557242951490166,0.7377384424553288,True,53.0,28.0,9.0,38.0,9.0,51.0,32.7,9.0,False
Radu Drăgușin,898.0,1075.0,622.0,277.0,71.0,31.0,92.0,31.0,1.0,15.0,8.0,53.0,26.0,1.0,4.0,3.0,9.0,15.0,62.0,816.9688560981979,979.2433947070601,566.8017432750065,251.06107991642725,64.31064464176896,28.17060590232437,98.86707566462168,33.26993865030675,1.030674846625767,16.33946830265849,8.773006134969325,57.61554192229039,28.46830265848671,0.9702380952380952,3.652139374945591,2.834443283712022,9.803680981595093,15.987730061349694,68.12269938650307,19.6,19.6,23.0,ENG-Premier League,Tottenham,DF,2,8000000.0,16800000.0,2029.0,67.0,69.0,65.0,CB,"191cm 6'3""",74.0,68.0,75.0,81.0,81.49586594863,24.0452354467925,61.4912280701755,47.1875,55.7752808988765,50.0,41.68208449480601,28.918456289541147,12.809238771246287,3.281155338865763,1.43727581134308,5.044238554317432,1.6974458495054463,0.05258545135845749,2.939568465422979,0.049501943634596694,0.18633364157885668,0.5001878051834231,0.815700513334168,3.4756479278828096,0.8336463419723718,True,19.0,22.0,74.0,17.0,40.0,31.0,32.4,17.0,True
Marvin Senaya,573.0,738.0,355.0,219.0,92.0,39.0,87.0,41.0,8.0,65.0,36.0,47.0,102.0,3.0,1.0,0.0,20.0,30.0,73.0,625.0286170256298,806.4779234242221,385.92133727988215,240.0833276499393,101.51342872341876,42.614829566379775,79.3721881390593,37.695296523517385,7.30879345603272,59.3680981595092,32.69938650306749,42.574642126789364,93.0920245398773,3.3416856492027334,1.1138952164009113,0.0,18.715746421267895,27.439672801635993,67.1840490797546,22.3,22.3,24.0,FRA-Ligue 1,Strasbourg,DF,2,2200000.0,4600000.0,2029.0,70.0,70.0,70.0,RB,"181cm 5'11""",66.0,66.0,70.0,75.0,80.6378761061945,41.616248919619494,58.3333333333335,54.6052631578945,55.7339449541285,47.6973684210525,28.028189104288334,17.305889564120275,10.766068504481582,4.552171691633128,1.910978904321963,3.559290947939879,1.6903720414133356,0.3277485854723193,1.9091767769860701,0.14985137440371002,0.04995045813457001,0.8392711399671702,1.2304786009702238,3.012737626894825,2.662246554238081,True,14.0,34.0,45.0,26.0,53.0,25.0,32.0,14.0,True
Sebastian Walukiewicz,1784.0,2110.0,1030.0,759.0,333.0,85.0,177.0,44.0,5.0,89.0,54.0,54.0,136.0,27.0,1.0,0.0,21.0,68.0,155.0,1867.2580314422416,2208.051701982228,1078.8104306220093,793.594969241285,348.2317293233083,88.75088174982912,169.06134969325154,42.07566462167689,4.777096114519428,85.12269938650306,51.55010224948876,51.762781186094074,129.87321063394683,28.404114832535885,1.0584415584415583,0.0,20.079754601226995,65.12269938650307,147.9836400817996,52.2,50.2,25.0,ITA-Serie A,Torino,DF,2,2900000.0,0.0,,59.0,59.0,60.0,CB,"188cm 6'2""",74.0,69.0,72.0,76.0,84.3416986557185,48.307493540052,44.531886024423,49.59112803853451,48.0438184663535,59.6410256410255,35.771226655981636,20.66686648701167,15.202968759411588,6.671105925733875,1.7002084626404046,3.238723174200221,0.806047214974653,0.09151525123600436,0.9916241606531431,0.544140130891492,0.020276658207692685,0.38466962837599605,1.2475612909291776,2.8349356337509497,1.6307030533812845,True,30.0,73.0,5.0,20.0,17.0,52.0,31.4,5.0,False
Bamo Meïté,904.0,1057.0,551.0,353.0,135.0,26.0,128.0,17.0,1.0,33.0,18.0,72.0,69.0,8.0,3.0,1.0,13.0,39.0,72.0,974.1029699215217,1138.950433235114,593.7704291507425,380.33254077077925,145.43126586340694,28.011538349330454,118.80981595092022,15.775051124744376,0.9263803680981596,30.627811860940692,16.70552147239264,66.8323108384458,64.04294478527608,8.619117775768007,3.2360329083642094,1.0794701986754969,12.067484662576687,36.190184049079754,66.83026584867076,27.0,26.7,23.0,FRA-Ligue 1,Montpellier,DF,2,7000000.0,0.0,,61.0,68.0,53.0,CB,"183cm 6'0""",75.0,55.0,75.0,79.0,86.7603664703435,41.256157635468,54.545454545454504,46.350931677019005,49.7747747747745,56.785714285714505,36.07788777487117,21.991497375953426,14.08639039891775,5.3863431801261825,1.0374643833085353,4.400363553737786,0.5842611527683103,0.03431038400363554,2.475270771794289,0.31922658428770395,0.11985307068015591,0.44694387639172917,1.340377187002954,2.4751950314322504,1.1343634022570628,True,29.0,59.0,45.0,13.0,22.0,30.0,30.9,13.0,False
Benedikt Gimber,1611.0,1933.0,1236.0,375.0,104.0,97.0,214.0,44.0,5.0,107.0,65.0,93.0,201.0,13.0,2.0,0.0,34.0,88.0,146.0,1827.201366297983,2192.2943233571896,1401.5666883539366,425.63467794404687,118.04773910214703,110.0621177618738,188.36605316973413,38.848670756646214,4.425357873210634,94.39672801635992,57.394683026584865,82.12269938650307,177.20654396728017,14.759612882238127,2.2774398178269357,0.0,30.04294478527607,77.67484662576689,128.79754601226995,45.7,45.7,28.0,GER-Bundesliga,Heidenheim,DF,2,1800000.0,3400000.0,2028.0,60.0,55.0,65.0,CB,"187cm 6'2""",72.0,64.0,71.0,72.0,83.46605147207251,38.0150186071235,56.3970064148255,59.111212052388495,58.185341789993004,59.087301587301496,39.98252442665171,30.668855325031434,9.313669101620281,2.583101512081992,2.408361438990674,4.121795474173613,0.850080322902543,0.09683496440285849,1.7969956102079445,0.32296745912993713,0.049834569317876054,0.6573948530694982,1.6996684163187503,2.818327046220349,2.0655739172070002,True,27.0,24.0,37.0,51.0,21.0,27.0,30.6,21.0,False
Daniele Ghilardi,1136.0,1369.0,658.0,481.0,170.0,77.0,158.0,50.0,4.0,74.0,44.0,67.0,124.0,5.0,1.0,0.0,28.0,56.0,110.0,1230.7984633813871,1491.6339240227462,723.9851019593264,510.6040590964792,181.23080947856857,83.4694122020736,145.19836400817996,46.76891615541922,3.525562372188139,69.36196319018406,40.220858895705526,62.02249488752557,116.13087934560329,5.132815619535434,0.8685612788632328,0.0,26.47852760736197,52.597137014314924,106.85071574642129,34.7,34.7,22.0,ITA-Serie A,Roma,DF,2,4900000.0,9300000.0,2030.0,59.0,64.0,52.0,CB,"189cm 6'2""",74.0,52.0,72.0,80.0,83.291332718479,42.1478873239435,53.710295728367996,56.837606837607,55.528973950026995,57.9545454545455,35.46969635104862,20.864123975773094,14.714814383183837,5.222789898517826,2.4054585649012563,4.184390893607492,1.3478073820005538,0.10160122110052272,1.7873917835021775,0.14791975848805286,0.02503058440528048,0.7630699598663391,1.5157676373001419,3.0792713471591147,1.9989038383338342,True,22.0,52.0,30.0,38.0,15.0,35.0,30.0,15.0,False
Albian Hajdari,1300.0,1570.0,844.0,456.0,174.0,104.0,165.0,42.0,8.0,58.0,36.0,55.0,82.0,2.0,2.0,0.0,20.0,43.0,105.0,1149.5479204339963,1388.3001808318263,746.3218806509946,403.2260397830018,153.8625678119349,91.9638336347197,186.59509202453987,47.49693251533742,9.047034764826176,65.59100204498978,40.71165644171779,62.19836400817996,92.7321063394683,1.7685352622061483,1.7685352622061483,0.0,22.61758691206544,48.627811860940696,118.74233128834356,27.0,27.0,22.0,GER-Bundesliga,Hoffenheim,DF,1,7500000.0,13300000.0,2029.0,60.0,58.0,62.0,CB,"189cm 6'2""",76.0,58.0,75.0,79.0,82.802547770701,38.805970149254,51.401869158879,55.03355704698,53.515625,62.068965517241,42.575848904962825,27.64155113522202,14.934297769740807,5.698613622664255,3.406067912397026,6.910929334242217,1.7591456487162007,0.3350753616602287,2.3036431114140723,0.06550130600763512,0.06550130600763512,0.8376884041505719,1.8010300689237295,4.397864121790502,2.4292963720366583,True,26.0,48.0,35.0,36.0,19.0,26.0,30.0,19.0,False
Diego Coppola,1462.0,1759.0,1047.0,415.0,96.0,91.0,300.0,78.0,0.0,78.0,42.0,161.0,82.0,3.0,1.0,2.0,20.0,50.0,133.0,1688.3496677740864,2038.1092192691028,1217.9421373200441,470.40753045404205,103.70265780730895,103.83803986710963,262.7852760736196,63.16564417177915,0.0,64.60122699386503,34.674846625766875,134.11656441717793,68.48466257668713,3.2040420819490585,0.9702380952380952,2.527131782945736,17.742331288343557,41.00613496932516,115.78527607361963,47.7,45.5,21.0,FRA-Ligue 1,Paris,DF,2,6000000.0,0.0,,52.0,52.0,52.0,CB,"192cm 6'4""",76.0,58.0,74.0,80.0,83.7922253330895,40.0396825396825,58.696647737681,50.968992248062,55.754360726488,52.2727272727275,35.39517123216114,25.533378140881428,9.861793091279706,2.174059912102913,2.176898110421585,5.509125284562256,1.3242273411274454,0.0,2.8116680171316126,0.06717069354190898,0.02034042128381751,0.37195663078288377,0.8596673997762088,2.427364278272948,1.3543234170621599,True,22.0,8.0,63.0,21.0,5.0,65.0,29.4,5.0,False
